id,tarih,plaka,marka,model,uretim_tarihi,km,parca_adi,parca_fiyat,iscilik_fiyat
280,2018-02-15,40-RWY-7921,VOLKSWAGEN,PASSAT,2015,121490,BALATA,787,1237
281,2018-11-06,38-YMD-4687,TESLA,T1,2010,70305,DEBRIYAJ RULMANI,566,388
282,2018-02-13,07-ZNE-2205,TESLA,T2,2005,15166,DEBRIYAJ RULMANI,566,601
283,2018-07-08,66-HUN-6573,VOLKSWAGEN,POLO,2012,147347,DIREKSIYON POMPASI,850,1043
284,2019-07-31,67-NXE-6270,FIAT,500L,2014,91528,DIREKSIYON POMPASI,850,290
285,2019-02-28,76-POM-2744,FORD,FIESTA,2011,192162,DIREKSIYON POMPASI,850,499
286,2018-10-02,72-EIB-778,PEUGEOT,206,2003,101545,DIREKSIYON POMPASI,850,1897
287,2018-04-01,77-QJM-1864,MERCEDES,S350,2016,177718,DEBRIYAJ RULMANI,566,1976
288,2018-02-09,06-OKB-8014,BMW,X7,2016,172477,DIREKSIYON POMPASI,850,1326
289,2019-12-11,56-UUY-2398,TOFAS,DOGAN,2017,117852,BALATA,787,1460
290,2018-08-29,10-ZZI-6645,VOLKSWAGEN,PASSAT,2015,20897,DIREKSIYON POMPASI,850,668
291,2019-11-23,29-KKM-7082,FORD,KA,2012,193448,DIREKSIYON POMPASI,850,1306
292,2018-11-13,56-VKS-6913,FORD,FOCUS,2004,146633,DIREKSIYON POMPASI,850,360
293,2019-05-13,58-PHB-2487,TESLA,T2,2015,33963,BALATA,787,1934
294,2019-06-01,64-RLZ-8212,BMW,X5,2001,30432,DEBRIYAJ RULMANI,566,299
295,2018-04-28,12-SLR-2362,FORD,FOCUS,2015,26803,DEBRIYAJ RULMANI,566,1693
296,2018-01-30,29-LRH-1894,PEUGEOT,306,2002,1868,DEBRIYAJ RULMANI,566,1268
297,2018-12-31,53-CXE-311,FORD,FOCUS,2014,121792,BALATA,787,1075
298,2019-12-11,31-AEL-8538,FORD,KA,2010,186949,BALATA,787,1298
299,2019-12-30,66-AHK-954,VOLKSWAGEN,PASSAT,2008,20389,DEBRIYAJ RULMANI,566,1729
300,2018-09-24,15-WSV-324,SAAB,S1,2010,197677,DIREKSIYON POMPASI,850,482
301,2018-02-11,19-VOX-8379,MERCEDES,E200,2001,4791,BALATA,787,1908
302,2019-05-14,35-WJV-7386,TOFAS,KARTAL,2016,116555,DIREKSIYON POMPASI,850,1475
303,2018-03-07,12-MBF-666,TOFAS,KARTAL,2002,180209,BALATA,787,809
304,2018-07-28,15-VXQ-303,FORD,KA,2013,157065,BALATA,787,1956
305,2020-01-01,43-QWG-9270,TOFAS,KARTAL,2007,130288,DIREKSIYON POMPASI,850,1690
306,2019-08-11,29-DFR-1236,VOLKSWAGEN,POLO,2002,109482,BALATA,787,1374
307,2019-07-08,31-KKD-2161,VOLKSWAGEN,POLO,2015,157452,BALATA,787,1681
308,2018-10-19,37-UFV-1493,PEUGEOT,407,2008,33636,DIREKSIYON POMPASI,850,1302
309,2018-02-08,26-HXD-4099,VOLKSWAGEN,JETTA,2000,88294,BALATA,787,1391
310,2018-09-22,67-BNG-5856,TESLA,T3,2000,78058,DEBRIYAJ RULMANI,566,1855
311,2018-06-01,08-GJB-5098,TOFAS,SAHIN,2000,191464,DEBRIYAJ RULMANI,566,1689
312,2019-06-06,80-QFU-3804,TESLA,T4,2003,191979,DEBRIYAJ RULMANI,566,701
313,2019-11-21,73-OEH-3402,AUDI,Q5,2016,63812,DIREKSIYON POMPASI,850,1006
314,2019-01-29,44-BXN-4968,TESLA,T1,2013,40495,DIREKSIYON POMPASI,850,576
315,2019-04-05,37-PVQ-223,VOLVO,V3,2002,96806,DIREKSIYON POMPASI,850,1221
316,2018-02-01,26-GCU-8709,VOLKSWAGEN,PASSAT,2005,137647,DIREKSIYON POMPASI,850,1297
317,2019-01-29,42-JFB-3797,PEUGEOT,206,2011,20922,BALATA,787,825
318,2019-08-03,54-OVD-9199,BMW,X5,2001,191916,BALATA,787,1269
319,2019-07-11,41-TJW-7750,FORD,FIESTA,2005,104808,BALATA,787,953
320,2019-04-09,77-ICN-2462,FIAT,500L,2015,180306,DEBRIYAJ RULMANI,566,464
321,2018-08-26,30-AOH-2080,TOFAS,DOGAN,2002,50281,DEBRIYAJ RULMANI,566,379
322,2019-11-01,46-RID-9147,TESLA,T1,2002,16097,DIREKSIYON POMPASI,850,395
323,2018-05-09,09-BJD-3017,BMW,X7,2013,84084,DIREKSIYON POMPASI,850,1197
324,2019-01-14,53-YYN-2821,AUDI,Q5,2005,67396,BALATA,787,911
325,2018-08-23,02-MPR-7647,AUDI,Q7,2017,180793,DIREKSIYON POMPASI,850,1312
326,2019-12-08,37-VHL-1216,MERCEDES,S600,2001,16582,DEBRIYAJ RULMANI,566,1554
327,2019-03-19,71-XUK-4727,VOLKSWAGEN,POLO,2007,137163,DEBRIYAJ RULMANI,566,911
328,2019-10-10,78-CGM-8442,FORD,FOCUS,2010,58920,BALATA,787,318
329,2019-06-09,12-KZD-3557,TOFAS,DOGAN,2004,99839,BALATA,787,1356
330,2019-09-16,81-BIE-9052,VOLVO,V4,2007,178479,DEBRIYAJ RULMANI,566,1668
331,2019-08-26,61-QUJ-2322,FIAT,500L,2000,186285,DIREKSIYON POMPASI,850,1294
332,2019-08-24,35-VRX-7596,SAAB,S4,2011,16791,DIREKSIYON POMPASI,850,1044
333,2018-08-15,41-UVH-4305,AUDI,Q3,2005,94771,DEBRIYAJ RULMANI,566,253
334,2018-11-22,64-COR-8197,TOFAS,KARTAL,2009,105855,BALATA,787,1968
335,2019-02-09,10-BXQ-325,FORD,FIESTA,2012,74536,BALATA,787,1836
336,2019-03-28,65-LYP-3596,BMW,X3,2010,186015,DEBRIYAJ RULMANI,566,1472
337,2018-09-25,08-BXH-9891,BMW,X3,2003,186672,DIREKSIYON POMPASI,850,1333
338,2018-03-23,73-HHW-9951,TOFAS,KARTAL,2001,163449,DIREKSIYON POMPASI,850,1529
339,2018-03-10,53-VRS-6271,SAAB,S3,2006,1711,DEBRIYAJ RULMANI,566,1274
340,2018-03-20,17-QBV-972,VOLVO,V3,2005,134944,DIREKSIYON POMPASI,850,1334
341,2018-04-28,73-UGR-1964,VOLVO,V4,2000,190632,BALATA,787,634
342,2018-07-07,26-KGD-8539,FIAT,500,2000,70984,DEBRIYAJ RULMANI,566,814
343,2018-07-22,13-GXM-5870,PEUGEOT,306,2003,115603,DEBRIYAJ RULMANI,566,603
344,2018-06-26,56-GYM-9069,BMW,X5,2003,164864,DEBRIYAJ RULMANI,566,980
345,2018-04-29,16-MBV-8988,TOFAS,DOGAN,2008,175239,DIREKSIYON POMPASI,850,716
346,2019-07-11,45-EHR-9870,VOLKSWAGEN,PASSAT,2014,122957,DEBRIYAJ RULMANI,566,1800
347,2018-11-06,36-ZRI-8024,SAAB,S4,2011,47937,DEBRIYAJ RULMANI,566,1631
348,2018-12-19,56-ARN-2856,VOLKSWAGEN,JETTA,2013,94063,BALATA,787,1368
349,2018-07-09,40-OMM-1739,VOLKSWAGEN,JETTA,2003,22042,DIREKSIYON POMPASI,850,1156
350,2019-12-03,40-WFS-9133,FORD,KA,2002,125997,DIREKSIYON POMPASI,850,598
351,2018-08-12,49-AVQ-8877,BMW,X3,2010,9767,DIREKSIYON POMPASI,850,735
352,2018-01-21,75-LFG-20,SAAB,S2,2017,7343,BALATA,787,1598
353,2018-01-28,13-LDZ-8095,MERCEDES,S350,2011,178332,DIREKSIYON POMPASI,850,1363
354,2018-10-02,46-CBA-1156,PEUGEOT,407,2008,104442,BALATA,787,1205
355,2019-04-26,54-WKG-9478,BMW,X7,2015,13834,BALATA,787,1439
356,2018-12-28,55-FAB-8768,SAAB,S1,2015,74548,DIREKSIYON POMPASI,850,891
357,2019-05-15,15-MUG-8453,VOLKSWAGEN,JETTA,2003,53319,BALATA,787,1318
358,2018-06-12,07-TPW-4719,FORD,FIESTA,2008,72163,DEBRIYAJ RULMANI,566,1308
359,2019-05-06,12-UFY-5922,VOLVO,V3,2002,185167,BALATA,787,1886
360,2018-11-15,27-BQJ-6982,FIAT,DOBLO,2005,123392,DIREKSIYON POMPASI,850,595
361,2018-02-07,69-DJQ-1873,VOLKSWAGEN,POLO,2013,159728,DIREKSIYON POMPASI,850,853
362,2018-09-10,13-NGM-5092,TESLA,T4,2006,188222,DIREKSIYON POMPASI,850,1669
363,2018-01-01,72-IGZ-2267,PEUGEOT,206,2014,10896,BALATA,787,426
364,2019-11-18,42-MMR-6692,TOFAS,KARTAL,2017,182544,DIREKSIYON POMPASI,850,1875
365,2019-06-10,45-KMK-1618,FORD,KA,2013,79653,DEBRIYAJ RULMANI,566,1154
366,2019-09-17,27-MLI-1004,FORD,FIESTA,2007,56046,DEBRIYAJ RULMANI,566,1464
367,2018-09-09,74-WIL-506,FORD,KA,2011,153284,DIREKSIYON POMPASI,850,1525
368,2018-04-28,39-ZIA-2978,PEUGEOT,407,2017,130040,BALATA,787,1879
369,2019-01-04,80-QUN-6016,TOFAS,KARTAL,2015,27379,DEBRIYAJ RULMANI,566,370
370,2019-12-20,53-TYX-1055,PEUGEOT,206,2011,49009,DIREKSIYON POMPASI,850,1773
371,2018-06-01,39-ADR-44,FORD,KA,2006,23960,DIREKSIYON POMPASI,850,279
372,2019-10-21,51-CJL-6755,TESLA,T3,2007,18387,DIREKSIYON POMPASI,850,430
373,2019-07-29,07-ENN-9360,SAAB,S4,2012,54803,DEBRIYAJ RULMANI,566,1596
374,2018-10-30,34-DRI-5769,VOLVO,V3,2003,59458,DEBRIYAJ RULMANI,566,607
375,2018-08-06,20-XXB-6939,TESLA,T1,2012,112004,DEBRIYAJ RULMANI,566,1078
376,2019-06-16,51-SHI-7459,FIAT,EGEA,2008,23848,DEBRIYAJ RULMANI,566,399
377,2018-01-20,54-MIO-4084,VOLVO,V3,2017,64885,BALATA,787,308
378,2019-09-29,17-CJM-3902,TOFAS,SAHIN,2010,192357,DIREKSIYON POMPASI,850,1120
379,2018-05-02,42-IMB-3308,PEUGEOT,407,2006,101805,DIREKSIYON POMPASI,850,451
380,2018-06-19,70-EWQ-1430,MERCEDES,S350,2012,76606,DEBRIYAJ RULMANI,566,277
381,2018-06-02,72-GPX-5499,AUDI,Q3,2016,128489,DIREKSIYON POMPASI,850,913
382,2019-03-02,80-TYW-4701,SAAB,S4,2015,113750,DEBRIYAJ RULMANI,566,746
383,2019-11-15,35-JUV-4087,MERCEDES,C180,2008,73331,BALATA,787,659
384,2018-11-05,33-FPK-7646,VOLVO,V1,2011,76856,BALATA,787,380
385,2018-02-12,18-WHV-5624,BMW,X3,2016,1040,DEBRIYAJ RULMANI,566,1178
386,2018-07-30,12-KJJ-9025,SAAB,S2,2008,199122,BALATA,787,1157
387,2018-06-23,42-KOP-3115,MERCEDES,E200,2012,84672,BALATA,787,1401
388,2018-09-19,21-SAL-7510,VOLVO,V1,2012,155662,BALATA,787,1381
389,2019-02-06,59-KFC-6391,AUDI,A6,2012,80992,DIREKSIYON POMPASI,850,1009
390,2019-08-03,63-TPD-2149,VOLVO,V3,2001,37656,DEBRIYAJ RULMANI,566,1567
391,2018-03-22,39-ZET-6133,VOLVO,V4,2016,67810,BALATA,787,997
392,2019-10-27,09-MGR-3886,MERCEDES,E200,2015,6620,DEBRIYAJ RULMANI,566,1831
393,2019-09-25,38-ZAB-7805,BMW,X3,2000,21589,DIREKSIYON POMPASI,850,567
394,2019-10-10,16-HXA-7163,FIAT,EGEA,2004,84446,BALATA,787,1205
395,2018-06-26,69-EDH-7426,PEUGEOT,306,2008,61150,BALATA,787,1786
396,2018-04-21,77-XSE-3006,SAAB,S3,2006,135160,BALATA,787,718
397,2018-02-08,19-GOV-6588,TESLA,T2,2002,72526,DEBRIYAJ RULMANI,566,1533
398,2018-03-01,62-AGY-7865,PEUGEOT,407,2007,39264,DIREKSIYON POMPASI,850,1394
399,2018-09-03,20-ATI-825,FORD,FIESTA,2014,124801,DEBRIYAJ RULMANI,566,1377
400,2019-05-06,72-ZBH-9353,VOLVO,V4,2010,134696,DEBRIYAJ RULMANI,566,1759
401,2019-11-09,33-QMK-7534,FORD,FIESTA,2014,107189,DIREKSIYON POMPASI,850,1789
402,2018-03-06,73-PMV-9212,VOLVO,V2,2014,140907,DIREKSIYON POMPASI,850,1506
403,2019-08-17,33-IZI-6680,VOLVO,V4,2000,184188,BALATA,787,963
404,2018-02-03,25-JPL-4785,FORD,FOCUS,2001,140910,DEBRIYAJ RULMANI,566,703
405,2019-03-24,59-VQV-3125,BMW,X7,2002,42000,DEBRIYAJ RULMANI,566,1967
406,2019-03-24,06-LIL-3808,SAAB,S2,2008,126992,DEBRIYAJ RULMANI,566,603
407,2018-12-09,66-NXW-5594,SAAB,S2,2010,112862,DIREKSIYON POMPASI,850,251
408,2018-01-02,11-WLX-805,SAAB,S3,2000,120898,BALATA,787,371
409,2018-05-22,32-HYF-5948,TOFAS,DOGAN,2011,46365,DEBRIYAJ RULMANI,566,1181
410,2019-12-22,19-PTQ-8547,VOLVO,V1,2006,57986,DIREKSIYON POMPASI,850,1438
411,2018-10-14,04-GWU-4545,PEUGEOT,206,2001,68423,DEBRIYAJ RULMANI,566,1259
412,2018-07-01,44-GUW-3076,SAAB,S4,2006,81720,BALATA,787,446
413,2018-10-19,81-TEW-2602,FIAT,EGEA,2006,113021,DIREKSIYON POMPASI,850,1502
414,2019-10-25,10-KOW-8690,PEUGEOT,206,2009,194645,DIREKSIYON POMPASI,850,1378
415,2019-08-08,08-RCK-9612,FORD,FIESTA,2001,132212,DEBRIYAJ RULMANI,566,1433
416,2018-03-07,21-JQU-7837,FIAT,DOBLO,2002,25553,DEBRIYAJ RULMANI,566,1265
417,2019-10-19,64-RXV-8687,VOLKSWAGEN,PASSAT,2011,26982,DEBRIYAJ RULMANI,566,1755
418,2018-10-23,21-XIC-2386,FIAT,DOBLO,2001,142649,DEBRIYAJ RULMANI,566,921
419,2018-05-01,43-OPS-9217,TOFAS,KARTAL,2004,168678,DIREKSIYON POMPASI,850,1429
420,2019-11-19,18-MXC-8874,PEUGEOT,306,2017,131889,BALATA,787,1598
421,2019-04-14,01-BZE-9193,MERCEDES,C180,2009,33542,DEBRIYAJ RULMANI,566,1374
422,2019-05-01,53-NXE-6443,AUDI,Q3,2005,145385,DEBRIYAJ RULMANI,566,1284
423,2018-07-24,04-ZCH-5186,VOLKSWAGEN,JETTA,2000,84525,DIREKSIYON POMPASI,850,951
424,2019-03-01,36-TLD-5181,TESLA,T3,2001,178476,DIREKSIYON POMPASI,850,1222
425,2019-05-18,76-ZRM-5218,AUDI,Q7,2012,59485,DIREKSIYON POMPASI,850,848
426,2019-07-02,22-NIQ-4257,PEUGEOT,407,2012,5004,DIREKSIYON POMPASI,850,1498
427,2019-03-12,15-ZZZ-3210,FORD,FIESTA,2016,85273,BALATA,787,1070
428,2018-07-25,62-ELX-7021,SAAB,S3,2009,15253,DEBRIYAJ RULMANI,566,436
429,2018-11-12,64-IFJ-8231,TESLA,T1,2000,140064,DEBRIYAJ RULMANI,566,470
430,2019-01-28,12-PWJ-4526,TESLA,T4,2005,171048,DIREKSIYON POMPASI,850,756
431,2019-12-24,19-TXP-2433,MERCEDES,C180,2016,112170,DEBRIYAJ RULMANI,566,1938
432,2019-04-11,55-EHM-8041,AUDI,Q3,2017,35880,DIREKSIYON POMPASI,850,489
433,2018-01-19,03-LGG-6312,PEUGEOT,407,2005,187912,DIREKSIYON POMPASI,850,819
434,2018-05-31,49-GGQ-4107,TOFAS,KARTAL,2002,127457,DIREKSIYON POMPASI,850,319
435,2018-10-29,52-UKT-7131,PEUGEOT,206,2017,8944,DIREKSIYON POMPASI,850,1994
436,2018-07-05,17-TAC-8487,PEUGEOT,306,2000,61013,DEBRIYAJ RULMANI,566,1162
437,2018-09-05,60-QEQ-4138,BMW,X5,2008,166204,DEBRIYAJ RULMANI,566,987
438,2019-11-20,07-SHJ-3915,TOFAS,SAHIN,2014,38272,DIREKSIYON POMPASI,850,1117
439,2019-03-28,49-YHU-1914,VOLKSWAGEN,POLO,2004,155670,BALATA,787,1155
440,2019-05-09,06-KDZ-141,FIAT,500,2006,150553,DIREKSIYON POMPASI,850,1370
441,2019-10-03,38-DNB-8285,VOLKSWAGEN,POLO,2002,110447,BALATA,787,301
442,2018-05-26,43-IIV-7032,FIAT,DOBLO,2001,1775,DIREKSIYON POMPASI,850,544
443,2018-03-17,07-ITR-4680,FIAT,500L,2013,164740,DIREKSIYON POMPASI,850,738
444,2019-01-16,42-WVE-353,MERCEDES,S600,2011,2569,DIREKSIYON POMPASI,850,1449
445,2019-07-24,10-JGT-9332,TESLA,T1,2016,45041,DEBRIYAJ RULMANI,566,1982
446,2018-02-28,02-VPW-714,PEUGEOT,407,2013,151910,DEBRIYAJ RULMANI,566,1935
447,2019-08-20,38-HDC-5260,BMW,X3,2015,42000,DIREKSIYON POMPASI,850,1678
448,2019-03-20,53-TIE-8626,TESLA,T1,2000,191231,DIREKSIYON POMPASI,850,1961
449,2019-06-28,54-NZY-5508,FIAT,500L,2017,62514,BALATA,787,470
450,2019-11-05,67-PRT-6448,MERCEDES,E200,2002,126434,DEBRIYAJ RULMANI,566,1765
451,2018-10-06,56-QLF-5406,MERCEDES,S600,2016,179919,BALATA,787,1585
452,2019-02-24,12-AHY-6683,AUDI,Q7,2011,108797,DEBRIYAJ RULMANI,566,1122
453,2018-07-03,32-FIG-6333,MERCEDES,C180,2006,186369,DIREKSIYON POMPASI,850,1781
454,2018-09-01,50-PQP-5167,TOFAS,SAHIN,2015,79056,BALATA,787,1310
455,2018-06-08,59-KTB-161,FIAT,500L,2003,66864,BALATA,787,597
456,2018-05-04,39-PYN-6346,SAAB,S3,2016,198698,BALATA,787,265
457,2019-10-11,68-MTB-2873,TESLA,T2,2006,144625,BALATA,787,1744
458,2018-12-01,65-YIL-7646,VOLKSWAGEN,PASSAT,2013,89995,BALATA,787,1679
459,2018-09-02,69-CMX-1932,TOFAS,SAHIN,2009,43210,DEBRIYAJ RULMANI,566,1327
460,2019-03-10,64-IQQ-1738,TOFAS,SAHIN,2005,199445,DEBRIYAJ RULMANI,566,1823
461,2018-10-18,71-WCE-1744,FORD,FIESTA,2008,89767,BALATA,787,465
462,2018-04-27,62-DKG-3771,VOLVO,V4,2001,30871,DIREKSIYON POMPASI,850,1363
463,2019-11-10,64-HFX-5543,SAAB,S3,2016,143661,DEBRIYAJ RULMANI,566,964
464,2019-03-16,23-PAJ-9818,MERCEDES,S600,2008,106553,DIREKSIYON POMPASI,850,927
465,2018-12-25,73-IAC-5994,BMW,X7,2001,47745,BALATA,787,763
466,2019-02-02,66-PBY-6651,FIAT,EGEA,2010,175560,BALATA,787,1876
467,2019-10-23,32-BVF-9269,FIAT,EGEA,2007,150533,DEBRIYAJ RULMANI,566,1341
468,2018-06-20,63-FPP-736,TESLA,T4,2008,62702,BALATA,787,1871
469,2019-06-09,26-FGD-4865,FIAT,EGEA,2003,113634,DIREKSIYON POMPASI,850,339
470,2018-12-20,78-DHT-3302,SAAB,S4,2001,107322,DIREKSIYON POMPASI,850,1132
471,2019-06-12,36-RYG-6797,VOLKSWAGEN,POLO,2001,25288,BALATA,787,658
472,2018-12-01,15-HCQ-6305,BMW,X3,2002,58875,BALATA,787,656
473,2019-12-27,27-HTA-5382,BMW,X7,2017,192050,BALATA,787,560
474,2018-05-19,53-TND-2516,AUDI,A6,2000,4960,DEBRIYAJ RULMANI,566,605
475,2019-05-26,01-SNT-3617,SAAB,S1,2000,89668,DEBRIYAJ RULMANI,566,535
476,2018-06-03,37-YFX-3023,FIAT,DOBLO,2003,169427,DEBRIYAJ RULMANI,566,1325
477,2018-10-31,40-BTB-7072,PEUGEOT,206,2009,192089,DIREKSIYON POMPASI,850,1856
478,2019-06-26,22-SLQ-3905,PEUGEOT,407,2015,32046,DEBRIYAJ RULMANI,566,1815
479,2019-11-16,28-HUC-6737,BMW,X5,2011,53425,DIREKSIYON POMPASI,850,1909
480,2018-01-11,42-QRH-2173,TESLA,T3,2010,101745,DEBRIYAJ RULMANI,566,1209
481,2019-06-08,23-MJG-9653,BMW,X7,2010,95450,DIREKSIYON POMPASI,850,1005
482,2019-08-12,55-LUJ-1818,VOLKSWAGEN,PASSAT,2005,124972,BALATA,787,1488
483,2018-12-09,69-RLK-7313,PEUGEOT,306,2001,48762,DEBRIYAJ RULMANI,566,468
484,2019-06-08,15-LMV-2721,PEUGEOT,306,2009,134770,DIREKSIYON POMPASI,850,1727
485,2019-10-03,45-WDQ-4411,FIAT,500,2005,15443,BALATA,787,1752
486,2019-07-17,67-TNY-5087,MERCEDES,S600,2011,144511,DIREKSIYON POMPASI,850,1908
487,2019-12-17,06-TDA-9471,VOLKSWAGEN,PASSAT,2011,176331,DIREKSIYON POMPASI,850,1277
488,2019-08-08,08-BHJ-524,MERCEDES,C180,2016,163212,BALATA,787,1713
489,2018-05-08,42-CFF-2463,PEUGEOT,306,2004,158068,BALATA,787,907
490,2018-05-10,10-HFX-5835,MERCEDES,E200,2010,87097,DIREKSIYON POMPASI,850,472
491,2018-04-05,75-TPF-1544,FORD,FIESTA,2009,47247,DEBRIYAJ RULMANI,566,1050
492,2019-11-01,31-FAG-2702,PEUGEOT,306,2012,82696,DIREKSIYON POMPASI,850,1383
493,2019-09-08,46-IOG-6556,VOLVO,V1,2000,9452,DEBRIYAJ RULMANI,566,1773
494,2019-11-02,62-MRQ-6088,SAAB,S2,2012,14476,BALATA,787,1024
495,2019-01-29,64-ZRD-696,FORD,FIESTA,2000,149664,DEBRIYAJ RULMANI,566,1522
496,2019-11-04,20-FHP-8807,PEUGEOT,407,2008,51979,BALATA,787,392
497,2019-11-18,33-HKX-1721,SAAB,S2,2017,123408,DEBRIYAJ RULMANI,566,1166
498,2019-08-17,71-QWD-7004,FIAT,EGEA,2011,18161,DEBRIYAJ RULMANI,566,1761
499,2018-08-09,57-WUQ-9792,TOFAS,SAHIN,2006,123578,DEBRIYAJ RULMANI,566,1969
500,2019-06-12,24-LHT-6540,MERCEDES,E200,2002,198275,BALATA,787,589
501,2019-04-23,58-URW-4966,TESLA,T2,2002,11195,BALATA,787,1240
502,2018-02-01,78-OEQ-4322,MERCEDES,E200,2011,170446,BALATA,787,1402
503,2018-04-26,40-JOV-2271,SAAB,S4,2015,91756,DIREKSIYON POMPASI,850,387
504,2018-01-22,01-ADT-5676,BMW,X3,2002,125246,DEBRIYAJ RULMANI,566,257
505,2019-10-09,58-ORZ-6732,VOLVO,V3,2013,63721,DIREKSIYON POMPASI,850,1718
506,2019-11-18,44-OFV-7596,MERCEDES,E200,2008,17700,DEBRIYAJ RULMANI,566,1305
507,2019-04-01,55-ADN-1155,MERCEDES,E200,2007,18788,DEBRIYAJ RULMANI,566,314
508,2018-10-01,29-GFA-4799,VOLKSWAGEN,POLO,2006,54782,DEBRIYAJ RULMANI,566,286
509,2019-12-12,37-EYN-3709,SAAB,S4,2005,143579,DEBRIYAJ RULMANI,566,517
510,2019-08-13,03-RSU-2918,SAAB,S2,2016,139011,BALATA,787,744
511,2018-02-16,30-AYU-5943,BMW,X3,2012,1991,DEBRIYAJ RULMANI,566,605
512,2019-12-04,56-QBZ-2177,MERCEDES,E200,2004,167743,DIREKSIYON POMPASI,850,325
513,2018-05-24,39-NVT-6486,MERCEDES,C180,2013,100767,DEBRIYAJ RULMANI,566,1067
514,2018-08-14,14-YBO-749,FORD,KA,2001,115013,BALATA,787,501
515,2019-05-10,37-BAE-2148,VOLVO,V1,2009,126859,BALATA,787,604
516,2019-03-21,20-YWD-8090,MERCEDES,E200,2007,58439,BALATA,787,1044
517,2018-02-22,48-TRW-7121,BMW,X3,2009,9668,DEBRIYAJ RULMANI,566,687
518,2019-05-08,18-LWT-6208,SAAB,S1,2008,193726,DEBRIYAJ RULMANI,566,1524
519,2019-06-02,21-DOO-5317,PEUGEOT,306,2004,100646,DEBRIYAJ RULMANI,566,1665
520,2019-02-05,77-LGO-3662,FIAT,500,2010,84290,DIREKSIYON POMPASI,850,738
521,2018-08-26,34-WXI-8366,SAAB,S4,2001,93571,DIREKSIYON POMPASI,850,1194
522,2019-06-23,33-ADS-7662,SAAB,S1,2005,72604,DEBRIYAJ RULMANI,566,1671
523,2019-01-04,15-NIU-2503,FIAT,EGEA,2008,126502,BALATA,787,1644
524,2018-10-24,61-SBQ-8661,VOLVO,V3,2001,103808,BALATA,787,1475
525,2018-05-16,57-UWG-4686,AUDI,Q5,2009,20442,DIREKSIYON POMPASI,850,1633
526,2018-11-24,39-EPZ-4020,BMW,X7,2008,86036,BALATA,787,345
527,2019-09-25,56-NLL-2489,FIAT,EGEA,2014,3954,DIREKSIYON POMPASI,850,882
528,2019-04-03,26-JYW-9574,PEUGEOT,407,2005,140793,DEBRIYAJ RULMANI,566,464
529,2018-01-05,48-LYA-7965,FORD,KA,2007,134444,DEBRIYAJ RULMANI,566,455
530,2019-09-23,47-GGS-7781,PEUGEOT,407,2014,47940,BALATA,787,1473
531,2018-03-29,15-RLD-6345,FIAT,DOBLO,2012,192919,DEBRIYAJ RULMANI,566,761
532,2019-12-14,66-GIA-7892,SAAB,S3,2005,65721,DEBRIYAJ RULMANI,566,1611
533,2019-01-06,35-TFL-4652,FORD,FOCUS,2016,198288,DIREKSIYON POMPASI,850,657
534,2019-02-20,01-RBD-8241,AUDI,Q7,2016,128637,DEBRIYAJ RULMANI,566,698
535,2019-01-11,49-ALD-8444,SAAB,S4,2010,183184,DEBRIYAJ RULMANI,566,922
536,2019-04-20,74-ZRQ-5406,PEUGEOT,206,2011,73081,DEBRIYAJ RULMANI,566,456
537,2019-05-22,27-LXW-5165,VOLKSWAGEN,PASSAT,2001,109649,DEBRIYAJ RULMANI,566,765
538,2019-07-10,22-YYD-960,FIAT,500,2006,191610,BALATA,787,722
539,2019-10-29,75-KKD-4100,VOLVO,V4,2013,2235,DIREKSIYON POMPASI,850,884
540,2019-11-20,71-LQW-7596,VOLVO,V4,2009,9856,DEBRIYAJ RULMANI,566,1511
541,2018-03-28,08-NHC-9178,TOFAS,DOGAN,2014,119293,DEBRIYAJ RULMANI,566,1257
542,2019-07-28,41-NIW-6551,FIAT,EGEA,2016,185273,DIREKSIYON POMPASI,850,1837
543,2019-10-14,75-NFS-4109,VOLKSWAGEN,POLO,2016,61364,DIREKSIYON POMPASI,850,1116
544,2019-04-03,71-WDT-7597,FIAT,500,2016,70024,BALATA,787,1200
545,2018-03-03,35-OYY-5346,FORD,KA,2014,82204,DIREKSIYON POMPASI,850,886
546,2019-07-12,55-CFJ-7614,SAAB,S3,2015,95927,BALATA,787,1940
547,2018-09-18,74-DHB-4133,VOLKSWAGEN,PASSAT,2015,110899,DIREKSIYON POMPASI,850,981
548,2019-03-22,06-FKB-4450,SAAB,S1,2004,175156,DEBRIYAJ RULMANI,566,1604
549,2019-11-28,25-XRC-653,FIAT,500,2004,23901,DEBRIYAJ RULMANI,566,1011
550,2019-11-22,79-YFR-4673,FIAT,EGEA,2015,192731,BALATA,787,1098
551,2018-04-22,36-MUJ-7902,BMW,X7,2007,158517,DIREKSIYON POMPASI,850,1724
552,2018-10-27,37-AQH-8305,TESLA,T4,2014,88406,DEBRIYAJ RULMANI,566,910
553,2019-05-25,24-DAL-9342,AUDI,Q5,2007,99257,DIREKSIYON POMPASI,850,1715
554,2019-06-13,27-KNL-1608,TESLA,T4,2016,141575,DEBRIYAJ RULMANI,566,589
555,2018-12-23,74-LXH-983,FIAT,EGEA,2004,5567,BALATA,787,321
556,2019-08-30,33-TYE-3215,TOFAS,DOGAN,2004,104457,DEBRIYAJ RULMANI,566,1966
557,2019-05-06,13-UMG-745,BMW,X7,2011,184218,DIREKSIYON POMPASI,850,1332
