id,tarih,plaka,marka,model,uretim_tarihi,km,parca_adi,parca_fiyat,iscilik_fiyat
279,2019-06-27,69-WFE-5259,SAAB,S4,2012,38412,DEBRIYAJ RULMANI,694,698
280,2019-12-14,52-AIE-9251,VOLVO,V2,2017,184508,DIREKSIYON POMPASI,801,644
281,2019-06-13,29-KFF-6447,TOFAS,SAHIN,2002,131814,DEBRIYAJ RULMANI,694,1900
282,2019-11-18,69-BDE-4985,VOLKSWAGEN,JETTA,2008,156011,BALATA,699,1954
283,2019-08-08,47-JKO-7055,BMW,X7,2005,140646,BALATA,699,1996
284,2019-01-08,22-FVB-4931,TOFAS,KARTAL,2008,120350,DEBRIYAJ RULMANI,694,283
285,2018-06-08,01-OLR-976,TESLA,T4,2006,124232,DIREKSIYON POMPASI,801,846
286,2018-03-22,19-OWP-4468,FIAT,EGEA,2005,131546,BALATA,699,1052
287,2018-09-09,68-OQU-7379,VOLVO,V2,2001,87156,DEBRIYAJ RULMANI,694,1817
288,2018-01-08,66-FUA-4411,TOFAS,SAHIN,2005,193828,BALATA,699,605
289,2018-03-29,71-RNX-7361,AUDI,Q5,2004,71571,BALATA,699,1205
290,2018-05-03,11-RRO-1623,MERCEDES,S350,2005,37400,DEBRIYAJ RULMANI,694,1054
291,2019-05-07,35-SKA-554,PEUGEOT,407,2012,34771,DEBRIYAJ RULMANI,694,1698
292,2019-05-31,12-GPI-8040,AUDI,Q3,2010,65502,DIREKSIYON POMPASI,801,692
293,2018-01-27,44-FMZ-4047,BMW,X5,2004,42582,DIREKSIYON POMPASI,801,1061
294,2019-01-30,10-TYT-2514,TOFAS,SAHIN,2002,28370,DIREKSIYON POMPASI,801,1998
295,2018-02-25,65-NCA-7099,VOLKSWAGEN,PASSAT,2000,47929,DEBRIYAJ RULMANI,694,892
296,2019-07-09,36-HKE-4203,SAAB,S2,2015,32481,BALATA,699,647
297,2018-11-10,30-HIE-7887,AUDI,Q7,2016,161979,BALATA,699,986
298,2018-11-08,61-OFK-5119,SAAB,S3,2008,189537,BALATA,699,1922
299,2018-01-26,70-UHF-5190,FORD,FIESTA,2008,115981,DIREKSIYON POMPASI,801,781
300,2019-05-06,61-ZAV-576,FIAT,500L,2000,182360,BALATA,699,1662
301,2018-06-04,15-WKG-4200,MERCEDES,C180,2002,21526,DEBRIYAJ RULMANI,694,1389
302,2019-05-15,55-OVO-6095,SAAB,S4,2012,15480,BALATA,699,1200
303,2019-04-09,48-FRR-2700,MERCEDES,S600,2014,1510,DEBRIYAJ RULMANI,694,529
304,2019-03-16,38-HZI-5753,FORD,FOCUS,2009,144455,DEBRIYAJ RULMANI,694,1208
305,2019-03-09,56-EDM-351,AUDI,Q5,2010,94951,BALATA,699,1838
306,2018-12-27,50-TDH-3693,TESLA,T2,2009,67126,DEBRIYAJ RULMANI,694,1941
307,2018-01-15,14-YKN-9166,TESLA,T1,2012,122267,DIREKSIYON POMPASI,801,599
308,2018-04-06,49-FSA-5333,MERCEDES,C180,2000,17482,BALATA,699,1201
309,2019-10-31,61-TME-5168,MERCEDES,C180,2004,185193,DIREKSIYON POMPASI,801,1942
310,2018-10-04,38-UMH-7604,SAAB,S2,2008,141887,BALATA,699,1593
311,2018-09-23,67-YLJ-6138,FORD,KA,2004,121713,BALATA,699,1071
312,2018-09-18,73-UHJ-8515,PEUGEOT,206,2014,134826,DEBRIYAJ RULMANI,694,1437
313,2019-04-07,80-HGI-7535,BMW,X3,2000,21692,DIREKSIYON POMPASI,801,1435
314,2019-03-10,02-MFW-4852,BMW,X5,2010,107672,BALATA,699,397
315,2019-05-21,13-NQD-6874,MERCEDES,C180,2009,16299,DIREKSIYON POMPASI,801,1544
316,2019-03-07,55-QNQ-4980,BMW,X3,2001,143663,DIREKSIYON POMPASI,801,1332
317,2018-08-06,28-ZGA-6820,FIAT,500L,2007,82041,DEBRIYAJ RULMANI,694,1789
318,2018-03-20,17-WVM-7638,TOFAS,DOGAN,2010,116478,DEBRIYAJ RULMANI,694,1312
319,2018-03-10,65-GUO-8482,FORD,FOCUS,2013,92349,DIREKSIYON POMPASI,801,1415
320,2018-07-15,15-VXP-7759,VOLKSWAGEN,JETTA,2003,155334,DEBRIYAJ RULMANI,694,1916
321,2019-03-30,66-OKY-161,FIAT,DOBLO,2006,48354,DIREKSIYON POMPASI,801,1405
322,2018-09-19,77-ZHO-5239,TOFAS,SAHIN,2015,196515,BALATA,699,364
323,2019-03-20,30-HVO-4468,MERCEDES,C180,2009,8059,BALATA,699,1532
324,2019-12-04,53-PWA-9306,MERCEDES,E200,2009,109227,DIREKSIYON POMPASI,801,726
325,2018-01-03,50-ZUR-3096,MERCEDES,E200,2016,118886,BALATA,699,1452
326,2018-03-09,19-NQF-3051,TESLA,T1,2015,34730,DIREKSIYON POMPASI,801,2000
327,2018-01-30,62-MCP-1698,VOLVO,V2,2004,191674,BALATA,699,1611
328,2019-10-18,07-IKM-5213,PEUGEOT,407,2009,194327,BALATA,699,329
329,2019-04-18,55-QSO-2773,FIAT,500,2007,52245,DIREKSIYON POMPASI,801,1994
330,2019-10-31,25-PGG-105,MERCEDES,C180,2004,178843,DIREKSIYON POMPASI,801,1978
331,2018-01-06,57-VAZ-9362,MERCEDES,S350,2007,130262,DEBRIYAJ RULMANI,694,627
332,2018-08-31,57-EBK-2762,FIAT,500,2009,159587,DEBRIYAJ RULMANI,694,1728
333,2019-08-29,09-EWT-7917,TESLA,T3,2014,83870,DEBRIYAJ RULMANI,694,1357
334,2018-01-03,57-ODT-4999,VOLKSWAGEN,POLO,2000,125807,DIREKSIYON POMPASI,801,560
335,2019-04-26,36-NSQ-9442,BMW,X7,2017,108534,BALATA,699,1053
336,2018-10-20,36-KSD-7469,TESLA,T3,2003,132497,BALATA,699,1473
337,2018-12-04,21-CZJ-9730,SAAB,S2,2004,97027,DEBRIYAJ RULMANI,694,858
338,2019-05-27,18-LUH-3141,PEUGEOT,206,2005,76253,DIREKSIYON POMPASI,801,342
339,2019-09-28,57-PPP-654,VOLKSWAGEN,PASSAT,2010,63639,BALATA,699,1546
340,2018-12-31,40-APS-4354,BMW,X7,2004,70154,DIREKSIYON POMPASI,801,1639
341,2018-01-15,07-SJA-1482,FIAT,500,2009,61436,DIREKSIYON POMPASI,801,1006
342,2019-11-21,20-UMM-706,MERCEDES,E200,2002,113169,DEBRIYAJ RULMANI,694,1465
343,2019-03-20,59-VDX-3544,SAAB,S4,2003,130205,DIREKSIYON POMPASI,801,1426
344,2019-08-10,61-ZIY-7008,PEUGEOT,407,2012,103621,DEBRIYAJ RULMANI,694,1335
345,2018-11-21,41-DSZ-8349,TESLA,T2,2012,160440,DEBRIYAJ RULMANI,694,871
346,2019-01-13,69-JTH-7536,SAAB,S3,2009,135153,DIREKSIYON POMPASI,801,1065
347,2018-09-16,72-KBU-5999,TOFAS,KARTAL,2001,32087,BALATA,699,1228
348,2019-07-30,55-EFG-4932,AUDI,Q3,2007,115669,BALATA,699,972
349,2019-06-05,52-ASL-5861,SAAB,S3,2007,156423,BALATA,699,483
350,2019-04-11,19-VEG-2669,FORD,FOCUS,2011,10545,DIREKSIYON POMPASI,801,531
351,2018-09-12,57-TTS-8318,FIAT,EGEA,2015,174476,DIREKSIYON POMPASI,801,1097
352,2018-11-19,23-SKG-2133,PEUGEOT,306,2011,42342,DIREKSIYON POMPASI,801,648
353,2018-11-04,60-BQO-9474,FIAT,500,2000,93806,BALATA,699,1888
354,2018-10-13,15-BJU-8613,FIAT,500,2006,192980,DEBRIYAJ RULMANI,694,447
355,2019-08-06,62-DIR-9234,TESLA,T3,2003,51122,DEBRIYAJ RULMANI,694,784
356,2019-06-02,06-RLC-8434,TOFAS,KARTAL,2009,28430,DIREKSIYON POMPASI,801,1248
357,2019-01-25,59-BGI-6375,VOLVO,V3,2001,112613,BALATA,699,476
358,2019-10-18,39-NQX-3239,FIAT,DOBLO,2016,68732,BALATA,699,1668
359,2019-06-21,46-XYE-6118,SAAB,S3,2011,182609,DEBRIYAJ RULMANI,694,1456
360,2019-02-15,41-EQW-9216,BMW,X3,2011,173354,DEBRIYAJ RULMANI,694,1154
361,2019-12-23,04-NBQ-3398,FIAT,500,2010,57193,DIREKSIYON POMPASI,801,885
362,2019-11-18,43-OFY-2486,TOFAS,DOGAN,2016,71176,DIREKSIYON POMPASI,801,1466
363,2019-06-12,66-KEI-9198,AUDI,Q3,2008,105601,DEBRIYAJ RULMANI,694,352
364,2018-01-06,57-NAY-1184,MERCEDES,E200,2016,81683,BALATA,699,1097
365,2019-05-14,73-IMH-3840,FIAT,DOBLO,2017,148151,DEBRIYAJ RULMANI,694,362
366,2018-10-06,17-HOU-4598,FIAT,EGEA,2017,103959,DIREKSIYON POMPASI,801,720
367,2019-02-08,55-JUU-577,PEUGEOT,306,2013,128280,BALATA,699,1312
368,2019-01-20,60-IGW-1836,PEUGEOT,206,2013,195029,BALATA,699,1135
369,2019-04-04,77-YNX-8126,TOFAS,SAHIN,2015,79273,DEBRIYAJ RULMANI,694,1079
370,2018-11-24,25-TYC-5252,BMW,X5,2010,19705,DIREKSIYON POMPASI,801,1825
371,2019-10-11,80-UJF-8626,MERCEDES,S350,2013,19552,BALATA,699,1594
372,2018-05-07,47-THY-4322,FORD,FOCUS,2008,119605,BALATA,699,1418
373,2018-02-17,57-JHP-9947,FIAT,DOBLO,2004,93502,BALATA,699,1485
374,2019-07-14,16-FUZ-8303,VOLVO,V1,2006,182468,BALATA,699,1782
375,2018-11-25,43-BLD-7236,BMW,X3,2012,99358,DEBRIYAJ RULMANI,694,1394
376,2019-05-06,60-TPQ-7672,PEUGEOT,206,2004,57920,DIREKSIYON POMPASI,801,1809
377,2018-09-07,69-BQE-5944,TESLA,T3,2000,118983,BALATA,699,645
378,2018-08-08,18-IVF-6889,TESLA,T4,2015,147460,DIREKSIYON POMPASI,801,924
379,2019-09-30,05-DCD-9393,AUDI,Q5,2004,175417,DIREKSIYON POMPASI,801,1965
380,2018-02-10,80-HBT-163,FIAT,500,2004,101444,BALATA,699,1404
381,2018-01-01,12-ICC-5110,MERCEDES,S350,2002,147228,BALATA,699,1348
382,2018-05-18,78-OOC-5949,TESLA,T1,2005,91712,DEBRIYAJ RULMANI,694,923
383,2018-05-25,77-KIB-3176,SAAB,S1,2012,152606,BALATA,699,1284
384,2019-04-12,01-ZRF-3696,TOFAS,DOGAN,2003,164293,DEBRIYAJ RULMANI,694,783
385,2018-10-15,12-IVQ-8645,FORD,FIESTA,2001,24494,DEBRIYAJ RULMANI,694,536
386,2018-05-19,53-RYT-1512,TOFAS,SAHIN,2015,15473,BALATA,699,1329
387,2018-10-07,31-RHM-1772,FIAT,EGEA,2003,164632,DIREKSIYON POMPASI,801,1584
388,2018-01-23,54-GAM-4931,TESLA,T2,2006,31704,DEBRIYAJ RULMANI,694,299
389,2018-04-19,09-GWN-2392,BMW,X5,2011,148833,DEBRIYAJ RULMANI,694,1898
390,2019-11-24,42-BMZ-5265,SAAB,S2,2002,11339,DIREKSIYON POMPASI,801,679
391,2018-04-11,28-TKF-4690,SAAB,S4,2016,172660,BALATA,699,1080
392,2019-11-26,37-EYD-6914,AUDI,Q3,2004,113924,DIREKSIYON POMPASI,801,1794
393,2019-01-22,69-XWF-4166,TESLA,T4,2004,16117,DIREKSIYON POMPASI,801,1541
394,2019-12-14,19-OTB-4663,FIAT,500,2007,46570,DEBRIYAJ RULMANI,694,328
395,2019-09-26,55-WDP-6530,BMW,X7,2015,102206,DEBRIYAJ RULMANI,694,416
396,2019-05-07,38-GHZ-3274,PEUGEOT,206,2003,100978,DEBRIYAJ RULMANI,694,480
397,2019-07-08,05-PTG-8771,AUDI,Q7,2002,102427,BALATA,699,1215
398,2019-04-18,55-NPV-1800,AUDI,Q7,2014,136720,DEBRIYAJ RULMANI,694,598
399,2018-02-11,62-IKM-9669,SAAB,S3,2005,75410,DEBRIYAJ RULMANI,694,946
400,2018-12-23,06-GOF-7290,VOLVO,V3,2012,40175,DEBRIYAJ RULMANI,694,900
401,2019-02-26,28-AWY-3707,PEUGEOT,407,2015,14431,DIREKSIYON POMPASI,801,404
402,2018-04-28,33-OQJ-2355,TESLA,T4,2001,15681,DEBRIYAJ RULMANI,694,886
403,2018-02-27,79-NWP-8263,AUDI,Q7,2001,89100,BALATA,699,674
404,2018-04-20,72-LCI-2816,PEUGEOT,306,2004,169239,DIREKSIYON POMPASI,801,1947
405,2018-11-21,56-ZNN-5440,FIAT,500L,2000,11606,BALATA,699,644
406,2018-10-06,14-ZWN-2723,BMW,X7,2012,50273,BALATA,699,1687
407,2019-09-24,38-ZKQ-6349,AUDI,Q7,2014,198031,DEBRIYAJ RULMANI,694,1859
408,2018-11-13,46-PPS-1064,BMW,X7,2012,138407,DEBRIYAJ RULMANI,694,1014
409,2019-10-09,38-PRI-4202,BMW,X5,2000,115817,BALATA,699,722
410,2018-01-07,07-DXG-5270,PEUGEOT,206,2014,31844,DEBRIYAJ RULMANI,694,1388
411,2018-03-30,06-KHR-2261,AUDI,A6,2011,9560,BALATA,699,1858
412,2018-07-24,53-UKP-7283,TESLA,T1,2017,127242,BALATA,699,1385
413,2018-07-07,73-KGC-4350,TOFAS,SAHIN,2017,167674,DEBRIYAJ RULMANI,694,1602
414,2019-11-25,31-CWC-4532,TESLA,T4,2015,124392,BALATA,699,1657
415,2019-11-21,71-IFA-4478,MERCEDES,C180,2011,176332,DEBRIYAJ RULMANI,694,1500
416,2019-10-31,43-MTL-898,TESLA,T4,2012,153734,DIREKSIYON POMPASI,801,1856
417,2018-11-19,23-USR-3617,BMW,X7,2009,132261,DEBRIYAJ RULMANI,694,1581
418,2019-03-21,78-MKN-2695,FORD,FIESTA,2011,14129,BALATA,699,374
419,2019-12-10,76-GCO-6838,VOLVO,V4,2004,16582,DIREKSIYON POMPASI,801,1427
420,2018-08-26,41-LBJ-466,BMW,X7,2016,67907,BALATA,699,260
421,2018-06-14,57-TRL-1931,PEUGEOT,407,2006,95973,BALATA,699,1221
422,2019-01-20,55-PSP-3213,FORD,FOCUS,2011,145584,BALATA,699,1233
423,2019-05-18,08-UXC-8483,FORD,KA,2010,106049,DIREKSIYON POMPASI,801,385
424,2018-12-02,48-QXE-4621,VOLKSWAGEN,JETTA,2010,151625,DEBRIYAJ RULMANI,694,1202
425,2018-03-30,73-IJN-4928,TOFAS,SAHIN,2016,189956,DIREKSIYON POMPASI,801,406
426,2019-03-05,31-YRN-1610,MERCEDES,S350,2014,193375,DEBRIYAJ RULMANI,694,969
427,2018-07-13,01-BRH-7077,PEUGEOT,306,2003,190585,BALATA,699,319
428,2019-10-13,12-BTQ-6769,TESLA,T1,2017,98953,DEBRIYAJ RULMANI,694,1884
429,2019-12-06,24-PNB-2151,MERCEDES,C180,2007,77916,DIREKSIYON POMPASI,801,669
430,2019-05-03,26-UNJ-3089,VOLVO,V3,2015,161327,DIREKSIYON POMPASI,801,708
431,2019-02-07,34-TSS-8587,TESLA,T1,2010,170056,DIREKSIYON POMPASI,801,358
432,2018-11-23,73-DVB-7592,TESLA,T3,2007,164845,DEBRIYAJ RULMANI,694,458
433,2019-06-18,61-OOW-1262,TESLA,T3,2008,115067,DIREKSIYON POMPASI,801,1284
434,2019-07-19,76-TJR-6050,FORD,FOCUS,2006,19825,BALATA,699,272
435,2019-01-03,33-AWP-3909,FORD,FOCUS,2005,182745,DIREKSIYON POMPASI,801,1088
436,2018-09-14,34-ZNC-1813,BMW,X7,2017,143319,BALATA,699,362
437,2019-05-27,24-TRI-2077,FIAT,DOBLO,2001,172850,DIREKSIYON POMPASI,801,559
438,2018-06-16,47-OLU-5403,FORD,KA,2005,195721,DEBRIYAJ RULMANI,694,356
439,2019-06-23,38-AEP-8332,MERCEDES,S600,2015,175529,DIREKSIYON POMPASI,801,646
440,2019-02-02,70-UZZ-7186,VOLVO,V2,2009,199513,DIREKSIYON POMPASI,801,796
441,2019-01-28,66-JST-8971,FIAT,EGEA,2008,190008,BALATA,699,1059
442,2018-07-13,43-PCC-1437,PEUGEOT,306,2010,12483,DEBRIYAJ RULMANI,694,1410
443,2018-10-17,61-ZYY-9716,VOLVO,V2,2007,179130,DEBRIYAJ RULMANI,694,722
444,2018-12-17,34-FPN-1236,PEUGEOT,206,2001,195798,BALATA,699,1696
445,2019-12-29,43-UZZ-1656,VOLVO,V1,2008,153887,BALATA,699,402
446,2018-06-11,42-XRV-8065,MERCEDES,S350,2000,138916,DEBRIYAJ RULMANI,694,1937
447,2019-11-15,34-NVP-3168,MERCEDES,S350,2010,123285,BALATA,699,1041
448,2018-12-25,76-NME-6319,TOFAS,DOGAN,2009,20328,BALATA,699,1371
449,2018-07-23,57-GHN-5348,FORD,KA,2000,15949,BALATA,699,878
450,2018-05-25,51-DRG-3307,TOFAS,SAHIN,2005,195050,DEBRIYAJ RULMANI,694,1664
451,2019-10-01,78-MUP-2648,FIAT,500,2005,139420,BALATA,699,443
452,2019-06-17,46-GYW-4379,SAAB,S3,2011,15609,BALATA,699,1357
453,2019-09-29,42-NNK-9179,FIAT,EGEA,2003,154488,BALATA,699,366
454,2019-11-30,49-SKQ-7717,TESLA,T3,2001,62881,DIREKSIYON POMPASI,801,1160
455,2018-10-19,09-PYF-5091,TOFAS,KARTAL,2008,176492,DIREKSIYON POMPASI,801,915
456,2018-01-22,42-DGR-2873,FIAT,EGEA,2005,110799,DEBRIYAJ RULMANI,694,1680
457,2018-08-19,76-AQN-8397,MERCEDES,S600,2010,167305,BALATA,699,273
458,2019-08-11,09-JAC-7883,VOLKSWAGEN,POLO,2003,1362,DIREKSIYON POMPASI,801,1612
459,2019-11-05,76-BQE-426,VOLVO,V4,2014,109254,BALATA,699,816
460,2018-11-16,31-AOP-8225,PEUGEOT,306,2002,189724,DEBRIYAJ RULMANI,694,282
461,2019-02-10,24-JJS-8855,AUDI,Q5,2005,84342,BALATA,699,1887
462,2018-06-23,42-QST-1450,TOFAS,DOGAN,2014,99515,DEBRIYAJ RULMANI,694,525
463,2018-04-17,37-BFO-3437,SAAB,S3,2010,24398,DEBRIYAJ RULMANI,694,1646
464,2018-03-07,11-UBU-3440,TESLA,T3,2006,22055,DIREKSIYON POMPASI,801,1430
465,2019-06-07,77-CQZ-9877,VOLVO,V1,2008,17176,DIREKSIYON POMPASI,801,1767
466,2018-01-13,60-OTF-5739,VOLVO,V1,2005,156501,DIREKSIYON POMPASI,801,2000
467,2018-07-01,37-EUS-2836,VOLKSWAGEN,JETTA,2002,142796,BALATA,699,1885
468,2019-12-11,81-XSR-5554,TOFAS,KARTAL,2003,78880,BALATA,699,1698
469,2019-04-17,08-OCF-1077,VOLVO,V2,2004,183836,DEBRIYAJ RULMANI,694,706
470,2018-03-02,02-GMI-1723,VOLKSWAGEN,POLO,2008,114074,DEBRIYAJ RULMANI,694,1315
471,2018-09-27,48-KHT-4372,VOLKSWAGEN,POLO,2004,181372,DEBRIYAJ RULMANI,694,775
472,2019-04-09,67-RIW-4282,VOLKSWAGEN,JETTA,2000,58140,DIREKSIYON POMPASI,801,1588
473,2019-10-24,51-ZDN-7265,FIAT,DOBLO,2004,57969,DEBRIYAJ RULMANI,694,481
474,2019-05-04,09-VLL-153,BMW,X7,2009,9301,DIREKSIYON POMPASI,801,1381
475,2019-10-14,36-BDI-9232,SAAB,S4,2000,28763,DIREKSIYON POMPASI,801,1670
476,2018-09-20,81-MIT-7061,PEUGEOT,407,2014,131552,DIREKSIYON POMPASI,801,389
477,2018-09-14,29-ERY-7205,PEUGEOT,206,2001,58989,BALATA,699,1276
478,2018-05-19,64-CBQ-5981,AUDI,A6,2004,99985,DEBRIYAJ RULMANI,694,1899
479,2019-01-01,78-QTI-4523,TESLA,T3,2015,45649,BALATA,699,1167
480,2019-04-16,60-ILY-1223,AUDI,A6,2008,139679,DEBRIYAJ RULMANI,694,1742
481,2019-04-19,53-SIF-7960,SAAB,S2,2007,131924,DIREKSIYON POMPASI,801,995
482,2018-03-15,74-AGL-8812,FIAT,500,2017,141674,DIREKSIYON POMPASI,801,892
483,2019-08-28,48-LIX-5516,SAAB,S3,2009,119577,DIREKSIYON POMPASI,801,692
484,2018-11-03,59-DBX-2392,TESLA,T3,2010,142477,DIREKSIYON POMPASI,801,875
485,2019-08-04,73-IYS-5748,AUDI,Q5,2000,40607,BALATA,699,974
486,2019-04-28,49-KAQ-6658,VOLVO,V3,2014,66156,DIREKSIYON POMPASI,801,1152
487,2019-09-27,26-LYX-2408,MERCEDES,S600,2015,188963,DEBRIYAJ RULMANI,694,1549
488,2018-09-15,62-TBU-6998,VOLKSWAGEN,JETTA,2000,189135,BALATA,699,1507
489,2019-03-01,31-JXL-4469,AUDI,Q7,2003,137479,BALATA,699,1513
490,2018-09-08,28-KBN-4853,PEUGEOT,306,2014,33037,DEBRIYAJ RULMANI,694,378
491,2018-08-08,53-ZMQ-9509,VOLVO,V1,2004,1920,BALATA,699,363
492,2019-10-08,70-GRM-3603,VOLKSWAGEN,JETTA,2003,19308,DIREKSIYON POMPASI,801,1708
493,2018-03-29,26-FSH-1812,VOLVO,V4,2017,96995,DEBRIYAJ RULMANI,694,1258
494,2019-02-12,27-MLM-2609,MERCEDES,S600,2004,87509,BALATA,699,1494
495,2019-03-13,45-OXD-7449,VOLKSWAGEN,JETTA,2005,143911,BALATA,699,1171
496,2018-10-10,66-YAO-7909,TESLA,T2,2002,149125,DEBRIYAJ RULMANI,694,366
497,2018-02-05,35-CPO-874,TOFAS,KARTAL,2013,99212,BALATA,699,1415
498,2019-01-22,55-JOR-5101,PEUGEOT,407,2011,46601,BALATA,699,1276
499,2019-09-12,21-GIU-4597,TOFAS,DOGAN,2013,181211,DIREKSIYON POMPASI,801,1206
500,2019-12-08,70-SZF-6585,SAAB,S1,2005,161475,BALATA,699,1891
501,2018-07-22,38-AXT-7774,AUDI,A6,2012,19143,BALATA,699,1336
502,2018-12-18,12-OIN-9893,BMW,X5,2000,48112,DEBRIYAJ RULMANI,694,1105
503,2019-10-01,65-NHX-4823,AUDI,Q7,2003,174036,DEBRIYAJ RULMANI,694,321
504,2019-04-15,75-MDE-8869,BMW,X3,2007,69375,DEBRIYAJ RULMANI,694,1734
505,2019-04-22,17-IXA-17,TOFAS,DOGAN,2008,152251,DIREKSIYON POMPASI,801,783
506,2019-05-26,25-UYJ-2969,AUDI,Q3,2004,119716,BALATA,699,877
507,2018-10-11,36-EIB-5032,TOFAS,SAHIN,2003,51654,DEBRIYAJ RULMANI,694,1147
508,2019-02-08,17-RWC-7717,TOFAS,DOGAN,2008,58534,DIREKSIYON POMPASI,801,685
509,2018-08-20,56-CMD-7341,SAAB,S4,2001,21345,DEBRIYAJ RULMANI,694,825
510,2018-12-02,40-CAZ-3278,FORD,KA,2006,148582,BALATA,699,1438
511,2018-10-17,33-FMB-5035,VOLKSWAGEN,POLO,2008,74421,DIREKSIYON POMPASI,801,395
512,2019-09-02,17-DYR-9827,VOLKSWAGEN,PASSAT,2000,93571,DIREKSIYON POMPASI,801,1421
513,2018-07-14,42-IUX-2108,AUDI,Q3,2000,141772,DIREKSIYON POMPASI,801,830
514,2019-06-20,40-ANI-2385,BMW,X5,2002,93000,DEBRIYAJ RULMANI,694,1627
515,2018-07-23,44-TRI-910,BMW,X7,2007,77914,DEBRIYAJ RULMANI,694,271
516,2018-06-22,22-HLW-1284,FIAT,DOBLO,2011,129352,DEBRIYAJ RULMANI,694,716
517,2019-05-29,73-OEZ-2997,PEUGEOT,407,2015,39896,DIREKSIYON POMPASI,801,382
518,2018-09-05,64-ONO-6728,FORD,FIESTA,2014,59671,BALATA,699,1159
519,2018-10-06,09-RQC-7343,MERCEDES,E200,2004,82301,DIREKSIYON POMPASI,801,267
520,2019-09-18,24-IKL-9839,VOLVO,V3,2010,74261,DIREKSIYON POMPASI,801,1685
521,2019-08-23,13-FCU-4576,AUDI,Q5,2000,84329,DEBRIYAJ RULMANI,694,1310
522,2018-01-19,54-VAJ-2914,FORD,FOCUS,2011,65643,BALATA,699,1545
523,2018-03-17,31-RQE-440,TESLA,T1,2015,25957,DEBRIYAJ RULMANI,694,1827
524,2018-06-28,72-CSQ-8497,VOLVO,V4,2009,20177,BALATA,699,1463
525,2018-06-16,48-IWD-8978,TOFAS,KARTAL,2000,125776,DEBRIYAJ RULMANI,694,706
526,2018-05-28,46-NZM-2610,VOLVO,V3,2017,118755,DEBRIYAJ RULMANI,694,1961
527,2019-11-03,61-MRZ-1540,FORD,KA,2007,92233,DIREKSIYON POMPASI,801,1921
528,2018-06-23,73-RTF-9447,TESLA,T4,2006,120290,DEBRIYAJ RULMANI,694,991
529,2019-11-06,34-ZTW-7273,FIAT,500L,2010,145984,DEBRIYAJ RULMANI,694,708
530,2018-03-18,16-EUO-7688,MERCEDES,S600,2016,149576,DEBRIYAJ RULMANI,694,1190
531,2019-12-14,26-JVT-9499,PEUGEOT,306,2015,3670,BALATA,699,1778
532,2019-11-18,24-CZK-9080,AUDI,Q3,2014,29935,BALATA,699,1402
533,2018-03-14,61-CIJ-225,FORD,KA,2006,129974,BALATA,699,925
534,2019-04-20,73-BVX-6814,FORD,FIESTA,2000,79745,DEBRIYAJ RULMANI,694,775
535,2018-09-12,66-KHP-6839,TOFAS,KARTAL,2011,150353,DEBRIYAJ RULMANI,694,1772
536,2019-11-02,48-ZZY-5188,PEUGEOT,407,2004,154884,BALATA,699,1943
537,2018-05-15,30-TFK-994,VOLKSWAGEN,JETTA,2015,3143,DIREKSIYON POMPASI,801,1047
538,2019-05-18,67-KQH-4576,MERCEDES,S600,2010,12643,DEBRIYAJ RULMANI,694,1868
539,2018-02-18,23-HPF-4907,VOLVO,V3,2001,55440,DEBRIYAJ RULMANI,694,420
540,2019-03-31,70-EOA-7398,PEUGEOT,407,2014,94834,BALATA,699,1212
541,2019-11-21,40-TBU-7782,AUDI,Q5,2012,23877,DEBRIYAJ RULMANI,694,1100
542,2018-12-12,03-AHK-2275,VOLVO,V1,2009,82182,BALATA,699,1447
543,2019-03-07,59-JYS-3123,FORD,FIESTA,2011,18703,DIREKSIYON POMPASI,801,1715
544,2018-06-04,06-OYE-2049,MERCEDES,E200,2004,40454,DIREKSIYON POMPASI,801,1185
545,2019-03-21,48-QRC-7542,VOLKSWAGEN,POLO,2001,117210,BALATA,699,448
546,2018-06-11,12-UCH-1591,VOLKSWAGEN,JETTA,2006,62689,DEBRIYAJ RULMANI,694,480
547,2018-03-23,34-TJS-8151,BMW,X3,2006,109649,DEBRIYAJ RULMANI,694,638
548,2019-12-16,58-YMF-6341,AUDI,A6,2001,165126,DIREKSIYON POMPASI,801,1223
549,2018-01-02,68-TKJ-6380,FORD,FOCUS,2008,166056,DEBRIYAJ RULMANI,694,1422
550,2019-06-20,28-TYV-4400,TOFAS,SAHIN,2011,107982,DEBRIYAJ RULMANI,694,965
551,2019-02-18,30-GJY-2499,AUDI,Q5,2006,37146,DEBRIYAJ RULMANI,694,1651
552,2019-12-01,41-HER-4615,VOLVO,V4,2016,70664,DIREKSIYON POMPASI,801,1526
553,2018-05-18,32-YFY-6689,TESLA,T3,2016,23208,DIREKSIYON POMPASI,801,631
554,2019-07-20,56-DOV-3014,BMW,X7,2015,44310,BALATA,699,1916
555,2019-09-06,58-UFG-1639,TOFAS,DOGAN,2013,54810,DIREKSIYON POMPASI,801,522
556,2018-02-25,40-CRX-4586,TESLA,T3,2007,1049,BALATA,699,698
557,2018-01-20,47-YMS-4042,TOFAS,DOGAN,2016,50488,BALATA,699,1815
558,2018-04-18,60-DAT-4064,PEUGEOT,407,2003,25194,BALATA,699,923
559,2019-06-12,77-IWV-7639,FIAT,DOBLO,2013,162171,DEBRIYAJ RULMANI,694,1525
