id,tarih,plaka,marka,model,uretim_tarihi,km,parca_adi,parca_fiyat,iscilik_fiyat
282,2018-03-18,07-WMG-9764,TOFAS,SAHIN,2001,34232,DIREKSIYON POMPASI,866,665
283,2018-09-17,21-NEH-2586,AUDI,Q5,2015,85306,BALATA,678,1604
284,2018-11-07,76-TMY-7571,PEUGEOT,306,2002,17092,DEBRIYAJ RULMANI,592,846
285,2018-06-13,73-LED-2773,VOLKSWAGEN,POLO,2017,124827,DEBRIYAJ RULMANI,557,977
286,2018-02-21,76-DNQ-9371,AUDI,Q3,2013,94592,DIREKSIYON POMPASI,886,1285
287,2018-10-07,58-VQB-2635,TESLA,T3,2013,103222,DEBRIYAJ RULMANI,679,1108
288,2018-12-24,22-AJV-9195,MERCEDES,S350,2011,154814,BALATA,501,1877
289,2019-07-05,74-TBO-4110,VOLKSWAGEN,POLO,2013,129940,BALATA,695,475
290,2018-03-06,08-OBC-7353,VOLVO,V2,2004,120964,DIREKSIYON POMPASI,887,957
291,2018-12-02,46-GGM-4291,BMW,X7,2002,189115,BALATA,619,1681
292,2019-04-15,55-CGN-4165,MERCEDES,S350,2001,16717,DEBRIYAJ RULMANI,598,497
293,2018-05-20,39-KAS-8068,TOFAS,SAHIN,2011,136586,BALATA,686,1775
294,2018-11-10,17-YBI-8542,VOLKSWAGEN,JETTA,2016,156352,DIREKSIYON POMPASI,750,1079
295,2018-11-12,76-BSZ-627,FIAT,500L,2008,99357,DIREKSIYON POMPASI,878,1011
296,2019-05-27,54-OFC-5305,TESLA,T3,2010,138355,BALATA,502,1121
297,2018-01-09,22-CIK-9315,FIAT,500,2007,50499,DEBRIYAJ RULMANI,607,1790
298,2018-05-25,33-PDT-8046,AUDI,Q5,2000,145316,DIREKSIYON POMPASI,879,1043
299,2019-05-28,37-BXH-7156,PEUGEOT,407,2007,131451,DEBRIYAJ RULMANI,586,1938
300,2019-08-07,64-BBE-836,AUDI,A6,2015,20485,DEBRIYAJ RULMANI,471,1966
301,2019-07-11,26-WWW-3783,SAAB,S2,2009,46246,DIREKSIYON POMPASI,723,1913
302,2018-07-27,49-CNU-6408,AUDI,Q5,2005,124904,BALATA,547,1164
303,2018-03-07,15-RBZ-3269,FIAT,500,2010,142341,DEBRIYAJ RULMANI,411,443
304,2018-09-05,43-GBQ-979,PEUGEOT,407,2013,23382,BALATA,688,610
305,2018-12-15,16-IJC-8854,BMW,X3,2010,154789,DIREKSIYON POMPASI,669,686
306,2019-06-21,26-DNU-5945,MERCEDES,S350,2008,46684,DIREKSIYON POMPASI,694,1191
307,2018-08-25,66-UNL-1011,AUDI,Q5,2010,5438,DEBRIYAJ RULMANI,679,690
308,2019-07-07,73-SOM-473,VOLKSWAGEN,PASSAT,2008,32429,BALATA,473,465
309,2019-04-09,80-ORI-7200,TOFAS,SAHIN,2007,108349,DEBRIYAJ RULMANI,614,286
310,2018-02-13,07-MYQ-9722,MERCEDES,S600,2004,53117,BALATA,752,467
311,2019-08-16,25-XKK-7330,VOLKSWAGEN,PASSAT,2001,15708,DIREKSIYON POMPASI,583,321
312,2018-05-31,48-GQX-9106,TESLA,T3,2001,187720,DEBRIYAJ RULMANI,435,1705
313,2019-07-12,45-CGF-9266,TESLA,T3,2017,148770,DEBRIYAJ RULMANI,416,799
314,2019-12-24,20-GLS-7819,BMW,X7,2004,179671,BALATA,754,769
315,2019-07-16,04-EYH-9125,FORD,FOCUS,2010,42735,DIREKSIYON POMPASI,643,674
316,2018-01-11,33-PCD-5417,MERCEDES,E200,2011,138000,BALATA,721,1152
317,2019-08-19,21-OID-1076,VOLKSWAGEN,JETTA,2006,187661,DIREKSIYON POMPASI,502,1272
318,2018-10-05,23-BQA-7720,FIAT,500,2012,106392,BALATA,423,668
319,2018-11-19,67-GAZ-4768,VOLVO,V4,2013,81919,BALATA,490,401
320,2019-06-21,68-CKS-1395,PEUGEOT,306,2007,152377,DIREKSIYON POMPASI,590,925
321,2019-01-16,13-QXC-6004,MERCEDES,S600,2002,69290,DEBRIYAJ RULMANI,475,968
322,2019-10-20,25-HXZ-6581,SAAB,S1,2004,111405,BALATA,437,1789
323,2018-04-04,48-KOF-9598,MERCEDES,S600,2012,85486,DIREKSIYON POMPASI,789,1551
324,2019-12-03,72-INY-5485,VOLVO,V4,2009,57228,DIREKSIYON POMPASI,723,297
325,2019-08-01,47-BWA-9354,PEUGEOT,206,2009,17259,DEBRIYAJ RULMANI,580,1004
326,2018-07-01,57-LPX-4030,FORD,KA,2005,82594,DIREKSIYON POMPASI,723,548
327,2018-10-03,70-OCU-353,VOLKSWAGEN,PASSAT,2009,84238,BALATA,475,528
328,2018-07-30,57-RCK-9110,VOLVO,V3,2014,137317,BALATA,556,1966
329,2019-03-30,01-DKJ-6538,VOLKSWAGEN,JETTA,2013,83345,DEBRIYAJ RULMANI,507,926
330,2019-08-07,20-ZNX-5520,VOLVO,V4,2004,61439,DIREKSIYON POMPASI,781,722
331,2018-01-15,77-DGX-8390,FORD,FIESTA,2013,9139,DEBRIYAJ RULMANI,496,713
332,2018-03-01,49-TLU-9976,TOFAS,DOGAN,2012,75262,DEBRIYAJ RULMANI,607,1228
333,2018-09-01,17-BFQ-4238,PEUGEOT,306,2013,45835,DEBRIYAJ RULMANI,508,358
334,2019-05-16,10-NPB-2401,BMW,X7,2016,136401,DEBRIYAJ RULMANI,675,1332
335,2018-03-20,49-UXG-9135,VOLKSWAGEN,POLO,2002,128510,DEBRIYAJ RULMANI,649,1251
336,2019-12-11,22-MYK-323,TESLA,T3,2000,109041,BALATA,678,1870
337,2019-11-15,13-SWU-3436,PEUGEOT,206,2012,197520,DEBRIYAJ RULMANI,632,277
338,2018-02-06,16-LFE-4805,VOLVO,V4,2009,187082,DIREKSIYON POMPASI,660,1200
339,2018-11-14,18-HCK-1805,AUDI,Q5,2007,190370,DIREKSIYON POMPASI,752,1014
340,2019-04-24,52-YLI-3029,VOLKSWAGEN,POLO,2013,26013,BALATA,451,1275
341,2018-12-01,46-DDS-9198,AUDI,Q5,2001,3234,DIREKSIYON POMPASI,521,1975
342,2019-01-14,11-ZWE-7845,TESLA,T4,2011,79552,DIREKSIYON POMPASI,624,1248
343,2019-04-06,61-OKI-5905,AUDI,Q7,2012,142175,BALATA,688,444
344,2018-08-01,30-BHK-1402,BMW,X7,2011,156252,DIREKSIYON POMPASI,740,926
345,2018-06-23,72-NOL-1411,PEUGEOT,206,2005,165790,BALATA,473,1446
346,2018-08-30,71-ZTN-5035,VOLVO,V2,2001,194072,BALATA,788,1718
347,2018-10-26,03-IPD-8006,TESLA,T2,2014,175177,BALATA,694,1152
348,2018-02-26,38-UQV-7277,VOLKSWAGEN,PASSAT,2003,50648,DIREKSIYON POMPASI,768,1857
349,2018-04-14,20-MBN-5640,AUDI,A6,2002,158010,DEBRIYAJ RULMANI,539,761
350,2019-04-27,75-QIU-2815,TESLA,T1,2016,75044,DEBRIYAJ RULMANI,473,1047
351,2018-10-22,77-MPD-5270,VOLVO,V4,2005,188742,BALATA,719,1699
352,2018-10-18,80-UYM-4343,VOLKSWAGEN,JETTA,2008,56679,DEBRIYAJ RULMANI,500,1165
353,2018-01-05,38-OQT-5691,PEUGEOT,306,2007,133570,DIREKSIYON POMPASI,864,1757
354,2019-12-19,72-GRM-343,TESLA,T2,2007,8223,DEBRIYAJ RULMANI,615,988
355,2019-07-23,16-UER-9313,SAAB,S1,2000,192574,DIREKSIYON POMPASI,737,481
356,2019-01-24,02-SRE-359,FORD,FIESTA,2003,130091,BALATA,783,1501
357,2019-01-07,30-EHP-3779,TOFAS,KARTAL,2011,39007,BALATA,526,797
358,2018-06-23,78-KUN-5595,TESLA,T3,2003,182461,DEBRIYAJ RULMANI,699,1841
359,2018-09-03,54-KDP-6735,SAAB,S1,2009,113062,BALATA,775,1079
360,2019-01-17,52-LHK-7112,VOLVO,V4,2001,106364,DEBRIYAJ RULMANI,426,752
361,2019-07-06,41-JNS-3831,PEUGEOT,306,2012,177416,DEBRIYAJ RULMANI,654,535
362,2018-01-23,76-MTO-3959,VOLKSWAGEN,JETTA,2014,74037,DEBRIYAJ RULMANI,636,1869
363,2019-09-28,71-GHX-320,VOLKSWAGEN,JETTA,2010,123631,DEBRIYAJ RULMANI,550,1552
364,2019-09-23,50-LRA-6600,TOFAS,DOGAN,2011,55836,DIREKSIYON POMPASI,872,1648
365,2018-01-28,62-NAY-4806,AUDI,A6,2001,45410,DIREKSIYON POMPASI,868,1870
366,2018-03-08,08-SFV-4669,FIAT,DOBLO,2001,110020,DIREKSIYON POMPASI,853,489
367,2018-09-12,35-NNU-6892,FIAT,DOBLO,2009,126018,BALATA,478,649
368,2018-10-20,69-NXT-9355,FORD,KA,2010,50516,BALATA,766,1354
369,2018-10-26,40-TPW-1932,PEUGEOT,306,2001,8677,BALATA,501,1340
370,2019-12-17,52-YWC-2686,FIAT,500L,2014,177229,DEBRIYAJ RULMANI,606,1578
371,2019-08-14,59-YEV-7726,VOLVO,V3,2001,110213,BALATA,431,1757
372,2018-11-26,51-UIX-4239,VOLVO,V3,2002,127539,DEBRIYAJ RULMANI,652,396
373,2019-08-26,14-CFC-3457,TESLA,T2,2006,31931,BALATA,418,1417
374,2019-03-12,11-RHU-1931,MERCEDES,E200,2002,60949,DEBRIYAJ RULMANI,400,870
375,2019-08-30,06-WZX-3400,FIAT,DOBLO,2015,74084,DIREKSIYON POMPASI,569,1378
376,2018-09-20,26-UAT-3356,BMW,X7,2008,136507,BALATA,555,817
377,2019-08-27,38-BTC-732,VOLVO,V2,2009,27497,DIREKSIYON POMPASI,755,1428
378,2018-08-26,16-NXB-7441,VOLKSWAGEN,POLO,2016,166957,DIREKSIYON POMPASI,569,1837
379,2019-11-02,63-FAJ-6730,PEUGEOT,206,2005,185487,DEBRIYAJ RULMANI,658,1145
380,2019-01-05,79-JBT-2039,PEUGEOT,206,2004,189352,DIREKSIYON POMPASI,556,389
381,2019-04-19,30-KBO-1702,VOLVO,V2,2007,78724,BALATA,700,1198
382,2019-10-21,16-WBY-4809,FIAT,DOBLO,2009,62369,DIREKSIYON POMPASI,869,1765
383,2018-10-02,16-NUN-9134,BMW,X3,2005,48387,DIREKSIYON POMPASI,522,1368
384,2019-10-20,12-PTA-6411,BMW,X3,2001,38356,BALATA,461,1314
385,2019-10-23,71-MMC-4959,TOFAS,KARTAL,2007,48651,DIREKSIYON POMPASI,552,1649
386,2019-10-04,16-YYW-5261,FORD,KA,2017,89559,DIREKSIYON POMPASI,576,1976
387,2018-02-28,32-CRS-8961,FORD,KA,2013,111996,BALATA,533,878
388,2018-03-02,38-MCA-2596,VOLVO,V1,2005,61204,DIREKSIYON POMPASI,533,1112
389,2019-12-26,41-JCP-3118,VOLVO,V3,2000,174075,DIREKSIYON POMPASI,580,1347
390,2018-12-12,06-HLA-680,FORD,KA,2015,99794,DEBRIYAJ RULMANI,474,1217
391,2018-09-11,09-QJD-4840,FIAT,EGEA,2005,113780,BALATA,679,286
392,2019-08-04,78-CLJ-7040,TOFAS,SAHIN,2012,40352,DIREKSIYON POMPASI,828,704
393,2019-08-11,36-QDC-9090,PEUGEOT,306,2001,191684,BALATA,642,444
394,2019-01-05,79-DNC-6040,VOLKSWAGEN,JETTA,2013,180536,BALATA,722,1478
395,2019-08-13,49-RCK-176,VOLKSWAGEN,JETTA,2016,31515,BALATA,716,573
396,2019-03-30,62-HAZ-6419,AUDI,Q3,2016,56807,BALATA,745,1023
397,2018-10-18,53-DBI-5616,TOFAS,DOGAN,2002,137234,BALATA,486,1450
398,2019-05-14,56-EQR-121,AUDI,A6,2016,193653,DIREKSIYON POMPASI,810,1555
399,2018-12-03,46-LGF-4202,MERCEDES,C180,2013,10602,DIREKSIYON POMPASI,501,728
400,2019-10-11,37-JSB-5166,AUDI,Q7,2005,99692,DIREKSIYON POMPASI,707,1978
401,2019-11-23,46-DQG-3783,VOLVO,V3,2001,42553,BALATA,723,961
402,2019-07-04,26-YXR-9054,BMW,X7,2010,102588,DEBRIYAJ RULMANI,687,620
403,2019-12-13,40-HXU-4172,VOLVO,V4,2001,145437,DEBRIYAJ RULMANI,622,1569
404,2019-09-11,08-EMA-6771,VOLVO,V2,2015,115896,DIREKSIYON POMPASI,550,421
405,2019-12-27,03-DFI-7289,FIAT,DOBLO,2005,140656,BALATA,475,1293
406,2018-08-04,67-KOU-9701,VOLVO,V2,2009,107499,DEBRIYAJ RULMANI,551,1362
407,2019-05-05,13-QXS-8808,FORD,FIESTA,2010,118550,DEBRIYAJ RULMANI,500,958
408,2018-11-17,74-QVJ-837,MERCEDES,E200,2003,117770,DIREKSIYON POMPASI,676,1968
409,2018-05-04,43-IOV-85,AUDI,A6,2001,157611,DEBRIYAJ RULMANI,616,746
410,2018-03-18,17-GTT-4729,VOLVO,V3,2011,78493,DIREKSIYON POMPASI,643,1593
411,2018-02-09,16-IIT-588,VOLVO,V4,2005,163123,BALATA,435,952
412,2018-05-30,23-CZA-2530,PEUGEOT,206,2012,182429,DEBRIYAJ RULMANI,505,421
413,2019-06-03,16-ZOA-2109,VOLVO,V1,2000,193066,BALATA,551,1324
414,2019-03-20,69-RQZ-8023,FORD,FOCUS,2017,180975,DIREKSIYON POMPASI,721,574
415,2018-12-21,32-ABZ-967,TOFAS,DOGAN,2001,146765,DIREKSIYON POMPASI,732,1594
416,2018-08-30,54-NCN-6862,FORD,FIESTA,2009,183157,BALATA,526,1092
417,2018-07-22,29-OHQ-8629,VOLVO,V4,2009,155385,BALATA,537,896
418,2018-04-10,52-GOX-1781,FIAT,DOBLO,2015,83501,BALATA,578,1925
419,2019-04-14,14-ORU-7770,PEUGEOT,407,2015,33299,BALATA,631,490
420,2019-09-15,60-MPS-5041,TESLA,T3,2010,137636,DEBRIYAJ RULMANI,654,1524
421,2018-08-29,32-DNF-4986,PEUGEOT,206,2006,189762,DIREKSIYON POMPASI,814,926
422,2018-07-02,76-JWC-1556,PEUGEOT,206,2001,83361,BALATA,592,984
423,2018-04-05,78-VLO-7975,BMW,X5,2003,148845,DEBRIYAJ RULMANI,668,388
424,2018-11-17,40-VPG-9757,VOLVO,V3,2012,22086,DIREKSIYON POMPASI,560,352
425,2019-08-18,25-OWN-9444,BMW,X3,2003,54466,DEBRIYAJ RULMANI,601,532
426,2018-08-01,09-WLY-7991,PEUGEOT,306,2007,185712,DEBRIYAJ RULMANI,492,1559
427,2018-07-21,50-PWF-2845,BMW,X7,2011,12102,DEBRIYAJ RULMANI,664,1248
428,2018-08-11,52-OKD-4046,FIAT,500,2016,101593,BALATA,637,1550
429,2019-05-09,10-UPC-9783,PEUGEOT,206,2016,139904,DIREKSIYON POMPASI,689,554
430,2018-04-24,70-ODF-8252,AUDI,A6,2010,65301,DIREKSIYON POMPASI,583,1412
431,2019-01-01,24-SGD-66,AUDI,Q5,2010,148739,DEBRIYAJ RULMANI,447,948
432,2018-01-15,47-ZJN-3567,FORD,FOCUS,2003,48138,DEBRIYAJ RULMANI,490,1422
433,2018-12-28,33-ULE-8248,FIAT,500L,2011,13277,BALATA,437,853
434,2018-09-08,42-NPL-2118,BMW,X5,2008,165152,BALATA,465,1484
435,2019-08-15,60-ILS-9512,FIAT,500,2003,85582,DEBRIYAJ RULMANI,623,1804
436,2019-10-29,20-NCP-7409,VOLKSWAGEN,PASSAT,2014,134068,BALATA,653,741
437,2019-10-28,32-IHG-8844,VOLKSWAGEN,JETTA,2006,101019,DEBRIYAJ RULMANI,551,1610
438,2019-03-04,78-RGG-7244,SAAB,S2,2004,123656,DIREKSIYON POMPASI,843,1294
439,2019-06-29,17-ZIS-9880,FORD,FIESTA,2000,194045,BALATA,564,1894
440,2019-11-25,13-TPT-1938,SAAB,S4,2004,106880,BALATA,466,1879
441,2018-10-09,68-ODV-1904,VOLKSWAGEN,PASSAT,2006,13310,DIREKSIYON POMPASI,692,1684
442,2018-03-20,60-FUZ-378,AUDI,A6,2000,101001,DEBRIYAJ RULMANI,570,1459
443,2018-11-15,75-GAB-3089,PEUGEOT,306,2011,73895,DIREKSIYON POMPASI,712,939
444,2019-11-18,25-SXT-1116,AUDI,Q5,2010,156266,BALATA,415,1373
445,2019-07-07,63-VKZ-350,FIAT,500L,2008,59801,BALATA,532,1674
446,2018-08-09,26-JFB-7399,TESLA,T4,2007,158336,BALATA,555,378
447,2018-04-21,71-END-9196,MERCEDES,S350,2004,171877,DEBRIYAJ RULMANI,407,436
448,2018-04-08,05-WUZ-9086,TOFAS,SAHIN,2008,42780,BALATA,641,1318
449,2019-07-26,71-VIM-838,SAAB,S3,2004,106762,DIREKSIYON POMPASI,845,255
450,2018-03-05,55-QTX-3957,FIAT,500L,2011,32519,DIREKSIYON POMPASI,676,725
451,2019-06-26,30-DJU-8022,FORD,FIESTA,2016,68525,DEBRIYAJ RULMANI,467,1630
452,2018-01-05,24-YSU-4557,TOFAS,DOGAN,2014,15993,DIREKSIYON POMPASI,523,502
453,2019-08-14,74-VWJ-78,FIAT,DOBLO,2005,98104,DIREKSIYON POMPASI,520,581
454,2018-10-14,63-CJR-8297,MERCEDES,S600,2006,181531,BALATA,421,1780
455,2018-05-11,79-AHQ-5860,AUDI,Q3,2016,105066,DEBRIYAJ RULMANI,654,1012
456,2018-05-22,49-SVG-751,MERCEDES,C180,2013,11569,DIREKSIYON POMPASI,651,1879
457,2019-04-02,41-YXU-3296,AUDI,Q5,2015,186890,DIREKSIYON POMPASI,891,531
458,2019-03-28,49-WMI-7191,SAAB,S3,2014,178193,BALATA,616,1929
459,2018-07-12,62-GID-7930,PEUGEOT,306,2009,56747,BALATA,616,1609
460,2018-06-08,32-OBA-1313,MERCEDES,C180,2008,137149,DIREKSIYON POMPASI,577,426
461,2019-11-26,21-TLS-9561,TOFAS,DOGAN,2005,91210,DEBRIYAJ RULMANI,647,1368
462,2019-05-03,05-ZCA-6481,MERCEDES,S350,2002,108968,BALATA,492,423
463,2019-11-08,22-NDT-6377,VOLVO,V2,2014,153528,BALATA,489,1370
464,2018-08-15,08-IVT-568,MERCEDES,C180,2015,12371,BALATA,552,1577
465,2019-12-16,57-HKE-9182,TOFAS,DOGAN,2004,54161,DEBRIYAJ RULMANI,429,1652
466,2018-02-04,56-DUF-2568,AUDI,A6,2014,60618,DEBRIYAJ RULMANI,467,963
467,2019-10-03,55-ODY-191,TOFAS,DOGAN,2012,140757,DIREKSIYON POMPASI,757,1605
468,2019-01-26,30-DTT-995,TESLA,T3,2000,78950,BALATA,402,1818
469,2018-11-02,75-VUF-8600,MERCEDES,S600,2011,163343,DIREKSIYON POMPASI,543,1666
470,2018-04-22,39-FHT-2908,VOLVO,V1,2002,89680,DEBRIYAJ RULMANI,460,1323
471,2019-03-08,43-ZQV-6736,VOLKSWAGEN,POLO,2013,82766,DIREKSIYON POMPASI,801,1108
472,2019-03-14,33-HXL-3634,VOLVO,V4,2003,30193,DIREKSIYON POMPASI,734,1865
473,2018-07-09,13-RRS-2494,VOLVO,V3,2010,77775,DIREKSIYON POMPASI,619,486
474,2018-04-06,38-CZQ-9379,FIAT,500,2009,158187,DIREKSIYON POMPASI,769,1666
475,2019-12-01,13-WGM-6951,FIAT,EGEA,2015,183813,DEBRIYAJ RULMANI,519,1240
476,2019-06-29,61-NSM-5624,MERCEDES,S350,2009,143806,DIREKSIYON POMPASI,502,1062
477,2019-05-30,31-YSQ-6758,TESLA,T4,2006,163680,BALATA,515,835
478,2019-03-04,76-NMH-3503,MERCEDES,E200,2006,48861,DEBRIYAJ RULMANI,406,1756
479,2019-07-21,24-RDQ-2909,TOFAS,KARTAL,2001,66186,DEBRIYAJ RULMANI,409,1567
480,2018-08-21,14-SCZ-1531,AUDI,Q7,2012,190255,DEBRIYAJ RULMANI,678,1621
481,2018-12-27,68-UWP-7209,PEUGEOT,206,2011,192080,DEBRIYAJ RULMANI,612,1710
482,2018-06-20,33-BQK-5624,VOLVO,V4,2001,51888,DIREKSIYON POMPASI,785,491
483,2018-09-08,45-KBH-5856,BMW,X5,2009,33195,DIREKSIYON POMPASI,831,1415
484,2018-05-22,31-YRV-3013,TESLA,T4,2003,114670,DIREKSIYON POMPASI,777,1128
485,2019-05-10,58-LKO-1374,PEUGEOT,206,2005,192539,BALATA,548,1037
486,2018-08-31,33-OCF-1247,FIAT,DOBLO,2012,114007,DIREKSIYON POMPASI,672,686
487,2019-11-03,75-IXB-6385,VOLKSWAGEN,POLO,2000,103094,DEBRIYAJ RULMANI,421,282
488,2019-09-17,12-ZWI-9300,VOLVO,V1,2001,184819,BALATA,509,1497
489,2018-08-29,25-IHM-7491,AUDI,Q7,2011,66963,DEBRIYAJ RULMANI,528,384
490,2018-08-06,40-OCQ-2449,VOLVO,V4,2002,93532,BALATA,501,470
491,2019-02-03,75-RIJ-9489,VOLKSWAGEN,PASSAT,2000,85566,DIREKSIYON POMPASI,811,711
492,2019-11-23,44-CQZ-791,BMW,X5,2001,86647,DIREKSIYON POMPASI,744,828
493,2019-06-07,05-MPH-8316,FIAT,500L,2001,59000,DEBRIYAJ RULMANI,680,1274
494,2018-05-21,52-JDU-6442,VOLKSWAGEN,JETTA,2015,65048,BALATA,608,654
495,2018-06-29,81-VSU-2300,VOLVO,V3,2010,45044,DIREKSIYON POMPASI,664,1829
496,2018-12-28,42-GMB-1235,MERCEDES,E200,2009,43254,DIREKSIYON POMPASI,648,618
497,2019-06-28,26-DFO-5648,AUDI,Q5,2011,87861,DIREKSIYON POMPASI,619,983
498,2018-02-14,22-WNW-7605,VOLKSWAGEN,JETTA,2015,101008,BALATA,725,1665
499,2019-10-19,52-PXZ-7157,VOLVO,V2,2010,96566,DEBRIYAJ RULMANI,665,696
500,2018-08-15,28-XST-550,TOFAS,DOGAN,2017,69599,DIREKSIYON POMPASI,582,1925
501,2019-12-18,68-SMK-1147,SAAB,S1,2005,48727,DEBRIYAJ RULMANI,447,1001
502,2020-01-01,37-BMZ-2034,FORD,KA,2008,197275,BALATA,773,1738
503,2019-10-09,22-CZB-4683,BMW,X7,2004,148176,BALATA,706,1644
504,2019-09-05,39-TFR-3022,SAAB,S2,2016,115346,BALATA,678,1199
505,2019-09-16,51-HXI-374,BMW,X5,2009,98027,DEBRIYAJ RULMANI,495,373
506,2019-02-10,07-YNX-1056,AUDI,Q7,2006,138719,DEBRIYAJ RULMANI,696,1647
507,2019-04-14,31-VWN-7919,FORD,FOCUS,2005,25608,DIREKSIYON POMPASI,531,492
508,2019-05-10,77-DXK-7033,FORD,FIESTA,2005,116502,DEBRIYAJ RULMANI,439,1688
509,2018-09-24,33-QJP-850,SAAB,S3,2014,40640,DIREKSIYON POMPASI,790,1560
510,2018-11-22,34-LLB-9391,PEUGEOT,206,2008,50216,DIREKSIYON POMPASI,873,696
511,2018-05-19,79-BIC-2810,FORD,FIESTA,2008,60816,DIREKSIYON POMPASI,542,1964
512,2018-02-16,23-ZMM-3662,PEUGEOT,306,2016,150260,DEBRIYAJ RULMANI,571,322
513,2019-06-18,14-KBS-8644,TOFAS,SAHIN,2012,65710,BALATA,515,871
514,2019-12-07,12-JCP-1610,MERCEDES,E200,2014,113650,DEBRIYAJ RULMANI,474,1688
515,2019-01-18,46-YOW-3216,TOFAS,SAHIN,2015,179420,DEBRIYAJ RULMANI,527,1458
516,2018-03-30,77-FNB-5282,FIAT,DOBLO,2002,9102,DEBRIYAJ RULMANI,531,1199
517,2018-02-20,74-MVA-1888,TESLA,T4,2004,123430,DIREKSIYON POMPASI,895,1754
518,2019-10-15,21-YHA-9857,AUDI,Q3,2015,65032,DIREKSIYON POMPASI,638,1675
519,2018-01-10,35-IRE-7861,TOFAS,DOGAN,2011,85583,DEBRIYAJ RULMANI,516,773
520,2019-01-17,73-EPQ-9512,SAAB,S3,2013,118429,DEBRIYAJ RULMANI,476,1416
521,2019-08-13,57-ZPS-5135,SAAB,S3,2012,177720,BALATA,619,846
522,2019-07-11,59-CGI-2280,TOFAS,DOGAN,2004,170528,DIREKSIYON POMPASI,751,767
523,2018-01-30,50-TRR-6038,MERCEDES,C180,2003,60431,DIREKSIYON POMPASI,554,538
524,2018-07-23,32-BLH-1466,SAAB,S3,2008,112692,BALATA,748,1576
525,2018-03-19,60-GBZ-6815,MERCEDES,C180,2004,96385,DIREKSIYON POMPASI,626,863
526,2019-04-27,36-LUW-6416,MERCEDES,E200,2014,12422,DEBRIYAJ RULMANI,491,1268
527,2019-11-20,09-IBY-7185,PEUGEOT,407,2016,99103,DEBRIYAJ RULMANI,638,1759
528,2018-07-02,49-AOD-2396,FORD,FIESTA,2012,148838,DIREKSIYON POMPASI,722,1204
529,2019-04-24,79-ICY-5928,TOFAS,DOGAN,2016,64172,DEBRIYAJ RULMANI,563,1959
530,2018-08-29,70-MDA-5190,FORD,FOCUS,2002,64656,DIREKSIYON POMPASI,803,1163
531,2019-01-16,33-RAT-8782,PEUGEOT,206,2002,135062,BALATA,768,1573
532,2019-11-15,12-YXK-8634,TESLA,T3,2004,177410,BALATA,669,450
533,2018-04-15,29-RVG-2388,MERCEDES,E200,2013,150101,BALATA,734,1438
534,2019-01-06,52-DZV-7333,FORD,FIESTA,2001,17077,BALATA,601,1647
535,2018-06-15,79-JRC-674,AUDI,Q7,2012,161457,DEBRIYAJ RULMANI,516,961
536,2019-06-15,23-GHZ-2777,FIAT,500L,2012,88619,DEBRIYAJ RULMANI,424,1940
537,2019-11-14,79-TGE-2763,TOFAS,KARTAL,2002,132434,DEBRIYAJ RULMANI,551,1248
538,2018-05-10,74-XOY-9866,BMW,X5,2001,192277,DEBRIYAJ RULMANI,688,1500
539,2019-10-03,07-QMH-239,VOLKSWAGEN,POLO,2014,48681,DIREKSIYON POMPASI,579,1502
540,2019-02-23,48-QEL-7833,MERCEDES,E200,2003,2162,DIREKSIYON POMPASI,891,747
541,2019-08-03,41-ZHH-2255,PEUGEOT,206,2002,87883,BALATA,581,1989
542,2019-08-24,09-KSX-4002,AUDI,Q5,2010,20909,DEBRIYAJ RULMANI,626,423
543,2018-07-08,20-MUZ-9532,TESLA,T1,2008,175287,BALATA,692,1406
544,2018-11-03,56-YQP-3102,BMW,X3,2003,190757,DEBRIYAJ RULMANI,581,1738
545,2018-10-17,67-HWH-6628,FIAT,EGEA,2009,174983,DIREKSIYON POMPASI,669,386
546,2019-11-28,72-PFR-9085,VOLKSWAGEN,PASSAT,2013,183961,DEBRIYAJ RULMANI,628,1487
547,2018-02-19,31-XLZ-489,VOLVO,V1,2004,153792,DEBRIYAJ RULMANI,403,1638
548,2019-09-13,77-KTH-1824,FORD,FIESTA,2014,97748,BALATA,795,1058
549,2018-05-17,61-DYQ-9870,AUDI,Q3,2016,199489,DEBRIYAJ RULMANI,649,1475
550,2019-05-02,55-MXO-7544,VOLKSWAGEN,POLO,2012,174537,BALATA,628,1815
551,2018-06-21,29-FIP-9551,FORD,FOCUS,2005,178671,DEBRIYAJ RULMANI,483,1259
552,2018-12-01,41-RKA-4835,PEUGEOT,206,2012,52231,DEBRIYAJ RULMANI,669,949
553,2019-01-19,26-IOV-8315,VOLVO,V1,2016,116409,DIREKSIYON POMPASI,607,1414
554,2019-07-25,29-NAJ-5461,AUDI,Q5,2010,86348,DEBRIYAJ RULMANI,586,1782
555,2018-08-08,63-DKR-6292,SAAB,S2,2015,20973,BALATA,425,793
556,2019-08-27,28-UBA-7719,TESLA,T3,2000,88536,DIREKSIYON POMPASI,574,602
557,2018-11-30,74-ZGV-7477,BMW,X3,2011,86090,DIREKSIYON POMPASI,537,830
558,2019-12-30,80-NLC-6469,VOLVO,V3,2002,38295,DIREKSIYON POMPASI,717,1676
559,2018-11-15,58-WDS-5094,FORD,KA,2013,164577,DEBRIYAJ RULMANI,575,1068
560,2019-12-14,29-IBT-9176,AUDI,Q3,2000,83910,DEBRIYAJ RULMANI,486,655
