id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
321,2019-11-01,37-YFO-6849,SAAB,S3,2013-02-27,59857,9640,904
322,2020-05-17,44-YCW-978,FORD,FIESTA,2006-11-01,6669,7662,278
323,2010-05-25,01-QNZ-3694,SAAB,S4,2000-11-12,100684,2800,1228
324,2004-04-13,36-YXV-9520,BMW,X7,2004-03-20,139633,1147,1096
325,2001-03-25,77-LZE-3149,BMW,X5,2000-03-29,80219,4692,661
326,2006-11-18,12-DNX-7384,MERCEDES,S350,2003-03-14,125535,1951,1002
327,2015-02-12,46-KUO-2323,MERCEDES,E200,2005-07-04,62660,3153,792
328,2010-03-23,09-ZHD-9993,SAAB,S4,2007-04-23,37364,442,1221
329,2006-11-22,22-PEB-397,TOFAS,SAHIN,2002-03-05,89657,4203,910
330,2008-11-17,34-LCH-2729,PEUGEOT,407,2004-04-23,28617,3063,809
331,2019-07-29,42-PQM-4110,FORD,KA,2005-01-11,59311,4827,1051
332,2005-05-26,68-SIU-2957,VOLKSWAGEN,JETTA,2001-03-09,2512,4291,1929
333,2007-06-26,73-ZPZ-2852,VOLKSWAGEN,PASSAT,2004-12-01,14601,583,1666
334,2001-09-04,24-BJI-593,PEUGEOT,407,2000-09-29,149216,397,937
335,2008-01-17,26-XYP-4235,PEUGEOT,306,2007-03-02,27681,5665,665
336,2000-09-09,15-ATW-2089,FORD,KA,2000-03-11,100682,3223,1208
337,2009-02-22,22-DPD-5445,VOLKSWAGEN,JETTA,2002-09-23,190964,1511,962
338,2015-07-27,60-OFI-905,VOLKSWAGEN,PASSAT,2012-07-24,137705,815,681
339,2015-01-25,57-XFQ-6360,MERCEDES,S350,2001-10-03,185801,4844,1968
340,2012-07-01,13-ENS-3805,PEUGEOT,407,2010-11-09,121956,4938,1582
341,2006-04-04,29-PSQ-169,VOLKSWAGEN,JETTA,2004-05-14,8705,7636,684
342,2017-12-18,52-PKF-5322,TESLA,T1,2009-10-15,194902,870,984
343,2017-01-08,39-CXJ-5889,FIAT,EGEA,2001-10-14,134157,2557,1926
344,2012-03-24,27-QVM-9653,PEUGEOT,206,2009-12-22,102424,3090,556
345,2012-09-13,22-CNW-840,VOLVO,V4,2010-10-13,165058,8342,1258
346,2015-02-02,25-VUZ-1392,MERCEDES,E200,2001-07-27,15122,2137,1938
347,2006-01-28,22-WRL-5311,SAAB,S4,2001-10-29,147231,7942,1346
348,2007-06-23,36-KFC-645,PEUGEOT,306,2006-09-14,108959,6679,605
349,2019-08-02,62-KMV-208,AUDI,Q5,2012-11-03,50925,1955,784
350,2012-06-30,41-GMD-2616,FIAT,DOBLO,2003-03-14,12498,3736,1864
351,2016-07-17,41-JMW-2751,MERCEDES,S600,2002-10-03,92721,1759,1106
352,2012-11-30,06-JXT-1882,FIAT,500L,2011-01-16,126554,6828,1939
353,2004-11-14,33-VVX-845,SAAB,S2,2004-10-04,193204,6794,1343
354,2019-11-17,03-KEX-9276,FIAT,EGEA,2015-03-16,123100,9482,1654
355,2006-04-22,10-YRY-8089,PEUGEOT,206,2004-10-08,140275,2230,961
356,2001-12-17,05-QCK-5370,SAAB,S2,2001-02-07,155670,5276,1793
357,2012-07-16,61-DVZ-8504,AUDI,Q3,2008-04-01,17832,92,1671
358,2014-01-30,72-EFR-270,FORD,KA,2012-12-01,45713,3057,1386
359,2004-12-02,08-HLE-9532,FORD,KA,2004-04-15,155902,8372,1546
360,2007-03-25,01-LWG-126,TESLA,T3,2003-01-05,148291,7868,836
361,2000-09-09,41-SFZ-9426,VOLVO,V2,2000-07-02,172253,4242,1891
362,2011-01-28,48-ZLR-6375,TOFAS,KARTAL,2007-05-22,193597,938,725
363,2000-09-21,60-RUM-7607,TOFAS,KARTAL,2000-02-25,180690,9558,1493
364,2005-11-21,53-RCY-3704,BMW,X3,2003-09-13,135915,7219,310
365,2020-05-26,58-MNE-1315,SAAB,S3,2008-04-11,105476,7396,1293
366,2016-11-05,27-AIB-2432,FORD,FOCUS,2001-09-02,188001,5933,391
367,2001-09-22,16-HTG-1440,TOFAS,KARTAL,2000-08-24,69652,7961,1152
368,2004-08-09,72-EFV-6154,FORD,KA,2002-10-23,80288,8773,921
369,2011-04-06,04-FOA-7181,BMW,X5,2009-03-29,190612,6018,1803
370,2000-11-19,20-ZHC-7996,VOLKSWAGEN,POLO,2000-05-07,165142,3300,984
371,2017-10-04,59-QXB-5868,SAAB,S1,2009-03-28,86382,5008,1476
372,2017-09-24,66-VYT-9470,PEUGEOT,306,2002-05-01,42892,9921,1697
373,2013-08-22,75-WAF-6281,PEUGEOT,206,2008-04-05,65022,6706,1730
374,2008-11-18,44-URW-3025,AUDI,Q3,2001-02-02,109289,3462,287
375,2005-03-11,55-XLS-7424,MERCEDES,S600,2003-10-30,107473,7941,414
376,2003-12-22,55-XTV-3595,TOFAS,SAHIN,2001-12-24,97232,1920,1613
377,2004-09-18,77-CSL-3312,TESLA,T1,2001-12-18,73530,3254,1319
378,2007-05-14,18-ZWA-1681,MERCEDES,S350,2001-03-24,50618,3789,788
379,2016-07-10,36-NPT-5040,FORD,FIESTA,2004-07-12,40104,6599,583
380,2006-06-22,53-BVU-9766,AUDI,Q3,2000-01-05,161590,1959,1652
381,2002-03-28,61-FAX-3772,FIAT,500,2000-08-06,89318,7305,357
382,2004-01-28,01-GXI-5210,TESLA,T4,2004-01-23,130143,9995,637
383,2005-10-30,42-ENU-8628,TOFAS,SAHIN,2001-05-05,38371,9098,1947
384,2018-02-10,15-BNQ-2943,BMW,X3,2013-01-16,43887,6601,1403
385,2018-08-28,07-HCK-459,FIAT,EGEA,2003-09-19,152535,1096,1759
386,2006-10-05,37-PAW-3411,MERCEDES,C180,2006-01-08,52629,501,321
387,2015-01-27,60-AYN-9379,PEUGEOT,206,2011-03-29,173431,5607,336
388,2015-02-21,23-XYC-4031,AUDI,A6,2003-02-20,133916,4312,521
389,2002-12-23,74-DZW-938,MERCEDES,E200,2002-05-21,109803,2712,396
390,2010-04-30,04-KBF-9166,TESLA,T4,2009-07-21,42823,6640,634
391,2004-03-23,06-RJP-5958,VOLKSWAGEN,POLO,2003-10-18,117149,5592,898
392,2016-07-13,13-RQG-7963,VOLKSWAGEN,PASSAT,2006-07-17,21884,8692,1911
393,2002-10-11,45-YRV-4672,VOLKSWAGEN,POLO,2000-09-18,46156,3575,851
394,2010-04-27,52-OUX-798,TOFAS,KARTAL,2007-10-13,7194,9291,710
395,2016-09-18,32-OHP-2459,SAAB,S3,2004-01-10,187586,4430,1081
396,2019-06-22,31-TOP-9773,TOFAS,KARTAL,2008-01-08,121373,7869,957
397,2015-01-01,32-MLU-7836,PEUGEOT,206,2008-06-18,20349,4879,1512
398,2012-09-15,38-STU-901,VOLVO,V2,2006-02-03,144305,7136,1195
399,2004-05-28,74-BGF-172,TOFAS,KARTAL,2000-02-19,152468,3006,796
400,2001-11-05,55-JGY-2181,MERCEDES,E200,2000-07-31,51448,7617,1157
401,2000-01-26,30-FFF-1860,PEUGEOT,306,2000-01-11,183037,3761,399
402,2014-05-15,06-MHB-9572,AUDI,Q7,2012-04-27,155320,6191,1941
403,2002-11-05,68-AGV-8284,VOLVO,V2,2001-09-24,165055,9579,852
404,2009-05-05,01-ZFV-1384,SAAB,S3,2005-11-08,16879,835,1151
405,2007-02-26,68-SUO-3661,VOLVO,V3,2005-03-15,117923,7465,1763
406,2006-05-28,59-WGS-2171,MERCEDES,E200,2000-07-06,69157,8557,1417
407,2004-10-29,57-JLC-1337,AUDI,Q7,2002-10-06,67042,5371,737
408,2006-08-10,10-XUD-6019,AUDI,A6,2000-03-09,31096,8496,1903
409,2016-02-06,49-KXR-7442,FIAT,EGEA,2001-06-25,79790,1912,1705
410,2015-06-26,39-GRY-7698,TESLA,T1,2013-07-01,61616,7674,297
411,2004-10-31,71-SRR-1843,TESLA,T2,2003-05-05,117895,5555,374
412,2001-11-11,12-OAH-7632,FORD,FOCUS,2000-01-11,177019,3046,1319
413,2009-09-06,09-EKZ-6712,TESLA,T4,2006-08-05,18829,7838,1457
414,2015-09-16,50-EDM-9898,FIAT,EGEA,2009-09-17,134983,9839,1250
415,2003-03-17,41-AIP-690,AUDI,A6,2001-05-15,185625,3992,1914
416,2014-08-16,72-XLV-9357,MERCEDES,S350,2009-12-26,48198,7711,552
417,2014-11-09,01-IRX-2613,TESLA,T3,2004-09-05,171911,3037,346
418,2020-01-24,41-GXD-1462,FIAT,EGEA,2013-07-26,169702,2100,456
419,2003-09-23,06-AUA-862,SAAB,S4,2002-05-01,20200,2997,1377
420,2008-08-26,48-CNB-2172,TESLA,T1,2007-10-22,115589,5258,463
421,2007-10-24,36-EMS-7002,MERCEDES,C180,2002-03-05,47673,4737,1160
422,2001-06-16,74-WRA-1503,FIAT,500,2000-11-14,178354,4433,472
423,2014-12-17,12-SXJ-3550,MERCEDES,C180,2014-10-30,70064,1765,1461
424,2019-02-15,11-MEI-1320,AUDI,Q5,2000-06-27,30561,7514,1871
425,2010-09-17,70-QFK-2813,MERCEDES,S600,2004-02-29,11552,3420,1195
426,2017-03-20,58-JPJ-1987,PEUGEOT,206,2014-09-08,171070,9976,1341
427,2006-09-19,28-IWC-1774,FORD,KA,2000-12-17,102935,1490,1979
428,2020-04-08,28-DXX-1774,TOFAS,KARTAL,2019-04-03,191000,598,1468
429,2004-08-24,05-XUL-2046,SAAB,S2,2003-07-23,70890,2514,817
430,2017-10-04,19-KNP-7860,SAAB,S1,2014-11-06,59201,684,522
431,2015-09-03,48-MFM-4080,FIAT,DOBLO,2013-04-18,175980,3678,1575
432,2016-11-18,21-JKI-1618,VOLVO,V3,2013-01-17,151660,5450,949
433,2005-09-05,31-NHL-8743,VOLVO,V4,2001-12-24,161431,4752,285
434,2018-01-07,72-ZSX-3260,PEUGEOT,306,2003-03-15,134533,65,1551
435,2009-10-29,74-OOB-4525,SAAB,S1,2004-04-25,118076,9886,1721
436,2019-01-26,51-OGU-1937,FIAT,500L,2011-05-11,102424,72,851
437,2018-01-31,34-QFL-8090,VOLKSWAGEN,POLO,2004-12-28,196919,749,719
438,2007-12-11,06-CGK-4237,VOLKSWAGEN,JETTA,2001-02-21,163978,7334,1933
439,2009-06-11,39-IBO-4738,MERCEDES,S600,2006-12-25,169331,9081,1655
440,2016-03-19,55-WKV-9380,AUDI,A6,2014-06-02,16447,7412,1355
441,2019-04-24,30-JOT-9625,BMW,X5,2002-08-21,114343,7831,556
442,2019-12-13,57-PAZ-7074,VOLKSWAGEN,POLO,2012-01-20,75621,2120,796
443,2007-12-22,28-PYJ-8130,FORD,KA,2005-09-22,60238,2369,1266
444,2011-04-26,12-QNS-2278,PEUGEOT,206,2003-01-22,56348,4424,1886
445,2008-05-12,69-TKQ-4820,TESLA,T4,2001-03-28,115044,9104,571
446,2020-01-07,26-DXM-4198,FIAT,500,2000-04-01,36700,6697,1643
447,2001-07-06,59-IHG-7161,VOLKSWAGEN,JETTA,2001-04-25,95222,1583,464
448,2011-02-13,35-YVY-4240,FIAT,500L,2003-12-05,42363,8132,563
449,2000-12-05,31-HQC-5058,TESLA,T4,2000-10-07,162248,802,1100
450,2003-05-30,11-VUU-7426,TESLA,T3,2003-01-16,123518,5383,882
451,2018-11-02,32-ABZ-9794,PEUGEOT,407,2005-05-13,130117,8448,574
452,2015-10-28,77-TXL-8471,TESLA,T3,2015-06-21,91633,2571,876
453,2013-02-28,07-YUE-3717,SAAB,S4,2008-05-10,84974,8829,1362
454,2004-09-24,55-WQP-9474,FORD,KA,2004-08-28,111781,6007,782
455,2002-01-24,24-JJE-957,TOFAS,DOGAN,2000-02-13,169404,256,1095
456,2002-06-20,56-SSC-9183,VOLKSWAGEN,POLO,2002-05-05,71712,3908,786
457,2016-07-24,38-RSZ-1553,TESLA,T2,2010-10-31,117908,5214,591
458,2014-07-30,64-MMI-2276,AUDI,Q7,2007-07-25,147827,9327,1651
459,2000-12-20,31-XLT-7826,TESLA,T4,2000-05-18,92742,6054,1698
460,2016-08-04,66-HBU-2774,MERCEDES,C180,2010-03-07,199592,1620,670
461,2017-04-19,47-FUD-3253,FORD,KA,2002-11-11,141394,4591,1913
462,2017-07-08,03-ZHJ-4308,TESLA,T2,2015-05-08,62969,2439,1192
463,2008-09-08,22-JOO-6120,TOFAS,SAHIN,2004-12-22,153673,9293,1217
464,2003-11-30,50-QSZ-3923,FORD,FIESTA,2001-02-03,161170,7014,1867
465,2009-03-20,03-LGK-1123,SAAB,S1,2007-03-18,112825,6737,1372
466,2002-06-02,48-AXA-7888,FORD,KA,2002-04-09,57302,5803,1312
467,2001-01-17,55-JVQ-5179,TESLA,T1,2000-08-21,25810,6598,805
468,2018-02-26,40-YPW-544,FIAT,500,2010-06-08,36139,3640,305
469,2000-09-27,26-GCY-2522,AUDI,A6,2000-04-19,130676,6776,385
470,2015-12-19,21-XCW-7026,BMW,X7,2007-02-28,38450,4327,562
471,2006-06-23,65-ZRV-9178,TOFAS,KARTAL,2004-05-23,101496,2041,1553
472,2004-11-03,46-UVS-3247,TESLA,T3,2002-04-16,149811,1548,725
473,2012-11-10,79-QSV-4303,TOFAS,SAHIN,2010-06-09,154489,3133,1401
474,2011-11-19,74-NTC-3972,FIAT,DOBLO,2010-05-31,166745,6665,256
475,2004-10-17,05-XHT-2921,MERCEDES,E200,2001-03-17,45375,5651,1927
476,2011-05-10,07-ROO-7839,TOFAS,SAHIN,2000-12-12,198779,3807,1383
477,2018-06-15,64-NVA-3335,BMW,X7,2005-12-16,132375,6893,990
478,2014-08-06,74-WDA-8932,MERCEDES,S350,2013-09-16,116212,5400,1506
479,2011-11-08,03-USP-4901,MERCEDES,E200,2010-01-03,196773,916,1283
480,2015-06-23,64-YHW-705,VOLVO,V4,2005-09-01,37376,9444,1664
481,2000-03-12,79-GZO-9673,VOLKSWAGEN,JETTA,2000-01-04,141265,1274,1326
482,2016-07-05,72-TMR-8476,VOLVO,V3,2007-07-31,141582,6897,497
483,2000-12-30,14-KGU-4811,TESLA,T3,2000-12-14,159742,3321,587
484,2004-06-25,63-TWQ-9437,MERCEDES,C180,2004-05-14,131013,8816,550
485,2000-11-14,09-HXD-7705,AUDI,Q3,2000-08-02,179829,6390,1392
486,2001-07-31,50-QBJ-4667,VOLKSWAGEN,POLO,2000-07-14,96645,7894,830
487,2004-05-27,49-JAL-9683,PEUGEOT,306,2002-01-25,123717,9208,720
488,2004-05-05,78-RSH-9141,TESLA,T2,2001-11-20,30991,8883,1484
489,2000-07-24,36-DZJ-1918,PEUGEOT,306,2000-04-11,76155,9449,912
490,2017-10-09,44-SXF-6931,VOLVO,V3,2010-11-26,99434,9018,310
491,2016-05-31,19-NBA-5942,VOLKSWAGEN,PASSAT,2007-04-30,148652,3716,480
492,2006-11-01,12-EAF-1399,VOLVO,V2,2001-08-27,39159,268,1432
493,2001-01-20,81-OWY-1107,PEUGEOT,407,2000-04-11,133699,2274,521
494,2006-12-16,01-POS-9257,BMW,X7,2000-06-05,178659,4225,1987
495,2020-03-31,55-BUC-4050,FORD,FOCUS,2007-02-14,177178,7406,1475
496,2012-08-13,19-XVH-6749,PEUGEOT,306,2007-11-20,84169,7201,585
497,2017-02-27,63-FTC-6035,TESLA,T2,2015-11-20,66742,55,682
498,2003-12-23,61-EVU-7153,SAAB,S3,2001-11-01,53157,5924,1818
499,2005-08-20,07-OYK-8582,PEUGEOT,206,2001-02-24,113677,5748,1909
500,2009-01-05,71-RWP-5483,MERCEDES,S600,2003-11-23,155700,6469,848
501,2014-07-03,36-LBC-1608,AUDI,A6,2014-03-18,120482,5939,1212
502,2004-03-06,03-KLD-3968,FORD,FIESTA,2000-11-28,53446,4799,1354
503,2011-05-26,49-TIN-3437,TOFAS,DOGAN,2003-04-02,169174,3312,909
504,2017-11-28,32-NCS-7727,AUDI,Q5,2011-11-01,5590,5817,989
505,2009-08-29,17-EUL-4316,FORD,KA,2005-12-01,176000,3364,1454
506,2017-02-01,29-EZU-2840,MERCEDES,C180,2011-01-27,107495,6791,467
507,2010-12-31,43-KSW-6871,MERCEDES,E200,2010-03-04,102975,8599,969
508,2016-12-14,01-BVM-1535,VOLKSWAGEN,PASSAT,2002-02-07,60157,1218,1195
509,2014-10-01,35-XUH-6669,FORD,KA,2014-09-04,183402,8062,400
510,2005-05-14,01-OSA-3856,AUDI,Q5,2003-04-29,22299,9816,399
511,2003-02-23,59-CCJ-4329,SAAB,S4,2002-03-30,106187,2305,1008
512,2003-09-06,50-RDH-9107,FORD,FOCUS,2001-07-23,195791,3879,1735
513,2018-06-05,01-WRF-1423,TOFAS,KARTAL,2011-11-27,76089,6955,1865
514,2003-01-30,58-LKO-2301,VOLVO,V4,2001-02-07,112171,7435,1556
515,2012-02-08,06-NZS-1686,TOFAS,DOGAN,2000-12-28,66668,1956,1951
516,2010-06-22,70-TPC-2107,SAAB,S4,2007-06-25,30431,3358,267
517,2001-07-11,55-WVH-4701,PEUGEOT,407,2000-06-17,104936,3615,1217
518,2003-12-27,24-OEF-9792,MERCEDES,E200,2000-04-14,131548,3722,939
519,2014-04-14,07-ASU-2843,BMW,X5,2001-10-28,143655,6633,1173
520,2017-03-20,78-FLU-1087,SAAB,S3,2017-01-07,1911,3781,1326
521,2016-11-19,63-APG-8172,PEUGEOT,306,2008-06-01,62731,6498,1252
522,2012-10-17,13-QDP-120,TESLA,T3,2012-09-25,120326,3208,1860
523,2000-03-09,37-DDJ-8563,MERCEDES,E200,2000-01-08,6865,5859,1755
524,2008-04-30,42-ODI-5706,VOLKSWAGEN,PASSAT,2003-11-27,118823,5175,1312
525,2015-03-10,70-TZQ-5314,VOLKSWAGEN,JETTA,2013-12-23,98092,3990,358
526,2002-01-11,15-EGN-8146,AUDI,Q7,2000-09-28,32907,5355,871
527,2017-07-07,19-CRS-286,FORD,KA,2000-05-21,56103,5116,1465
528,2000-07-14,67-OOV-7658,FIAT,EGEA,2000-02-11,132192,5672,749
529,2015-03-10,73-VTK-1639,VOLKSWAGEN,JETTA,2007-03-17,170471,6490,1432
530,2012-01-02,78-PBV-619,BMW,X7,2010-07-13,15628,6260,1601
531,2014-05-26,47-ZCF-9144,SAAB,S3,2005-02-08,52706,8179,715
532,2006-04-03,61-OSM-6163,TESLA,T3,2000-02-28,126246,8390,1367
533,2019-06-04,08-HXG-1498,PEUGEOT,306,2008-06-08,115559,6317,516
534,2015-02-21,35-BYM-7070,TESLA,T1,2004-06-12,93656,5455,1365
535,2015-02-16,74-AZK-7906,AUDI,Q3,2002-10-31,83668,6894,507
536,2011-08-09,33-QJK-7263,MERCEDES,S600,2005-02-16,83529,2445,956
537,2010-06-07,43-SOL-7388,PEUGEOT,206,2003-11-21,172552,1812,1553
538,2006-10-28,34-JDN-4626,FIAT,500L,2001-02-14,90822,2790,725
539,2001-01-16,13-OCZ-974,VOLVO,V1,2000-09-26,168574,2206,828
540,2002-08-15,27-LMI-1193,VOLVO,V4,2000-02-15,14389,4570,479
541,2017-09-10,40-FCE-9462,PEUGEOT,206,2000-07-29,95577,9693,943
542,2013-01-28,04-KMX-6819,VOLVO,V2,2002-09-11,101459,3435,626
543,2007-07-07,54-ICX-2007,VOLVO,V1,2002-01-09,161754,8532,794
544,2014-06-23,29-DRN-7343,FORD,FIESTA,2012-03-20,36194,666,1008
545,2004-01-01,44-GQU-1756,VOLKSWAGEN,JETTA,2003-01-21,147358,5340,1539
546,2019-09-08,69-VOJ-490,VOLKSWAGEN,JETTA,2010-03-18,122608,2288,1287
547,2006-01-30,58-BOO-5236,FIAT,500,2002-05-04,93511,3164,1071
548,2013-06-10,66-HIF-1973,BMW,X7,2001-05-31,138706,4387,1673
549,2011-08-21,42-VJU-294,VOLKSWAGEN,POLO,2005-10-13,183948,2624,1553
550,2009-08-21,20-DPL-1265,VOLVO,V3,2008-08-04,196747,424,446
551,2016-01-03,12-DUX-2034,PEUGEOT,206,2003-11-30,3118,2640,1968
552,2007-09-07,41-RDO-4629,AUDI,A6,2006-01-14,88158,713,334
553,2009-04-09,36-FJD-2546,VOLKSWAGEN,JETTA,2008-01-04,83948,6848,810
554,2019-10-08,66-QVU-8897,VOLKSWAGEN,JETTA,2006-10-05,163261,644,1787
555,2020-01-21,56-VHU-7164,VOLVO,V1,2001-06-15,100512,2169,675
556,2001-10-29,39-AOL-6592,TESLA,T2,2000-12-20,161036,1227,997
557,2000-02-22,70-LFV-7754,MERCEDES,E200,2000-02-17,117191,8274,1555
558,2017-03-06,66-VAJ-3108,TOFAS,SAHIN,2001-01-10,178390,6198,599
559,2017-08-04,56-NCG-6189,VOLKSWAGEN,PASSAT,2012-03-13,1940,1497,1353
560,2016-04-02,65-VEY-7678,SAAB,S1,2012-10-30,128353,4058,909
561,2007-06-11,67-OBG-2820,TOFAS,SAHIN,2000-10-11,82839,9285,1746
562,2011-05-03,54-HYD-8229,FIAT,500,2000-09-17,72116,3407,1641
563,2002-12-22,63-QCJ-6697,VOLKSWAGEN,PASSAT,2000-11-02,128170,7433,907
564,2011-10-06,50-XDU-9837,SAAB,S2,2010-08-20,193048,1804,992
565,2011-03-19,43-FVL-7824,SAAB,S2,2001-09-26,157426,4965,449
566,2008-04-24,28-LYK-7903,MERCEDES,C180,2003-05-02,181095,8565,274
567,2012-09-10,53-FPU-7433,FIAT,500L,2007-10-05,51010,2951,1757
568,2018-02-13,75-LUM-3336,FIAT,500L,2005-11-10,144980,7642,270
569,2008-04-27,60-IDO-4542,FIAT,DOBLO,2006-06-11,15943,173,1275
570,2016-01-27,31-LHF-2562,FORD,KA,2012-11-23,170029,7038,878
571,2009-01-10,36-KOP-4732,TOFAS,SAHIN,2005-03-25,76370,9413,615
572,2003-02-18,62-NZB-5074,TOFAS,KARTAL,2003-01-30,155070,9772,992
573,2006-12-21,76-WDO-1829,PEUGEOT,407,2000-03-18,102782,1178,1504
574,2018-01-25,25-NDH-5308,TOFAS,SAHIN,2017-01-31,42805,2559,1222
575,2010-06-20,02-CPI-456,SAAB,S2,2009-07-04,37872,475,1649
576,2009-02-02,44-RSM-4659,AUDI,Q7,2001-09-21,181554,6454,1774
577,2011-06-07,33-HSR-9705,SAAB,S2,2006-01-23,196715,1535,1403
578,2014-02-04,78-NJH-892,VOLVO,V4,2008-01-03,191777,5333,1757
579,2015-10-06,31-OWA-1724,VOLVO,V3,2001-10-31,28618,412,1705
580,2019-01-08,44-PEZ-754,VOLVO,V2,2006-10-08,186356,2208,1842
581,2015-06-04,15-ZBF-4058,BMW,X7,2008-01-21,87035,8260,1545
582,2009-04-22,07-LVM-5647,TESLA,T3,2005-04-07,135102,1583,680
583,2009-09-20,20-MZV-8397,FORD,FOCUS,2009-05-23,99531,3364,447
584,2015-03-24,03-FGM-9741,BMW,X7,2000-12-26,143111,2278,1604
585,2009-07-19,78-GRO-4654,FORD,FIESTA,2008-12-19,69184,6478,574
586,2012-08-14,72-YQY-7305,BMW,X3,2008-03-14,194113,3927,1099
587,2018-08-23,04-UYX-2181,FORD,FIESTA,2004-04-28,164972,6014,491
588,2001-11-21,52-CPD-662,TESLA,T4,2001-02-17,93755,4452,411
589,2016-03-15,42-UCR-7176,FORD,FIESTA,2006-06-23,68701,989,1215
590,2009-09-14,52-WTL-3381,TOFAS,DOGAN,2007-11-21,129709,3285,1443
591,2006-07-31,05-BAX-2386,TOFAS,DOGAN,2005-05-17,130391,7919,1130
592,2012-07-19,34-YKF-9837,AUDI,Q5,2006-06-09,51144,7707,1410
593,2012-11-23,30-QKN-2732,SAAB,S2,2006-08-26,110929,4244,996
594,2015-01-26,68-XNB-139,PEUGEOT,206,2014-06-06,107338,2569,1359
595,2001-04-11,67-OLT-5420,MERCEDES,C180,2000-11-01,77456,8695,1921
596,2016-11-28,52-LSB-6772,PEUGEOT,306,2002-03-10,174706,9678,467
597,2008-09-03,37-MRL-3649,FIAT,EGEA,2001-04-29,174969,5397,1677
598,2001-09-14,78-SJL-8745,TOFAS,KARTAL,2000-07-08,30428,7098,604
599,2003-05-06,31-IPX-9857,TOFAS,KARTAL,2000-09-01,193369,8681,774
600,2003-12-07,10-HYK-9072,BMW,X3,2002-07-11,113191,4837,1456
601,2007-07-07,51-VAG-3767,TOFAS,SAHIN,2001-01-17,52230,7776,1223
602,2010-11-20,64-SRN-7749,VOLVO,V3,2002-04-02,182411,9736,899
603,2017-12-06,28-AJL-2900,BMW,X3,2013-11-26,37607,3254,1496
604,2013-06-25,57-YUK-9897,PEUGEOT,306,2011-10-25,19390,6677,494
605,2006-08-07,70-NFR-5491,VOLKSWAGEN,JETTA,2000-12-17,47700,6482,371
606,2015-09-05,51-OFG-507,BMW,X3,2012-02-15,166268,5119,1927
607,2018-08-15,05-JOV-6791,VOLKSWAGEN,JETTA,2014-08-14,59137,6236,372
608,2015-01-24,46-WNM-7769,PEUGEOT,306,2007-09-09,30705,8770,1639
609,2014-07-28,04-MFG-119,MERCEDES,E200,2001-02-03,77207,8195,1028
610,2006-02-08,26-OII-9837,TESLA,T2,2002-06-03,174036,789,589
611,2006-04-21,16-CIW-7913,VOLKSWAGEN,POLO,2005-02-01,12670,8853,610
612,2010-04-25,65-RHB-6270,PEUGEOT,206,2000-08-18,67041,4623,621
613,2000-08-03,08-IJR-4180,AUDI,A6,2000-01-14,164328,3882,933
614,2010-12-08,40-EKL-7887,SAAB,S1,2000-11-24,103363,3866,897
615,2004-06-16,25-IUS-8810,SAAB,S2,2001-08-10,132850,6360,1939
616,2020-04-30,79-VUL-209,TESLA,T1,2002-10-04,170327,9842,1972
617,2016-03-31,30-BEF-9556,TOFAS,KARTAL,2015-03-11,190559,590,1988
618,2001-10-04,01-EAB-3650,MERCEDES,E200,2001-09-30,13436,7255,1430
619,2012-07-17,29-XPB-3987,FIAT,500L,2003-09-13,199471,3912,1491
620,2015-01-05,49-ZRQ-2086,VOLVO,V2,2002-09-03,195836,4625,398
621,2014-04-18,60-BQR-5986,VOLVO,V4,2008-02-03,128939,5844,1106
622,2000-06-11,44-DHK-5829,SAAB,S4,2000-04-18,4905,1481,1444
623,2020-02-05,06-EUU-7039,MERCEDES,C180,2007-12-23,75254,3987,1909
624,2000-03-14,19-KQN-9502,FIAT,500L,2000-02-09,142559,6011,990
625,2015-02-03,73-ZZQ-8913,PEUGEOT,407,2005-09-10,96478,2228,1023
626,2015-05-14,30-SRA-1203,TESLA,T4,2003-12-21,195212,8860,784
627,2011-10-01,77-NWR-1421,TOFAS,KARTAL,2010-09-25,56510,3395,1114
628,2002-05-12,52-RQV-5822,VOLKSWAGEN,JETTA,2001-04-19,129173,72,1661
629,2013-12-17,04-VFM-5048,AUDI,A6,2010-05-20,152880,4863,459
630,2020-03-09,64-AAD-1312,TESLA,T4,2015-12-04,142503,8754,1340
631,2006-07-07,73-ORE-9292,VOLVO,V2,2000-12-17,105052,1335,882
632,2000-01-03,26-BZJ-1384,VOLKSWAGEN,POLO,2000-01-01,66627,8362,1552
633,2002-09-16,46-YCV-8181,TOFAS,KARTAL,2000-12-13,50503,6867,1285
634,2007-08-29,52-QCA-3604,MERCEDES,S600,2005-06-05,180057,7052,279
635,2004-11-22,55-GAC-824,SAAB,S2,2000-01-02,175949,2431,1794
636,2002-04-17,53-WRD-955,AUDI,A6,2002-04-09,10384,3278,1600
637,2009-11-12,75-NXB-1869,TOFAS,KARTAL,2003-11-26,153380,4883,1639
638,2008-12-28,31-TIM-7273,TOFAS,KARTAL,2004-07-03,106944,3999,1672
639,2010-09-18,78-DWU-7070,PEUGEOT,306,2001-03-05,189922,6217,692
640,2018-10-25,18-ITX-6318,PEUGEOT,407,2014-11-03,118917,3299,1099
641,2011-11-10,44-OSH-4725,PEUGEOT,206,2000-05-09,85673,9572,318
642,2012-08-26,12-HAP-6824,AUDI,Q5,2006-01-24,179142,6602,261
