id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
321,2019-11-22,72-OZX-2566,AUDI,Q3,2000-06-06,136651,8554,1657
322,2020-03-11,30-WMD-114,MERCEDES,E200,2018-10-09,126981,8663,489
323,2018-05-03,47-JZK-5644,FIAT,500,2017-08-02,55983,9082,1098
324,2019-04-17,17-OHD-1515,FORD,FIESTA,2009-10-17,170176,6205,1955
325,2019-04-12,15-WHA-6164,VOLVO,V1,2010-07-06,6182,7162,546
326,2019-12-21,42-RJX-5533,VOLVO,V4,2001-06-28,53818,7611,350
327,2019-12-22,75-XMI-5053,MERCEDES,S350,2015-09-07,46722,7093,1889
328,2018-04-05,74-YXI-9433,SAAB,S3,2011-12-19,150569,5280,1451
329,2019-11-18,02-YTL-854,FIAT,DOBLO,2000-04-03,48392,9235,766
330,2019-01-03,76-MVB-6620,FIAT,DOBLO,2009-06-19,25219,8584,1631
331,2018-04-13,15-RDX-5760,PEUGEOT,407,2001-01-11,186653,2984,1762
332,2019-05-05,05-HOE-9074,PEUGEOT,407,2005-04-06,62408,5240,680
333,2020-05-01,16-KSP-5827,TOFAS,DOGAN,2015-10-20,188417,7112,1302
334,2018-09-15,80-DXY-1726,MERCEDES,E200,2016-01-10,30437,8461,1315
335,2018-09-23,04-ACY-873,TESLA,T1,2015-09-16,37768,8325,1648
336,2018-11-27,50-DZN-6475,AUDI,Q3,2000-10-02,9698,761,1637
337,2018-09-05,77-WAY-8394,AUDI,A6,2010-04-23,32352,856,781
338,2018-02-27,54-KKJ-3939,SAAB,S2,2017-08-28,48903,8556,1380
339,2018-10-11,73-HVP-4212,PEUGEOT,206,2008-12-17,191992,7280,380
340,2019-11-14,49-NYS-6011,SAAB,S1,2003-03-16,120580,5531,852
341,2019-06-08,41-QTR-9994,VOLKSWAGEN,POLO,2014-04-03,37823,255,925
342,2018-06-12,03-GVY-4517,TOFAS,KARTAL,2016-08-31,193007,1692,1966
343,2020-05-15,15-FEV-4505,PEUGEOT,407,2005-11-15,183337,5802,543
344,2018-08-14,03-BZC-6067,VOLKSWAGEN,JETTA,2000-02-29,63440,2489,1362
345,2019-01-24,78-CHW-4511,VOLVO,V4,2001-04-05,70877,3931,837
346,2019-11-13,33-DSC-9403,FORD,FOCUS,2010-03-31,154581,9015,1907
347,2019-02-24,04-WAQ-5917,FORD,FIESTA,2017-03-17,116197,3754,290
348,2019-08-17,04-MDE-8544,SAAB,S3,2006-05-21,9196,7217,1970
349,2020-04-04,71-RDJ-4949,PEUGEOT,407,2018-07-10,33127,5547,1073
350,2018-04-09,09-SRB-4773,FIAT,500L,2000-03-08,122144,3803,1440
351,2018-09-19,27-GLM-9476,PEUGEOT,407,2008-11-09,192971,2023,888
352,2018-06-21,16-GNS-832,FORD,FIESTA,2012-02-19,139185,389,854
353,2018-03-10,76-PXS-6322,AUDI,Q5,2002-02-18,156953,7505,1284
354,2019-04-07,44-GGR-5464,FORD,KA,2006-06-09,65931,5626,901
355,2019-07-19,80-JTQ-1572,AUDI,Q5,2000-05-12,136175,9308,843
356,2018-06-01,45-GDU-5404,FORD,FOCUS,2006-11-10,50841,9990,1643
357,2018-07-17,05-PKY-7850,AUDI,Q7,2004-01-02,153175,7143,1018
358,2018-01-20,12-HFP-9591,TESLA,T1,2015-07-09,84073,69,644
359,2019-05-23,79-YCE-6765,VOLVO,V4,2012-02-09,171335,221,1491
360,2018-10-25,05-AKY-8920,SAAB,S3,2006-10-23,149179,7148,1384
361,2018-06-25,61-DRH-9065,AUDI,Q7,2005-09-15,58478,7752,1589
362,2018-06-09,61-SPR-2432,FORD,FIESTA,2001-02-02,65237,5927,754
363,2019-08-26,39-TVX-8894,AUDI,Q5,2014-05-28,89738,5548,415
364,2018-08-09,51-ZBU-8736,MERCEDES,E200,2006-10-24,116894,8271,968
365,2018-05-15,65-ZYQ-7423,BMW,X5,2003-04-20,10124,2067,1786
366,2018-05-02,70-JRS-9868,FIAT,500L,2017-06-12,80922,7201,1812
367,2019-03-31,49-FPW-8648,BMW,X7,2001-01-06,127429,4415,599
368,2018-07-14,25-VPS-1069,VOLVO,V3,2006-02-09,94339,7628,1952
369,2018-08-10,61-TNV-6471,VOLKSWAGEN,PASSAT,2007-01-27,88929,6531,832
370,2019-08-07,30-TFO-7049,BMW,X7,2008-08-24,4152,6346,1484
371,2018-03-13,74-WMW-3535,AUDI,Q5,2009-08-19,130016,4480,1936
372,2019-02-08,79-WPN-9958,TOFAS,KARTAL,2000-04-07,74963,4526,1560
373,2019-03-27,36-LJN-4370,SAAB,S2,2011-06-22,21776,3990,1769
374,2020-03-09,44-RPS-1400,BMW,X3,2004-09-01,27862,9094,900
375,2019-05-28,60-ROG-3620,SAAB,S1,2017-01-06,65687,964,884
376,2019-08-28,29-TFJ-322,BMW,X7,2006-12-07,188402,9181,460
377,2018-10-21,56-KIT-7177,FORD,FOCUS,2009-12-31,192361,7662,1975
378,2018-10-30,75-HUJ-1534,SAAB,S3,2015-03-22,132551,2902,1517
379,2020-04-13,19-JMZ-566,SAAB,S4,2001-10-21,148960,1797,289
380,2019-01-03,77-XGU-4565,FIAT,EGEA,2010-08-29,127026,2303,1687
381,2019-10-05,74-QSW-983,FORD,KA,2002-09-16,168156,8768,1645
382,2018-06-11,04-BNH-4636,FORD,FIESTA,2016-03-09,177787,5269,829
383,2019-07-21,03-ZPG-2638,MERCEDES,E200,2000-06-29,174707,2549,552
384,2019-05-06,09-LCI-592,BMW,X5,2017-08-16,34259,1114,535
385,2020-02-01,48-BON-4876,PEUGEOT,206,2005-03-14,36102,9641,1082
386,2019-03-05,02-NPX-3036,TESLA,T2,2017-12-29,21821,9937,563
387,2018-09-29,08-KUZ-5168,TOFAS,SAHIN,2008-12-16,2807,8179,1189
388,2019-12-19,17-ESK-2920,FORD,KA,2008-09-19,150967,9971,935
389,2019-04-02,28-VFM-2297,AUDI,Q5,2007-10-02,155031,1668,1815
390,2019-11-28,35-HEA-6974,FIAT,500L,2000-11-22,81004,751,1180
391,2019-10-25,61-WCS-9787,SAAB,S1,2009-11-11,15987,4313,1743
392,2018-02-22,41-ZXN-502,VOLKSWAGEN,POLO,2018-01-25,99998,3604,847
393,2019-03-23,18-WBZ-7536,TOFAS,DOGAN,2006-06-15,75930,1109,1343
394,2019-11-24,62-AWM-3161,AUDI,Q5,2001-09-16,9603,4155,958
395,2018-07-15,14-DUG-2468,PEUGEOT,206,2002-04-06,185889,3488,1542
396,2019-05-02,13-VYZ-9661,FORD,FOCUS,2019-04-01,137662,586,574
397,2019-04-08,53-UXV-1536,MERCEDES,S350,2019-03-26,158990,6873,1287
398,2018-01-05,03-QSF-6617,FORD,FIESTA,2016-11-08,133127,7413,402
399,2019-09-19,59-JIQ-6652,PEUGEOT,306,2018-05-26,69773,9014,1013
400,2018-07-21,30-LLB-5530,TOFAS,DOGAN,2001-12-14,136818,9939,406
401,2019-10-11,13-YCS-7356,TESLA,T2,2011-06-01,77506,9114,731
402,2019-06-18,24-OFY-8429,VOLKSWAGEN,JETTA,2008-03-11,183395,1004,1380
403,2019-12-06,75-LSN-1218,PEUGEOT,407,2000-10-27,136862,7636,1561
404,2019-10-13,52-QPE-6217,AUDI,Q3,2001-12-06,56823,3268,564
405,2018-06-20,78-ILO-7972,BMW,X5,2011-03-02,179871,9675,444
406,2018-12-22,37-VQY-1235,FIAT,DOBLO,2002-01-20,27961,7607,1910
407,2019-12-26,64-QSO-6614,TESLA,T1,2008-10-15,107597,9434,886
408,2020-01-20,43-OVL-3802,AUDI,Q3,2018-07-13,145451,9006,864
409,2019-11-27,55-YOL-6208,TESLA,T4,2016-06-11,181938,9096,1126
410,2020-01-10,08-GKQ-1302,FIAT,500,2004-11-03,68551,1857,762
411,2020-02-29,36-VRY-9395,FIAT,500,2003-03-14,61051,5394,1246
412,2018-06-04,47-VMO-9821,BMW,X7,2014-02-08,64955,5354,1816
413,2018-03-12,54-DPT-2254,VOLVO,V4,2016-08-06,44137,9812,1581
414,2018-12-02,77-KST-323,TESLA,T3,2011-02-17,98212,5683,646
415,2019-12-24,22-XMM-5167,VOLVO,V4,2017-08-11,163230,4931,857
416,2020-01-25,57-AHV-5598,PEUGEOT,407,2006-01-12,158704,7826,1939
417,2018-01-18,19-DJJ-7751,FIAT,500L,2016-07-06,182582,531,1605
418,2019-07-21,67-LXD-5107,FIAT,DOBLO,2008-11-22,46757,3441,831
419,2020-01-03,22-SGO-4184,TESLA,T2,2013-06-20,13660,323,862
420,2018-12-25,04-UYJ-541,MERCEDES,C180,2005-07-23,172417,3675,495
421,2019-09-06,22-SMY-8600,MERCEDES,S600,2010-07-11,80654,1751,1261
422,2020-05-06,20-MOL-5059,PEUGEOT,306,2006-02-21,195302,9172,741
423,2019-05-04,12-USP-4652,TESLA,T3,2015-08-29,102824,5098,1143
424,2020-01-26,02-KSL-4664,AUDI,Q5,2001-10-29,102681,8474,511
425,2019-11-04,38-KTL-6373,PEUGEOT,306,2008-08-15,40051,4394,1494
426,2020-02-12,06-MIP-1910,TOFAS,KARTAL,2006-11-26,166995,7864,709
427,2020-04-02,72-XBB-1712,AUDI,Q7,2010-09-17,87666,6888,1478
428,2018-11-30,04-QAO-5541,TOFAS,KARTAL,2013-08-31,18849,3159,901
429,2018-09-27,01-LZV-5193,SAAB,S1,2015-09-10,6603,4121,318
430,2018-03-16,24-DUA-6718,BMW,X5,2005-10-05,17952,5315,1476
431,2018-10-29,23-NWN-2535,PEUGEOT,206,2006-05-16,71783,6667,1875
432,2018-02-17,21-GGT-2300,VOLVO,V1,2006-11-06,150910,2830,1406
433,2019-08-28,72-GOM-1374,PEUGEOT,306,2000-12-27,139362,3970,872
434,2019-11-09,58-VOT-8751,FORD,FOCUS,2008-03-01,130685,9716,1846
435,2018-01-27,68-GON-1801,FIAT,500,2014-07-15,69341,4119,262
436,2018-05-21,08-HAV-8657,TOFAS,KARTAL,2002-10-24,77531,6113,379
437,2019-07-16,54-QXM-7466,FIAT,DOBLO,2001-07-13,14266,7063,610
438,2020-02-02,30-ZGI-6436,PEUGEOT,306,2006-04-14,141483,1599,1628
439,2019-03-06,14-NVU-6619,VOLVO,V4,2018-01-19,111382,9792,1931
440,2019-04-22,77-GJY-638,SAAB,S4,2005-03-30,107296,232,1857
441,2018-11-14,80-VPB-9840,FIAT,500,2008-02-24,105659,8906,1244
442,2019-05-13,25-VLX-6092,BMW,X5,2014-07-11,179090,4614,578
443,2019-07-16,14-QKH-354,TESLA,T2,2004-04-18,111941,4725,1684
444,2020-05-16,25-KLB-5027,SAAB,S4,2015-02-23,91370,1874,1670
445,2019-05-30,61-PXI-3627,VOLKSWAGEN,PASSAT,2016-02-11,19368,6927,1128
446,2019-02-17,35-BPM-4128,VOLKSWAGEN,PASSAT,2015-05-06,119700,4620,1347
447,2018-12-20,41-GCA-4144,TESLA,T2,2009-05-29,141706,2025,1515
448,2019-01-01,43-QXJ-9729,AUDI,Q7,2014-10-10,75242,5042,1219
449,2018-04-10,22-ICK-9220,TOFAS,KARTAL,2005-06-09,189509,7961,1485
450,2018-06-09,11-RCB-8759,TESLA,T4,2000-11-28,26804,3017,1417
451,2019-09-09,80-LGQ-9621,VOLKSWAGEN,POLO,2017-02-26,26184,4324,1219
452,2020-01-10,67-PBA-867,FORD,KA,2019-11-21,197585,901,884
453,2019-04-15,68-HZN-5472,TESLA,T3,2007-04-22,66019,3947,1268
454,2018-05-16,25-RUQ-8587,SAAB,S2,2005-03-14,48356,3596,1206
455,2018-12-11,65-SAJ-1632,VOLVO,V1,2016-06-29,165557,891,328
456,2019-08-11,12-ZIU-6941,SAAB,S2,2016-03-08,59499,3225,1245
457,2018-10-22,55-PRW-6887,BMW,X3,2009-08-13,41790,9935,1523
458,2018-12-31,37-POR-9174,PEUGEOT,306,2002-01-27,162459,5821,1801
459,2019-09-13,25-CRO-3166,TOFAS,SAHIN,2012-05-29,136995,9689,1761
460,2019-06-26,01-KDI-7925,MERCEDES,S350,2016-05-01,143279,5573,654
461,2020-05-21,45-OIQ-615,TESLA,T3,2015-06-03,154958,2029,1082
462,2020-05-15,67-RCL-2722,BMW,X3,2007-11-04,195778,6011,1200
463,2018-06-30,65-TKM-479,TESLA,T1,2001-07-06,173189,712,968
464,2020-01-01,06-WTY-6288,BMW,X3,2016-07-15,4434,3026,1830
465,2019-11-06,58-FYS-2527,MERCEDES,S600,2007-04-24,67362,3481,1073
466,2019-03-29,68-XQK-3484,FIAT,500,2001-08-28,117071,3322,1942
467,2020-05-23,51-BJW-1557,PEUGEOT,306,2002-05-21,95918,8943,1759
468,2019-09-15,36-XKY-3112,TOFAS,SAHIN,2015-06-19,124927,6586,1933
469,2018-01-11,43-LDQ-8223,VOLVO,V3,2005-12-16,4657,4879,1647
470,2018-07-27,52-ZAO-4115,TOFAS,SAHIN,2002-04-02,117163,917,1135
471,2019-08-22,33-ZBO-2196,TOFAS,KARTAL,2002-01-16,119612,8153,1047
472,2018-02-04,15-NBL-8009,TESLA,T1,2010-07-14,88170,4254,1002
473,2018-04-11,77-TYG-5808,TESLA,T1,2014-08-11,131857,603,555
474,2018-01-18,40-QBI-5351,FIAT,DOBLO,2000-04-08,196326,9164,1012
475,2019-05-14,07-QJY-4325,AUDI,A6,2013-02-15,88788,8306,1013
476,2019-02-02,51-CKR-7028,VOLKSWAGEN,POLO,2001-03-13,5177,3216,456
477,2020-03-20,60-IIH-7483,VOLKSWAGEN,POLO,2007-02-10,183092,2253,415
478,2018-04-20,55-PPR-2530,MERCEDES,S350,2006-03-13,44422,4946,1331
479,2018-08-04,63-UEL-5011,AUDI,A6,2010-07-13,163948,9079,1911
480,2019-10-06,22-FKC-1137,PEUGEOT,306,2009-02-27,78692,1862,1633
481,2018-02-19,47-DTL-2675,AUDI,Q3,2013-05-10,85363,7077,853
482,2019-10-10,62-HWF-9105,MERCEDES,S600,2006-04-03,102114,1308,388
483,2019-11-16,04-MRY-6431,VOLKSWAGEN,POLO,2007-01-29,175430,7408,907
484,2018-12-14,58-MGU-4072,AUDI,Q7,2018-08-03,30096,4100,374
485,2020-05-05,28-LDF-4598,FIAT,EGEA,2006-03-24,197141,2002,810
486,2018-05-13,80-DYG-4302,AUDI,A6,2009-03-24,135804,8360,1212
487,2018-12-29,20-QZC-6950,VOLKSWAGEN,PASSAT,2018-10-20,96004,3079,317
488,2018-05-16,17-LUB-8504,VOLVO,V2,2011-09-23,129868,6149,784
489,2018-07-21,56-WCF-5193,VOLKSWAGEN,POLO,2015-02-17,195582,5711,479
490,2020-04-01,81-UNK-2571,FORD,KA,2003-01-28,13209,2514,504
491,2019-07-10,72-STR-8112,TESLA,T4,2017-01-21,188960,7587,1891
492,2018-04-20,10-FXY-6566,PEUGEOT,407,2016-08-31,125617,533,1557
493,2019-09-19,41-CJR-2365,TESLA,T1,2007-01-12,78727,2536,829
494,2018-09-02,38-ZVA-2789,VOLKSWAGEN,JETTA,2017-04-06,88326,5484,1857
495,2019-11-24,50-QHU-916,VOLVO,V3,2007-01-28,24222,8896,376
496,2018-04-12,17-ZJT-8349,FORD,FIESTA,2013-10-22,94867,8695,917
497,2019-05-15,27-WXY-2064,FORD,FOCUS,2011-01-28,105917,8157,1495
498,2019-11-07,27-CIF-5897,TOFAS,KARTAL,2008-02-13,128795,5744,1800
499,2018-03-07,80-LQH-8140,TOFAS,DOGAN,2015-02-26,14807,8673,704
500,2018-06-08,73-RUP-4309,AUDI,A6,2008-01-05,144729,4438,397
501,2019-02-20,37-UIA-2781,VOLVO,V4,2001-09-15,138701,3911,562
502,2019-06-19,59-EMK-5915,PEUGEOT,306,2007-09-08,83510,8512,1485
503,2018-06-06,43-RAB-744,PEUGEOT,206,2012-04-27,166833,7457,1035
504,2020-01-22,76-GTL-8977,PEUGEOT,407,2011-01-10,108220,1107,1581
505,2019-04-10,28-MEU-8146,VOLKSWAGEN,POLO,2016-03-25,151626,1780,354
506,2019-04-06,08-FYH-7244,AUDI,Q5,2018-04-02,129284,1879,1342
507,2018-09-21,46-XPM-7308,TOFAS,SAHIN,2001-03-17,39457,6980,1494
508,2018-01-10,56-KLT-3780,MERCEDES,S600,2001-10-16,162829,6007,753
509,2018-10-31,26-VFZ-3005,VOLKSWAGEN,JETTA,2011-08-05,32838,9195,405
510,2018-03-16,27-DWA-3189,AUDI,Q3,2010-05-30,88440,1287,1681
511,2019-08-18,03-MVE-5875,FORD,KA,2016-08-06,16194,4613,690
512,2019-02-14,41-JZP-4816,AUDI,Q5,2007-11-24,198924,3250,1978
513,2019-11-23,20-NFQ-2831,BMW,X5,2004-12-07,2241,71,1351
514,2019-08-11,36-ZRI-1927,FORD,FIESTA,2000-02-14,42665,8656,355
515,2019-06-15,05-BQC-9470,TESLA,T1,2004-04-17,105820,4654,508
516,2018-06-14,16-MBM-8988,FIAT,DOBLO,2011-07-01,139317,5670,1577
517,2019-09-21,71-WQP-9589,SAAB,S4,2001-05-06,196042,9224,631
518,2018-05-07,49-VLP-6863,FIAT,DOBLO,2006-04-17,74033,7403,251
519,2019-03-25,69-KEL-7309,FIAT,DOBLO,2009-12-03,88770,9752,1882
520,2018-06-24,29-QSE-7106,SAAB,S4,2013-09-29,60725,7448,968
521,2020-04-07,66-ACV-3488,FORD,KA,2008-05-22,59698,2139,1255
522,2020-03-31,81-YKK-8721,TOFAS,DOGAN,2018-05-12,75952,1914,611
523,2018-11-15,52-OLA-5958,VOLKSWAGEN,POLO,2009-09-26,31274,5004,453
524,2018-01-12,65-AYA-1581,VOLKSWAGEN,POLO,2012-04-23,192220,7891,413
525,2019-11-10,17-TJA-8694,SAAB,S4,2005-07-05,53051,2336,1698
526,2019-06-06,32-NMZ-4228,FORD,KA,2017-08-18,42318,4491,913
527,2019-02-10,64-XZR-2072,PEUGEOT,206,2013-01-28,167017,7265,1746
528,2018-11-19,02-ACE-1417,VOLVO,V2,2004-08-26,165230,4567,595
529,2019-11-17,09-FKO-2791,VOLVO,V2,2017-06-26,43213,3205,1843
530,2019-04-25,11-CCR-9032,MERCEDES,C180,2003-10-08,154755,5298,1267
531,2018-12-15,67-NJN-6441,TOFAS,KARTAL,2006-12-19,131621,2110,405
532,2018-08-12,36-GTV-5669,VOLVO,V3,2018-07-03,139423,4362,863
533,2018-10-16,38-UKA-854,PEUGEOT,206,2016-02-24,87329,6479,1290
534,2020-02-09,60-GWK-9734,FORD,FIESTA,2019-06-03,36497,8439,1753
535,2020-04-29,03-AIV-8412,SAAB,S1,2011-02-24,155317,1940,1427
536,2019-06-10,37-CUE-8195,PEUGEOT,407,2015-09-10,82928,6982,439
537,2019-09-13,04-GRM-4894,VOLVO,V4,2002-03-04,158030,2872,1885
538,2019-12-10,26-DVI-9966,FORD,FOCUS,2015-10-16,59853,8532,482
539,2019-01-29,73-TWV-3171,SAAB,S1,2016-11-17,100692,7258,1613
540,2018-09-08,26-HZP-6572,BMW,X5,2006-11-15,58287,339,710
541,2019-09-02,69-AAX-7035,SAAB,S3,2009-05-21,90530,4948,1398
542,2019-06-28,04-IDV-7874,AUDI,A6,2003-03-23,191453,7395,1995
543,2019-12-27,10-MZZ-7795,FIAT,EGEA,2003-01-23,182529,5335,1612
544,2020-05-13,69-DHN-8178,VOLVO,V3,2007-04-27,10840,8122,878
545,2019-08-08,25-NEK-2475,PEUGEOT,407,2014-06-03,48769,2616,1054
546,2019-11-22,67-XXC-6548,TOFAS,SAHIN,2003-06-18,11087,9764,1672
547,2018-11-09,36-CJT-8177,PEUGEOT,407,2013-07-23,186398,963,1591
548,2020-05-11,65-UTS-6046,VOLVO,V3,2020-03-31,91142,8661,832
549,2020-05-11,23-IDA-5414,TOFAS,KARTAL,2003-02-07,37485,8926,1445
550,2019-04-07,01-HMY-8422,TESLA,T2,2000-12-29,155135,4897,1246
551,2018-02-28,68-XUC-4524,MERCEDES,S600,2014-01-24,13149,2810,1244
552,2019-02-21,66-XNZ-315,MERCEDES,C180,2010-10-22,194218,1719,1589
553,2019-05-31,19-XXV-7707,AUDI,Q5,2018-01-02,172996,3272,673
554,2020-05-11,41-GTJ-4735,SAAB,S1,2017-02-09,63978,6238,1288
555,2019-09-12,38-RQB-4851,VOLVO,V3,2017-07-31,86642,3762,542
556,2020-04-18,12-CPJ-5880,FIAT,DOBLO,2007-08-30,91299,9189,1743
557,2018-09-18,74-LFO-3652,AUDI,Q5,2011-11-27,184036,4710,1960
558,2018-12-07,12-UWX-8716,VOLKSWAGEN,POLO,2008-03-20,22588,3122,1345
559,2018-04-29,43-HHH-41,SAAB,S1,2003-07-30,20567,770,595
560,2018-07-28,57-MLC-5173,SAAB,S2,2014-10-21,193382,461,1702
561,2020-05-05,18-OYT-3361,TESLA,T3,2016-01-30,180333,6736,1477
562,2018-06-12,19-WTS-8172,PEUGEOT,206,2001-04-20,198050,1295,1207
563,2019-09-15,13-LGN-6764,VOLVO,V2,2013-05-24,196839,5551,543
564,2018-12-24,73-FTP-1660,VOLVO,V2,2004-08-17,18639,6118,1055
565,2019-12-15,69-CPX-4090,AUDI,A6,2015-07-06,82616,6014,1902
566,2019-12-27,39-GKN-4193,VOLVO,V3,2016-05-08,185607,4509,370
567,2019-01-12,45-RBA-4115,TOFAS,DOGAN,2001-06-15,78498,4554,1041
568,2018-05-11,77-WNV-1171,TESLA,T4,2004-09-01,89369,2299,1563
569,2018-04-27,23-SMJ-583,BMW,X3,2015-09-07,87245,2969,911
570,2018-12-19,26-UNO-8353,VOLKSWAGEN,PASSAT,2006-08-04,12520,1432,1126
571,2019-12-19,72-XPH-2942,PEUGEOT,206,2014-07-14,129927,780,1093
572,2018-02-13,07-PRE-7961,TESLA,T4,2004-01-17,6264,4468,1561
573,2019-10-07,62-GJT-7909,VOLVO,V1,2004-03-26,139750,8542,335
574,2018-02-24,37-JXT-8164,PEUGEOT,206,2011-07-02,157744,4746,1887
575,2019-09-16,69-QEM-5538,TESLA,T2,2017-12-20,135050,7814,1638
576,2018-07-26,12-ZII-9227,TOFAS,KARTAL,2009-06-25,197731,8787,858
577,2018-11-07,47-HAO-4023,BMW,X7,2010-01-19,130572,6012,1063
578,2019-08-07,09-ODX-4027,BMW,X3,2005-12-28,65463,4215,1800
579,2019-01-21,24-CKT-8810,SAAB,S1,2007-03-31,43258,9123,303
580,2019-02-28,34-ALE-8381,VOLVO,V1,2016-11-30,156497,4777,1906
581,2019-12-20,18-AUN-2322,FORD,KA,2003-01-09,34504,7199,1595
582,2018-12-10,61-KSC-7820,VOLKSWAGEN,PASSAT,2018-08-24,156417,2070,1287
583,2019-12-17,64-BQS-279,TOFAS,SAHIN,2006-10-01,37994,9068,1955
584,2020-05-25,55-FCO-8406,FORD,FIESTA,2011-04-15,164146,8575,568
585,2019-01-18,72-AZM-5806,SAAB,S2,2008-12-26,90177,2653,1942
586,2020-03-24,63-ICG-4926,VOLKSWAGEN,JETTA,2014-09-29,71159,8635,926
587,2018-01-19,50-ALJ-699,TOFAS,DOGAN,2017-02-21,86626,3364,720
588,2019-10-07,49-UCP-7930,VOLVO,V1,2019-06-23,74368,6729,575
589,2019-02-13,62-AJD-3638,BMW,X5,2004-12-15,168964,9953,1903
590,2020-03-07,26-TEZ-2302,TESLA,T1,2003-07-29,14756,855,339
591,2018-01-31,04-WZM-6989,VOLVO,V1,2013-10-11,89047,6287,1716
592,2019-07-10,17-IIP-8227,VOLVO,V1,2009-01-19,72877,946,292
593,2018-02-19,60-NDU-55,BMW,X5,2017-01-27,133963,7748,368
594,2018-02-16,51-UOM-2025,TESLA,T1,2017-10-06,88954,3303,1199
595,2018-02-10,07-MZM-8220,VOLVO,V1,2012-07-25,15336,9776,1018
596,2019-06-25,73-ZKB-3637,SAAB,S4,2002-06-27,24172,8829,1641
597,2018-11-08,14-RZY-9407,VOLVO,V1,2009-07-14,147679,724,427
598,2020-04-11,81-NQQ-8145,AUDI,Q7,2006-01-21,12822,2294,1867
599,2020-01-21,13-QPY-9875,FORD,FOCUS,2017-04-27,24987,5227,577
600,2019-05-13,41-BHF-7776,VOLKSWAGEN,POLO,2006-07-17,17039,8100,471
601,2019-09-29,65-CKV-400,AUDI,A6,2012-03-25,55802,3678,416
602,2020-05-23,66-RFT-630,AUDI,Q3,2013-01-31,35251,3880,1576
603,2018-10-23,49-RLX-2298,TOFAS,SAHIN,2013-08-09,165956,9291,1698
604,2020-04-26,22-DQA-9003,MERCEDES,S600,2004-05-03,177835,9521,833
605,2018-04-06,55-VDE-9612,PEUGEOT,206,2010-03-22,80663,3537,1489
606,2019-05-12,06-BMX-3400,VOLKSWAGEN,JETTA,2011-04-25,110964,7631,1906
607,2018-09-30,05-PLL-2866,PEUGEOT,306,2001-01-15,194377,2918,788
608,2019-02-26,20-JAK-4526,TESLA,T3,2000-04-12,91069,8797,1283
609,2019-11-23,67-LGF-9189,AUDI,Q3,2012-08-01,173670,6234,1569
610,2018-04-25,64-UUX-4139,VOLVO,V1,2017-01-05,75777,4031,754
611,2019-11-03,41-SHG-2033,BMW,X7,2012-01-15,61834,7752,1413
612,2019-01-10,57-ODV-5389,VOLKSWAGEN,PASSAT,2005-09-12,151319,50,394
613,2018-03-15,30-KWJ-1131,FORD,FIESTA,2006-11-10,9172,5491,1999
614,2018-10-26,34-BBX-9116,BMW,X7,2018-07-09,103506,5457,1185
615,2019-11-28,33-BCV-7409,PEUGEOT,407,2006-08-04,76741,6426,1163
616,2018-08-07,40-ONE-8465,PEUGEOT,407,2004-08-28,143459,3692,962
617,2019-06-11,14-HNR-8700,TOFAS,SAHIN,2001-05-28,55238,2187,1957
618,2020-03-25,08-KOK-2619,FORD,FIESTA,2007-07-31,37866,2266,719
619,2018-06-10,32-IZM-9679,VOLKSWAGEN,PASSAT,2017-10-13,106007,1894,1045
620,2019-04-03,07-IYH-1033,AUDI,Q5,2014-01-19,122958,5356,1156
621,2019-06-10,34-BIQ-8659,AUDI,Q7,2016-03-02,130399,8270,1567
622,2019-08-24,20-BVI-9301,BMW,X5,2003-01-21,9290,9073,1580
623,2019-10-26,59-NEK-3440,FIAT,DOBLO,2003-11-24,138314,7149,350
624,2019-10-22,23-JFY-5072,VOLVO,V1,2000-12-22,192859,8244,650
625,2018-08-05,41-PTM-6427,SAAB,S3,2003-04-07,150839,2022,1372
626,2018-06-05,04-DPC-365,SAAB,S2,2004-04-19,80684,6049,1417
627,2019-05-23,72-DVI-6362,TOFAS,SAHIN,2003-10-07,81762,4110,772
628,2020-05-31,79-GFQ-9724,TOFAS,SAHIN,2000-01-05,179438,6645,747
629,2018-03-05,28-HEO-8024,TESLA,T3,2007-12-18,162680,8197,562
630,2020-03-05,69-CYZ-8922,BMW,X5,2004-12-29,71312,143,1921
631,2018-11-15,43-UWX-4729,PEUGEOT,407,2003-03-26,124013,7681,507
632,2020-05-31,16-NNF-2786,TOFAS,DOGAN,2019-05-29,150218,6782,427
633,2019-08-29,34-UXD-7257,VOLVO,V2,2003-07-24,144153,71,1236
634,2019-09-19,34-PQQ-925,VOLKSWAGEN,POLO,2012-08-25,179100,3760,510
635,2020-03-26,76-FBJ-2282,FIAT,EGEA,2008-11-05,93973,3210,656
636,2019-10-23,16-IZE-1063,SAAB,S2,2008-05-31,2628,1902,566
637,2018-04-25,18-KXK-4880,FIAT,EGEA,2002-02-14,54542,8136,613
638,2019-01-10,23-XIW-3740,TESLA,T1,2012-09-06,172202,4678,1017
639,2020-03-10,73-XHM-5608,AUDI,Q7,2013-06-04,111986,4921,631
640,2020-01-03,66-PVF-1255,AUDI,A6,2003-02-03,130777,6262,1206
641,2018-05-24,34-SQG-6253,PEUGEOT,206,2000-03-20,175065,753,1958
642,2018-04-11,06-AUQ-8180,AUDI,Q7,2011-05-19,130130,3212,587
