id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
321,2018-10-13,69-KJP-9419,BMW,X3,2000-08-12,91157,59,742
322,2019-05-24,21-JFA-8095,FORD,FOCUS,2005-12-15,36421,1332,1632
323,2019-03-06,24-VJP-1193,PEUGEOT,407,2000-03-05,67822,5401,541
324,2019-11-03,45-XTG-4429,SAAB,S4,2017-05-30,112004,704,1182
325,2019-09-09,65-GDB-9979,BMW,X7,2015-11-26,61455,715,1071
326,2019-02-19,74-AYF-2482,FORD,FIESTA,2004-11-21,45341,1563,1638
327,2018-01-23,72-BCB-8837,BMW,X7,2002-04-22,76180,7443,1606
328,2019-09-11,08-PPN-654,TOFAS,KARTAL,2008-11-08,168399,1083,1082
329,2018-01-06,40-YVN-8467,VOLKSWAGEN,PASSAT,2000-12-23,172668,4381,1329
330,2018-03-14,80-MDD-9178,VOLKSWAGEN,PASSAT,2001-02-14,104906,9715,1284
331,2019-02-02,56-ZOQ-579,MERCEDES,S600,2007-01-15,21553,5357,934
332,2018-08-22,14-EMO-8867,AUDI,Q5,2003-06-04,146394,8101,1887
333,2019-07-22,10-JLB-3759,FORD,FIESTA,2017-12-15,137284,5408,1660
334,2019-03-02,14-IHX-8665,SAAB,S3,2002-05-21,74965,3852,1839
335,2019-11-05,20-TEG-7229,BMW,X7,2004-12-30,128113,4975,1645
336,2019-10-19,54-AHH-5988,TESLA,T2,2011-08-26,111291,3081,425
337,2018-06-22,41-QHW-8395,FIAT,DOBLO,2001-08-02,168734,175,1370
338,2018-07-13,08-BXL-3112,VOLVO,V4,2000-06-07,65739,1482,710
339,2019-10-05,81-RNF-9740,PEUGEOT,306,2009-02-23,168261,9484,1482
340,2019-05-14,33-GPP-9743,VOLVO,V4,2010-07-30,2700,9977,751
341,2018-03-30,72-OSZ-3592,TESLA,T1,2007-11-24,66623,5396,863
342,2018-08-27,50-DRO-7172,AUDI,Q7,2003-04-18,66627,5085,826
343,2018-03-18,09-CWW-4606,TOFAS,DOGAN,2009-06-25,141466,7611,443
344,2018-09-09,37-JBF-3912,TOFAS,SAHIN,2003-08-04,152121,2390,909
345,2018-11-24,69-VNH-3305,BMW,X5,2000-03-27,90375,2482,750
346,2019-06-11,05-BZA-9902,VOLKSWAGEN,POLO,2017-09-25,192969,6359,453
347,2019-06-26,39-LZT-9494,AUDI,Q7,2016-10-27,60822,8858,889
348,2019-01-14,03-GRN-5065,PEUGEOT,306,2003-02-03,176831,9670,690
349,2019-07-10,67-ZVU-5581,VOLVO,V1,2014-04-01,99175,6102,1651
350,2019-10-23,40-LTK-4721,VOLKSWAGEN,JETTA,2017-05-31,69881,6868,1650
351,2019-09-22,50-DUQ-4489,FIAT,EGEA,2013-07-03,169876,6992,649
352,2018-10-19,03-URS-6991,VOLKSWAGEN,PASSAT,2013-11-09,150455,6668,1951
353,2018-02-14,03-FBS-1201,FIAT,DOBLO,2015-04-10,112109,6780,589
354,2019-11-19,43-ICZ-786,FIAT,DOBLO,2006-09-17,30374,3870,1289
355,2018-03-30,17-NED-8527,FIAT,500,2001-08-27,99615,1600,885
356,2019-02-26,16-BET-827,MERCEDES,S600,2016-12-18,195503,4766,1317
357,2018-12-24,79-OGV-9496,VOLKSWAGEN,POLO,2015-09-18,15405,274,1044
358,2019-10-13,68-SGZ-3785,MERCEDES,E200,2007-08-10,93655,3137,1996
359,2018-07-17,34-CBF-3136,AUDI,A6,2011-09-29,41244,4936,1508
360,2018-05-30,05-BFD-7192,MERCEDES,S600,2003-01-25,135005,4950,1108
361,2019-01-07,17-NZG-4560,TOFAS,KARTAL,2017-04-28,140310,3924,1574
362,2018-07-20,08-NZZ-5911,PEUGEOT,306,2008-09-04,18193,1030,1472
363,2018-05-14,02-DYL-2928,PEUGEOT,407,2002-11-10,159814,9214,550
364,2018-07-24,70-VWE-1238,FORD,KA,2002-07-24,156703,535,1500
365,2018-02-09,14-ZVC-5581,VOLKSWAGEN,JETTA,2002-12-21,152682,6527,673
366,2018-08-26,10-KYG-8672,VOLVO,V2,2016-10-03,36215,2714,904
367,2018-04-25,25-PWO-4260,VOLVO,V4,2000-08-17,67813,8734,367
368,2018-03-30,07-STE-7847,VOLKSWAGEN,JETTA,2006-05-08,188728,4048,298
369,2019-02-01,39-LKT-4639,FIAT,EGEA,2005-08-18,143735,6829,916
370,2019-04-10,62-WUN-9829,TESLA,T2,2005-02-03,24563,8789,616
371,2018-06-02,63-HIN-2339,FIAT,DOBLO,2005-09-30,53074,8445,267
372,2018-04-01,02-BDM-6113,VOLKSWAGEN,PASSAT,2004-01-26,14998,6145,1310
373,2019-03-16,22-SOM-6032,VOLKSWAGEN,JETTA,2008-05-23,120897,2110,1385
374,2019-12-07,61-YAL-9679,TESLA,T4,2004-11-04,111350,5494,1962
375,2018-03-19,11-DYK-9071,VOLKSWAGEN,POLO,2010-05-22,53104,7869,1743
376,2019-06-14,03-AOV-9893,VOLKSWAGEN,JETTA,2005-11-11,13865,8379,426
377,2019-04-24,64-NJM-542,VOLVO,V1,2017-04-22,19397,8134,1365
378,2019-07-14,06-NWP-8523,FORD,FOCUS,2011-11-07,140031,3344,765
379,2018-07-04,04-GDT-1142,SAAB,S4,2001-06-24,199143,161,516
380,2019-06-18,06-XQE-961,PEUGEOT,206,2007-04-14,197675,6846,297
381,2019-02-20,13-WNE-2258,TOFAS,KARTAL,2007-03-03,77314,7414,704
382,2019-12-31,22-GAB-941,SAAB,S1,2000-05-02,24387,8068,494
383,2019-10-22,52-OJS-4121,MERCEDES,E200,2011-01-20,184792,6719,520
384,2018-03-26,79-YKN-1082,TESLA,T3,2017-10-11,59322,4176,1836
385,2018-04-26,62-LTD-7828,BMW,X7,2006-04-11,78098,6562,1980
386,2019-04-10,43-YHK-3056,PEUGEOT,206,2017-11-13,177916,3746,448
387,2018-09-30,60-OYD-7413,FORD,KA,2002-06-09,78767,8691,288
388,2018-06-06,49-ERL-7324,BMW,X7,2002-09-10,166827,4218,1627
389,2018-01-31,27-KBZ-4648,MERCEDES,S350,2011-04-03,34609,1110,1243
390,2019-12-02,40-NOY-1046,BMW,X3,2013-05-14,114873,1014,1416
391,2019-01-14,81-DSI-4201,SAAB,S2,2005-07-23,184393,5013,582
392,2019-07-25,51-PWF-8634,BMW,X7,2014-12-09,73928,3558,944
393,2019-05-15,57-CTP-258,FORD,KA,2002-01-31,37934,3205,1940
394,2019-08-10,51-XLJ-5529,SAAB,S2,2017-07-01,72245,7778,281
395,2018-09-06,64-MAZ-1025,TESLA,T4,2016-02-26,188410,6412,729
396,2018-09-28,25-VJZ-7411,FIAT,500L,2015-12-25,172056,1019,1558
397,2018-01-21,56-HFB-6294,PEUGEOT,407,2017-10-05,159574,8297,1074
398,2018-07-10,50-SNY-8273,TOFAS,SAHIN,2001-08-06,24331,4019,370
399,2018-11-25,38-QLU-6236,FIAT,DOBLO,2009-05-27,173407,4603,1567
400,2019-04-19,15-DRH-1105,VOLVO,V4,2010-03-01,55365,4309,860
401,2018-12-13,11-ZIG-3214,VOLKSWAGEN,POLO,2013-04-13,100045,5009,1448
402,2018-06-19,50-KNZ-1281,TESLA,T1,2001-01-05,195326,3078,1234
403,2018-03-17,65-UML-5985,SAAB,S1,2007-11-22,66733,2498,1199
404,2018-10-20,81-JYP-266,SAAB,S1,2004-11-04,139941,4199,1477
405,2018-03-22,55-FKH-4736,AUDI,Q3,2007-06-10,3130,5049,1522
406,2018-05-26,17-KTN-486,FORD,FIESTA,2004-02-02,107841,5908,1245
407,2019-10-03,77-OUC-5122,MERCEDES,C180,2017-06-05,184049,1012,1497
408,2019-05-16,33-YED-7574,TOFAS,SAHIN,2008-06-24,39360,9710,1188
409,2019-01-25,27-EFS-9073,VOLVO,V3,2011-11-02,110493,635,690
410,2018-03-01,65-SEM-838,MERCEDES,E200,2017-06-09,143341,743,1749
411,2018-06-28,36-VHN-8256,AUDI,Q3,2009-07-14,74555,5704,1699
412,2019-04-06,59-JMM-3058,MERCEDES,E200,2003-07-19,117054,719,1576
413,2018-12-22,50-LSV-2544,TOFAS,SAHIN,2000-07-18,188898,9294,1736
414,2019-07-16,25-CRN-4346,PEUGEOT,206,2006-01-11,190372,5327,1903
415,2018-04-21,37-YRA-331,FORD,FIESTA,2016-01-02,22272,8920,1154
416,2018-03-05,38-NUO-5091,VOLKSWAGEN,JETTA,2010-10-04,93512,7726,1081
417,2018-09-07,54-MMJ-4468,TOFAS,SAHIN,2012-10-31,107108,5884,1995
418,2018-11-03,70-SXH-2506,PEUGEOT,407,2016-08-03,87189,4253,949
419,2019-12-01,67-ROI-3193,VOLVO,V2,2002-12-28,163709,5964,1452
420,2019-03-01,58-NJB-9123,BMW,X5,2011-11-23,151345,9603,1524
421,2018-01-26,22-OGA-3949,FIAT,DOBLO,2015-02-24,119739,890,1677
422,2019-11-28,17-DBQ-8992,PEUGEOT,407,2019-03-02,111032,7838,656
423,2018-06-09,75-HWF-3834,AUDI,Q7,2006-07-17,115080,4894,299
424,2018-02-25,60-IOM-1041,SAAB,S4,2014-04-12,182311,7633,489
425,2018-09-19,34-FTG-1193,VOLVO,V3,2013-09-23,163461,6689,1072
426,2018-02-06,64-TGM-6510,SAAB,S2,2014-06-21,109297,5306,1103
427,2018-02-13,48-XEG-5714,SAAB,S2,2011-12-14,15657,7020,1839
428,2018-09-27,58-JPK-1221,PEUGEOT,306,2005-07-09,78001,9209,871
429,2018-02-21,35-RNJ-2385,SAAB,S2,2009-04-09,177666,1681,1734
430,2019-04-25,10-LRY-9533,FORD,FOCUS,2005-02-05,103328,8019,1939
431,2019-01-04,03-UFX-6131,PEUGEOT,407,2006-11-04,152434,4317,1953
432,2019-07-03,14-QSY-7202,FIAT,500,2011-01-21,113397,960,1264
433,2019-02-12,57-URH-1904,FIAT,DOBLO,2004-03-17,7246,7871,1588
434,2019-12-17,04-SCH-5025,FIAT,DOBLO,2018-03-22,155520,2264,1593
435,2018-04-24,20-NOI-6422,TESLA,T3,2013-02-28,136940,5924,766
436,2019-10-31,72-NON-9607,MERCEDES,S350,2006-11-07,120682,8389,1320
437,2019-03-02,68-QTP-2059,FORD,KA,2000-06-20,55844,6403,989
438,2018-09-23,53-DYM-8922,VOLKSWAGEN,POLO,2010-11-23,34822,8148,1214
439,2018-12-24,09-WJC-5530,VOLKSWAGEN,POLO,2004-02-27,51671,2743,971
440,2019-02-11,46-NGY-1342,SAAB,S4,2002-01-14,46758,8674,1087
441,2018-06-15,05-IXL-8971,PEUGEOT,306,2012-11-22,33187,946,1890
442,2018-04-14,25-PNN-9117,MERCEDES,S600,2005-05-27,141788,548,1530
443,2018-12-13,44-CXX-7411,VOLKSWAGEN,PASSAT,2006-05-18,135666,8126,1240
444,2019-09-04,09-QMX-5082,TESLA,T2,2018-05-07,33120,7052,623
445,2019-02-12,10-ZXJ-3465,TESLA,T2,2013-05-14,107472,5513,393
446,2019-07-08,69-JBO-6316,PEUGEOT,306,2018-01-16,30862,2640,527
447,2019-05-12,51-LDH-413,FIAT,DOBLO,2007-06-11,21428,8167,616
448,2018-02-16,22-KTW-4312,VOLVO,V4,2008-08-13,85560,7900,513
449,2019-08-22,63-TJD-5788,AUDI,Q5,2008-02-19,59400,6168,429
450,2019-02-21,70-OMY-3410,FIAT,500,2008-02-17,147309,2191,1562
451,2019-11-07,03-DGY-7604,VOLVO,V2,2018-12-07,183853,8633,651
452,2018-06-28,17-IYV-8502,FIAT,500,2014-07-18,118487,5389,1479
453,2018-11-01,05-VRZ-7691,TESLA,T2,2008-09-07,15507,6185,671
454,2018-10-10,19-BDD-468,AUDI,A6,2001-01-08,158527,3873,739
455,2018-06-01,30-BII-6733,PEUGEOT,407,2016-01-10,194594,2386,1568
456,2019-12-24,13-ARP-2520,FIAT,EGEA,2006-02-07,45085,6052,1309
457,2019-05-24,24-BWN-2147,FIAT,EGEA,2006-11-30,97812,5586,1270
458,2019-06-04,21-YUD-6969,AUDI,A6,2018-01-16,114376,9508,1874
459,2019-01-24,69-MYG-9469,SAAB,S4,2000-04-01,173272,8956,1481
460,2018-03-08,70-PXB-4475,TESLA,T3,2001-06-08,163000,9593,778
461,2019-04-17,69-KUG-2234,BMW,X7,2014-04-09,123919,2825,808
462,2018-05-17,77-CLZ-7214,MERCEDES,S600,2004-02-05,98830,7219,363
463,2018-04-14,12-ELT-1728,AUDI,Q5,2014-12-05,109870,7869,464
464,2018-09-16,54-BVU-4798,AUDI,Q5,2010-07-04,196345,3927,1429
465,2018-09-06,79-RYC-816,VOLVO,V3,2002-02-08,95062,115,1869
466,2019-10-09,20-LLY-6845,VOLKSWAGEN,POLO,2011-10-25,2236,3832,698
467,2019-12-19,48-XYD-3101,MERCEDES,C180,2012-10-24,58848,7221,1559
468,2019-09-11,38-QLB-3171,VOLKSWAGEN,JETTA,2007-01-22,144949,460,542
469,2019-01-23,67-XXY-6292,AUDI,Q7,2001-02-21,130693,9108,1520
470,2019-03-18,01-RUV-4927,VOLVO,V3,2010-12-09,63279,1814,1167
471,2018-02-22,11-OCI-262,PEUGEOT,407,2008-04-27,172754,4329,1722
472,2018-01-30,54-INP-6388,VOLKSWAGEN,POLO,2013-06-08,144647,6475,967
473,2018-07-27,79-RVV-1362,SAAB,S4,2018-05-18,16762,5078,1416
474,2019-06-08,28-NEU-1954,TOFAS,SAHIN,2017-06-17,198069,764,841
475,2019-12-12,62-WIW-3626,VOLKSWAGEN,POLO,2006-09-20,194530,1669,1856
476,2019-10-07,50-WWU-8834,MERCEDES,E200,2008-06-01,125080,3790,1674
477,2019-02-06,51-PUQ-8679,BMW,X3,2006-10-01,69630,1201,418
478,2019-11-03,39-NHS-3583,PEUGEOT,206,2016-10-13,12298,946,1526
479,2019-01-02,66-TLS-1186,FIAT,DOBLO,2012-11-29,151038,5969,613
480,2018-09-22,58-MDT-8042,FIAT,EGEA,2005-01-18,109474,97,1822
481,2019-06-02,81-XXA-4867,VOLKSWAGEN,PASSAT,2019-02-22,49635,4372,1733
482,2018-05-24,51-TCO-2072,AUDI,Q7,2012-10-18,148938,2726,1856
483,2019-07-05,46-UUQ-405,TOFAS,KARTAL,2016-11-03,39418,9309,998
484,2019-12-03,02-LBQ-3966,VOLVO,V1,2012-12-08,53228,5594,1475
485,2018-03-13,80-XOW-7805,PEUGEOT,206,2011-12-07,174534,5344,365
486,2019-06-13,51-NSH-9001,VOLVO,V3,2013-08-28,44905,7663,421
487,2019-02-12,45-OIY-2002,TOFAS,KARTAL,2018-03-09,109617,2745,1247
488,2018-02-23,75-UHD-7048,AUDI,Q7,2002-03-25,107977,6632,984
489,2018-05-16,28-IAI-5170,FIAT,500,2009-06-17,198253,6322,1947
490,2018-02-11,45-VUI-5861,TESLA,T2,2007-11-04,89588,632,1302
491,2019-12-17,10-WQX-4075,FIAT,500,2001-05-19,160192,1611,1280
492,2018-10-18,80-NTT-745,SAAB,S1,2005-07-31,112642,1499,1280
493,2019-12-06,49-SLQ-3257,MERCEDES,S600,2004-07-12,71973,7149,270
494,2019-04-01,80-NON-3565,MERCEDES,C180,2011-03-11,136000,2444,807
495,2019-11-19,73-NSA-1564,AUDI,Q5,2018-05-29,86455,2432,286
496,2018-11-05,78-DNU-3461,BMW,X3,2014-01-20,141816,7622,510
497,2019-06-19,20-VWJ-2473,VOLKSWAGEN,POLO,2015-08-14,196223,2507,1104
498,2019-07-28,33-SLH-192,SAAB,S1,2013-05-19,40609,7578,1910
499,2018-01-21,29-PCM-6130,MERCEDES,S600,2014-10-29,198538,8053,495
500,2018-11-14,43-WJA-3272,TOFAS,SAHIN,2012-10-16,99605,4142,1813
501,2018-02-09,37-QOJ-7892,VOLVO,V4,2002-11-06,150599,9448,577
502,2018-03-09,14-JCJ-5099,TESLA,T3,2010-09-19,196773,9258,1730
503,2018-05-30,69-GTF-3486,TESLA,T1,2017-04-25,188347,2071,1325
504,2019-06-24,23-DHD-3411,PEUGEOT,407,2013-07-17,78693,1721,882
505,2018-06-08,50-HQA-1413,FIAT,500L,2001-07-13,130735,7331,621
506,2019-01-22,31-BQC-4733,AUDI,Q5,2004-05-19,136819,1945,288
507,2018-07-04,03-GRE-3850,AUDI,A6,2005-04-05,184349,5710,1988
508,2019-12-21,10-HIA-5879,VOLKSWAGEN,JETTA,2007-07-10,187307,4583,1393
509,2018-02-28,08-RZP-9472,AUDI,Q7,2001-03-13,191282,7149,960
510,2019-06-10,61-GYD-1493,FORD,FIESTA,2012-01-10,12761,7720,830
511,2018-06-20,42-YDZ-7134,BMW,X5,2011-02-16,177707,4869,614
512,2018-05-05,47-GIK-3245,TOFAS,DOGAN,2011-11-26,148787,8410,1738
513,2019-07-26,59-XKN-787,AUDI,Q5,2005-04-12,119267,4473,1740
514,2018-05-25,31-RYH-4698,TESLA,T2,2018-05-20,113264,5150,539
515,2018-01-07,55-USN-6193,FORD,FIESTA,2016-09-24,154855,9130,680
516,2019-10-15,10-EOG-9609,FORD,FOCUS,2013-06-27,157084,4797,1808
517,2018-03-22,38-MZW-5765,PEUGEOT,206,2007-12-13,75984,1551,1956
518,2019-08-29,34-FKF-729,FORD,FOCUS,2017-09-28,60523,9703,278
519,2019-12-06,57-GUW-2302,VOLKSWAGEN,POLO,2013-10-25,62164,6706,579
520,2018-01-31,46-XVM-5488,SAAB,S4,2003-05-29,190054,2895,1917
521,2018-04-21,08-XDU-3668,BMW,X5,2011-03-03,140394,9659,1305
522,2018-06-10,43-SPL-8095,FIAT,EGEA,2016-04-11,186357,6641,910
523,2018-03-25,55-YBY-6512,TOFAS,KARTAL,2004-05-15,97386,5053,985
524,2019-12-15,65-VJW-6524,TOFAS,KARTAL,2016-05-13,55345,4840,1702
525,2019-10-12,62-HNK-7371,TESLA,T4,2006-01-16,70103,6212,1608
526,2019-05-27,37-UIM-8557,AUDI,Q5,2002-11-30,124392,9604,1054
527,2019-12-25,16-AEE-5776,SAAB,S3,2014-09-06,80315,4186,584
528,2018-05-27,52-YOV-586,TOFAS,SAHIN,2001-08-31,98478,1737,1897
529,2019-11-02,39-XCX-398,BMW,X5,2005-05-22,12827,5479,730
530,2018-10-16,60-EFQ-8549,VOLKSWAGEN,PASSAT,2001-10-02,6112,4422,616
531,2019-06-13,52-OCP-1050,VOLKSWAGEN,PASSAT,2006-08-12,69706,749,1640
532,2019-11-26,60-FNJ-4200,PEUGEOT,407,2004-04-24,153776,8503,1901
533,2019-10-30,28-CFP-2881,PEUGEOT,407,2017-09-26,116113,432,1024
534,2018-06-28,54-SSX-5129,MERCEDES,S600,2017-08-18,187041,859,1190
535,2019-03-14,53-KJY-8341,AUDI,Q7,2015-07-19,192023,793,1476
536,2018-02-22,34-BVC-1962,TESLA,T2,2001-02-09,41448,8803,1890
537,2018-06-26,42-ITQ-6112,FORD,KA,2017-08-17,73754,1735,1494
538,2019-07-08,47-CCH-7740,MERCEDES,E200,2019-01-21,39046,3335,1266
539,2019-03-25,62-OFT-3075,AUDI,Q5,2012-01-02,103861,7788,998
540,2019-01-12,75-JAP-8620,VOLVO,V1,2016-09-10,14093,960,762
541,2018-10-28,10-FFY-3242,MERCEDES,C180,2016-06-08,193921,1363,1189
542,2018-02-09,58-LKG-5891,BMW,X7,2004-11-19,153906,2398,269
543,2018-11-05,69-MTW-8330,BMW,X7,2010-04-02,41987,3383,1075
544,2019-09-06,15-OYO-5080,AUDI,A6,2012-04-17,183951,8698,1606
545,2018-07-01,09-RMT-5337,TOFAS,DOGAN,2003-07-06,107082,8320,1104
546,2018-12-18,20-HRV-8986,TESLA,T2,2012-01-08,68244,8758,1692
547,2019-10-15,73-UKE-1328,PEUGEOT,206,2001-04-02,93106,2204,1691
548,2019-03-01,13-WHU-5007,VOLKSWAGEN,JETTA,2001-05-01,64141,6224,655
549,2019-09-19,45-ZOD-4050,PEUGEOT,306,2008-04-23,74977,4817,1296
550,2018-05-04,39-GIO-9744,MERCEDES,S350,2014-11-11,40701,5817,686
551,2018-07-16,01-FTK-6183,FIAT,EGEA,2000-06-09,17032,1228,508
552,2018-08-29,20-PNM-8954,VOLVO,V1,2001-02-28,195582,5765,1902
553,2019-12-17,64-YYQ-2154,PEUGEOT,407,2016-01-24,97292,3225,1580
554,2018-03-23,66-GEI-1987,PEUGEOT,407,2009-01-29,139182,4695,1921
555,2019-07-21,50-XID-2731,BMW,X5,2017-09-19,101066,827,1971
556,2018-10-17,03-UZB-839,PEUGEOT,407,2000-09-23,194874,7082,1712
557,2018-01-02,53-NGN-2150,SAAB,S4,2001-04-07,26197,6872,744
558,2019-08-10,75-HKA-1771,VOLKSWAGEN,JETTA,2000-06-10,86916,4445,1013
559,2019-05-13,17-JPD-3905,MERCEDES,S600,2007-06-19,197846,762,745
560,2018-04-11,23-MAV-8828,PEUGEOT,407,2012-12-08,87564,4872,1308
561,2019-09-27,28-DDF-4021,FORD,FIESTA,2008-07-02,194394,6362,1818
562,2019-10-11,75-VDJ-7831,VOLKSWAGEN,POLO,2011-05-04,45392,9544,1108
563,2018-08-07,81-PDD-582,FIAT,500L,2004-01-28,140125,4066,404
564,2018-12-19,53-PZF-7780,BMW,X7,2004-02-06,37982,3959,1305
565,2018-09-24,55-YTQ-6084,MERCEDES,E200,2005-07-31,8717,4058,972
566,2018-06-24,33-BQT-2798,VOLKSWAGEN,PASSAT,2016-03-07,3122,2566,479
567,2018-04-26,08-FTE-2551,BMW,X7,2005-10-24,166597,5632,837
568,2019-07-13,10-AYH-8123,SAAB,S2,2005-09-10,117445,7481,1358
569,2019-04-19,37-QSX-514,TESLA,T3,2000-02-14,65712,3923,1829
570,2018-02-04,60-WJO-5839,VOLKSWAGEN,PASSAT,2011-10-13,131858,8060,1114
571,2018-03-17,01-MBZ-3702,VOLKSWAGEN,PASSAT,2008-07-24,72601,6479,343
572,2019-07-26,80-MEW-9039,VOLKSWAGEN,POLO,2003-08-03,92562,5047,1265
573,2019-08-22,27-OTO-2597,MERCEDES,E200,2004-09-02,124627,1430,1919
574,2019-08-16,14-UYG-8570,SAAB,S4,2010-08-06,153782,6527,1006
575,2019-12-03,01-PDC-4743,PEUGEOT,407,2019-04-07,5886,7841,678
576,2019-02-06,78-FGF-537,BMW,X3,2018-05-04,178976,7691,256
577,2018-08-19,49-QNN-1550,VOLVO,V1,2007-01-04,60372,3809,1566
578,2019-09-25,08-FUS-829,AUDI,Q3,2004-04-18,192461,6262,1856
579,2018-08-15,71-XKT-7294,BMW,X5,2009-01-03,32610,9581,1704
580,2018-02-10,80-DIJ-9640,TOFAS,DOGAN,2000-04-16,113139,3947,574
581,2018-10-05,21-ZFH-1303,MERCEDES,S600,2016-05-04,96443,6445,785
582,2019-08-31,69-BPE-680,SAAB,S1,2005-05-17,92124,2056,1384
583,2018-10-29,18-WWS-394,VOLVO,V4,2018-08-13,172118,970,1143
584,2019-08-30,18-GHC-9639,MERCEDES,C180,2004-01-24,5682,1665,708
585,2018-06-19,34-NYS-316,PEUGEOT,306,2004-02-07,126068,8045,993
586,2018-10-06,78-YCO-2168,FORD,FIESTA,2017-03-22,101102,1227,1611
587,2019-01-22,55-WDZ-3398,FORD,FOCUS,2002-12-13,125416,8225,740
588,2018-03-21,55-LIB-4330,FIAT,500,2009-02-02,68616,3877,1139
589,2018-01-27,48-EBM-5406,VOLVO,V2,2012-12-20,54580,1692,492
590,2019-09-28,43-DOC-8768,AUDI,A6,2012-05-18,72597,9281,1239
591,2019-05-02,04-JAM-9805,AUDI,A6,2014-04-18,94956,7820,1891
592,2018-09-22,61-KAL-818,TOFAS,DOGAN,2009-07-01,35366,7532,1586
593,2018-12-23,26-PEO-4877,SAAB,S2,2009-01-15,47351,4599,1164
594,2018-11-02,72-YQD-1852,BMW,X7,2001-08-11,53629,8278,837
595,2018-08-21,73-LQO-3908,FIAT,500L,2009-10-24,191603,5191,1905
596,2018-05-20,47-HES-4087,MERCEDES,C180,2013-09-27,74636,4936,1572
597,2018-10-19,46-BJM-3396,FIAT,DOBLO,2005-02-14,26218,575,1695
598,2018-09-06,80-YOG-7323,FIAT,DOBLO,2010-10-12,137718,8903,691
599,2018-04-17,67-FBI-2727,MERCEDES,S600,2016-03-08,60416,4907,1998
600,2018-12-28,71-TSC-4920,PEUGEOT,407,2011-11-23,58891,5527,1002
601,2019-07-25,01-PBT-5516,TOFAS,KARTAL,2011-04-24,154350,4844,1904
602,2019-07-22,29-IJO-3404,MERCEDES,E200,2006-01-23,128917,5066,875
603,2018-03-25,38-VNT-119,BMW,X5,2006-08-26,163174,5939,979
604,2019-02-25,69-BHP-1246,MERCEDES,S350,2012-08-27,160347,1496,1144
605,2018-08-11,19-VRG-4635,SAAB,S4,2011-06-12,61101,7381,686
606,2018-12-10,07-WZC-7000,AUDI,Q7,2011-07-07,2450,8418,372
607,2018-08-21,80-ATH-4669,TOFAS,KARTAL,2002-08-24,186016,5609,647
608,2018-12-06,74-LYG-5551,VOLVO,V4,2008-08-14,137000,7923,814
609,2019-08-24,36-FLO-2483,TESLA,T2,2000-12-17,108000,6745,1890
610,2018-08-11,67-VRE-5765,SAAB,S1,2001-04-11,86157,8188,1862
611,2019-05-14,22-TNE-1953,BMW,X3,2007-04-29,68014,9371,541
612,2018-12-11,28-LHH-8483,FIAT,500,2008-05-30,151429,1247,1939
613,2018-02-24,70-RXR-7736,VOLVO,V1,2015-10-16,150430,4771,683
614,2018-01-04,37-DGU-9072,FIAT,500L,2006-05-16,178412,6420,753
615,2019-08-20,18-SLY-8079,BMW,X7,2003-06-17,110489,9316,1147
616,2018-08-17,33-ZNU-3012,BMW,X3,2000-01-30,162136,8298,255
617,2018-11-10,41-AOL-3343,AUDI,A6,2014-09-08,45883,3797,1132
618,2018-05-25,56-QFY-8372,VOLKSWAGEN,PASSAT,2018-01-20,14853,9540,1592
619,2018-02-25,45-JWD-3492,BMW,X3,2017-04-16,87137,9702,867
620,2018-03-24,56-BHD-6775,VOLKSWAGEN,POLO,2004-11-19,197049,9890,522
621,2018-10-02,32-KNY-1767,TESLA,T3,2014-08-07,56830,9024,955
622,2019-12-01,34-LDE-7313,BMW,X3,2007-12-04,144191,4015,904
623,2018-12-07,37-YWP-6623,VOLVO,V3,2011-06-08,124200,7668,1655
624,2019-04-24,59-HWL-2756,FIAT,DOBLO,2007-07-24,190965,8049,1698
625,2019-09-27,57-BYP-475,SAAB,S1,2008-11-02,57217,9536,977
626,2019-07-10,29-HJJ-3901,TESLA,T1,2016-03-23,110531,7657,1373
627,2019-01-01,21-XRY-1631,MERCEDES,S600,2015-05-23,128614,4634,1579
628,2018-06-14,34-TET-9197,AUDI,Q7,2000-12-14,1623,1679,1632
629,2019-01-07,02-ANO-2138,SAAB,S4,2018-04-26,79194,2593,875
630,2019-04-10,58-ESV-450,AUDI,Q3,2015-01-25,68690,488,1942
631,2018-07-08,72-AKW-8891,TESLA,T2,2000-03-22,43113,5352,1174
632,2018-08-29,32-WEX-7637,FORD,KA,2016-06-27,185743,7690,594
633,2019-09-21,08-TDN-5009,TESLA,T2,2014-12-08,58282,3116,1111
634,2019-07-21,21-RZB-8940,BMW,X5,2014-08-17,187349,4414,623
635,2018-12-17,04-HUC-9981,BMW,X7,2011-04-06,20055,1544,577
636,2019-02-11,46-RKR-4156,SAAB,S3,2010-08-26,55775,8038,1701
637,2019-07-29,70-NPL-5850,FIAT,500,2014-07-15,190540,6148,652
638,2019-12-27,72-NGH-6515,BMW,X7,2010-01-23,13903,4155,1784
639,2019-01-25,21-IPR-6027,MERCEDES,C180,2000-06-22,28960,7642,283
640,2018-10-18,44-RKV-3278,TOFAS,DOGAN,2016-10-13,44396,9088,960
641,2018-11-06,08-BEW-4952,MERCEDES,S350,2006-10-07,31428,5376,1989
642,2018-01-21,25-RRN-8105,TOFAS,DOGAN,2015-02-28,184886,4150,1966
