id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
323,2019-11-26,17-GFD-4087,AUDI,A6,2019-05-29,112578,191,1464
324,2019-01-26,50-UMQ-3857,MERCEDES,C180,2019-01-08,75672,2629,1486
325,2019-08-10,21-KKF-6641,TESLA,T2,2019-02-07,30943,1747,982
326,2019-12-03,21-XAX-34,SAAB,S2,2019-03-13,151880,7224,271
327,2019-01-19,33-XST-3865,TESLA,T3,2019-01-19,41950,99,720
328,2019-07-12,21-TYK-3527,SAAB,S3,2019-05-30,2819,4580,357
329,2019-11-11,54-AVM-8325,FORD,FOCUS,2019-07-03,196812,2624,1445
330,2019-09-14,04-FWB-6465,MERCEDES,E200,2019-08-01,108569,1614,1449
331,2019-01-08,30-YFW-6006,FORD,FOCUS,2019-01-08,22985,9264,622
332,2019-08-16,32-TNS-1614,MERCEDES,S600,2019-03-03,146531,6301,1868
333,2019-01-15,41-YNO-8255,FIAT,500L,2019-01-14,63555,2857,949
334,2019-09-15,49-SMU-566,MERCEDES,S600,2019-08-18,194889,9905,1435
335,2019-12-19,39-RXR-2108,MERCEDES,S350,2019-07-19,159753,2857,1245
336,2019-10-09,26-CRA-4054,FORD,FIESTA,2019-04-04,195304,3621,256
337,2019-05-06,38-NMZ-2518,FIAT,500,2019-02-22,110269,232,1979
338,2019-11-29,10-JXW-6233,VOLVO,V1,2019-08-03,37036,4811,1039
339,2019-03-02,12-WHR-5324,AUDI,Q7,2019-02-27,131593,6234,1815
340,2019-11-25,72-RQH-6280,SAAB,S3,2019-07-09,34517,5117,1265
341,2019-01-21,55-UZZ-5887,TOFAS,DOGAN,2019-01-20,165186,2923,770
342,2019-04-10,53-TVA-9981,BMW,X7,2019-01-29,189436,5736,1633
343,2019-10-21,74-MFD-7292,FIAT,DOBLO,2019-04-03,62572,4602,1850
344,2019-05-24,23-JIE-7102,MERCEDES,S350,2019-02-27,63062,5515,1534
345,2019-03-15,67-EDN-8270,TOFAS,KARTAL,2019-03-14,134236,1566,1046
346,2019-06-28,03-GHC-8694,AUDI,A6,2019-05-25,144788,3981,1090
347,2019-12-25,35-SWW-6349,SAAB,S2,2019-04-22,180730,1987,1930
348,2019-10-02,12-EFN-7632,SAAB,S1,2019-01-08,164661,5965,1157
349,2019-04-24,33-GHS-9253,VOLKSWAGEN,JETTA,2019-02-15,194452,7863,756
350,2019-03-27,23-RSX-7057,VOLKSWAGEN,POLO,2019-01-04,168290,8871,595
351,2019-06-03,10-MTY-1462,BMW,X3,2019-02-10,68350,587,566
352,2019-08-07,63-NBD-3772,MERCEDES,C180,2019-03-24,62520,7316,1724
353,2019-04-04,63-WQJ-2569,VOLVO,V2,2019-03-26,96662,1596,833
354,2019-08-25,48-KXI-5956,TESLA,T1,2019-02-13,20723,5388,1394
355,2019-02-26,59-KJZ-1984,VOLVO,V4,2019-02-06,6891,8553,1908
356,2019-06-22,04-ONZ-2876,SAAB,S3,2019-03-05,35679,6798,1547
357,2019-08-13,44-BNA-6163,TESLA,T3,2019-02-11,113600,9810,387
358,2019-12-15,75-ZNK-9001,VOLKSWAGEN,PASSAT,2019-11-26,19820,2621,301
359,2019-12-12,71-IVS-915,VOLKSWAGEN,JETTA,2019-03-14,194313,2639,897
360,2019-02-10,11-ALN-491,TOFAS,SAHIN,2019-01-18,106412,9610,752
361,2019-11-04,60-HBD-9519,PEUGEOT,206,2019-05-31,51795,8988,792
362,2019-01-06,35-GBC-2131,VOLVO,V3,2019-01-05,128933,5374,830
363,2019-11-02,59-ZZC-5509,VOLVO,V4,2019-05-26,109477,1240,695
364,2019-01-18,69-JWF-2152,VOLKSWAGEN,POLO,2019-01-17,194002,5290,1094
365,2019-07-12,16-HPX-6796,FORD,KA,2019-04-06,151450,558,278
366,2019-07-21,70-XOO-3755,SAAB,S3,2019-05-22,48230,7945,986
367,2019-05-26,47-OBE-5849,AUDI,Q7,2019-05-23,13714,396,1176
368,2019-12-23,74-XGL-4753,PEUGEOT,206,2019-11-21,197012,491,1863
369,2019-03-24,75-AEM-8330,VOLVO,V1,2019-02-15,93550,503,1585
370,2019-08-11,45-XUD-7377,AUDI,Q3,2019-04-27,45423,2915,1115
371,2019-12-03,54-EHU-8362,SAAB,S2,2019-02-02,77568,6408,1176
372,2019-06-30,69-MQK-2484,PEUGEOT,306,2019-04-11,43334,3676,437
373,2019-08-16,72-TTH-5730,AUDI,Q7,2019-06-06,71543,822,900
374,2019-03-29,44-KZZ-6092,VOLKSWAGEN,JETTA,2019-03-04,123854,9886,1559
375,2019-04-04,02-TEA-4766,TOFAS,SAHIN,2019-01-24,106266,4342,263
376,2019-12-30,36-QVH-128,PEUGEOT,206,2019-09-23,45760,7091,1046
377,2019-10-06,72-YBG-372,VOLVO,V3,2019-04-19,124247,7831,1348
378,2019-04-01,67-ORZ-964,SAAB,S4,2019-03-10,137219,1090,1107
379,2019-02-24,48-RRS-3360,BMW,X5,2019-01-30,97321,3456,601
380,2019-05-11,42-ZCN-1919,BMW,X3,2019-05-06,166706,129,444
381,2019-07-12,43-PPS-5968,VOLVO,V1,2019-05-12,138642,3610,1285
382,2019-09-19,24-CUM-4756,FORD,FOCUS,2019-04-30,196205,9654,1653
383,2019-08-04,22-VWZ-3752,VOLVO,V3,2019-07-03,167982,8808,1238
384,2019-07-02,78-SRA-5413,FIAT,DOBLO,2019-04-12,139230,3343,1722
385,2019-06-02,39-FVX-1361,PEUGEOT,306,2019-03-15,149960,5742,1375
386,2019-02-20,26-AVN-3323,TESLA,T2,2019-02-15,187965,4860,334
387,2019-09-09,64-LGF-3392,TOFAS,DOGAN,2019-03-30,95265,5552,1085
388,2019-04-14,18-DGB-9358,SAAB,S2,2019-01-30,154082,7768,920
389,2019-09-25,39-URO-4454,MERCEDES,E200,2019-02-20,197104,776,946
390,2019-08-10,80-REP-5196,TOFAS,SAHIN,2019-07-14,66087,7469,1843
391,2019-11-14,69-OSF-4027,PEUGEOT,306,2019-09-17,5960,9678,778
392,2019-08-30,01-HIZ-6551,VOLVO,V3,2019-06-23,119810,135,1944
393,2019-05-21,67-XPR-2619,PEUGEOT,306,2019-01-15,133749,1696,1592
394,2019-09-15,12-NQL-777,TESLA,T3,2019-06-19,131473,961,1684
395,2019-04-21,44-PHH-7078,BMW,X3,2019-01-31,37740,4942,1392
396,2019-12-20,69-QLP-9438,FORD,FIESTA,2019-07-11,3200,7806,767
397,2019-06-30,65-JVB-143,TESLA,T3,2019-02-23,166992,7427,1849
398,2019-03-10,61-WNS-4572,BMW,X5,2019-01-13,132226,547,499
399,2019-04-18,26-KSK-4465,SAAB,S2,2019-02-01,174057,7244,377
400,2019-12-01,51-GJJ-43,VOLVO,V1,2019-05-15,102957,4341,469
401,2019-02-25,61-DEE-4922,PEUGEOT,206,2019-01-19,190290,9893,1819
402,2019-12-04,72-TPZ-9662,TOFAS,SAHIN,2019-10-23,186499,1641,1259
403,2019-01-08,27-GJO-748,TOFAS,DOGAN,2019-01-01,99041,1919,614
404,2019-05-31,74-VCS-2695,AUDI,Q5,2019-01-17,124455,3614,1365
405,2019-05-26,52-MLC-3043,BMW,X5,2019-01-01,15210,4227,1065
406,2019-11-14,20-KAI-8247,PEUGEOT,407,2019-08-18,50822,63,1665
407,2019-07-30,68-EKJ-8989,VOLVO,V3,2019-07-08,15358,7434,279
408,2019-03-14,59-VBI-5327,AUDI,A6,2019-02-19,73126,3057,630
409,2019-01-22,79-EXR-5736,PEUGEOT,407,2019-01-08,112733,7752,1196
410,2019-03-27,38-NBF-3292,TESLA,T1,2019-01-12,192090,5401,917
411,2019-06-07,47-ZME-7912,SAAB,S4,2019-04-23,87895,3593,1781
412,2019-10-10,78-HIF-3803,PEUGEOT,306,2019-08-31,172994,9666,1565
413,2019-05-07,33-XPL-7081,PEUGEOT,206,2019-04-27,79102,4659,961
414,2019-12-24,61-EFK-2088,FIAT,DOBLO,2019-08-07,64408,9449,1885
415,2019-02-26,01-HPD-9573,BMW,X5,2019-01-08,126076,1732,1907
416,2019-02-25,38-KNT-8005,FORD,FOCUS,2019-01-04,148124,6218,1861
417,2019-09-04,20-DUI-1545,BMW,X3,2019-05-31,4546,7288,398
418,2019-08-18,35-FUK-7738,FORD,KA,2019-05-18,163332,5010,1787
419,2019-08-13,46-VYY-6810,SAAB,S3,2019-03-04,24831,2520,1869
420,2019-10-08,34-PYC-1540,VOLKSWAGEN,PASSAT,2019-09-14,169282,9656,1280
421,2020-01-01,47-UXC-5263,TOFAS,DOGAN,2019-05-01,155801,5543,1139
422,2019-01-22,31-QAV-7116,AUDI,Q7,2019-01-03,29432,5001,1531
423,2019-12-29,45-WGB-6540,BMW,X3,2019-05-06,128785,2507,255
424,2019-08-20,68-XMJ-7872,TOFAS,DOGAN,2019-05-20,62952,7414,1969
425,2019-03-06,37-VWF-653,TESLA,T3,2019-02-22,9038,7051,631
426,2019-04-11,64-HVO-9650,TESLA,T1,2019-02-11,97216,7625,1408
427,2019-12-27,13-ZAN-372,SAAB,S2,2019-10-14,58317,7724,1862
428,2019-07-31,39-DSN-8136,BMW,X7,2019-05-18,70119,7204,560
429,2019-11-14,39-TDL-1898,TOFAS,SAHIN,2019-06-19,151751,4274,530
430,2019-03-20,24-ZQS-4747,TESLA,T4,2019-03-20,106374,2095,1617
431,2019-03-24,38-PZK-3077,VOLVO,V3,2019-02-27,196345,4049,387
432,2019-08-03,15-OFX-3403,MERCEDES,S350,2019-04-17,62752,4769,1168
433,2019-06-30,61-GVL-2270,AUDI,Q5,2019-03-28,149502,8353,934
434,2019-09-01,50-AAQ-4160,VOLVO,V1,2019-05-16,184360,5751,386
435,2019-06-22,78-BLL-7555,TESLA,T2,2019-05-27,5896,6003,1969
436,2019-08-20,42-PQY-72,FORD,FIESTA,2019-04-08,162581,8152,1506
437,2019-07-05,37-HXY-8110,PEUGEOT,206,2019-05-31,8236,3812,1763
438,2019-06-12,49-YYI-9597,AUDI,Q3,2019-05-09,105951,9527,530
439,2019-08-14,70-NWW-3038,TESLA,T4,2019-06-21,160622,2563,1671
440,2019-02-06,35-QIB-6249,TOFAS,KARTAL,2019-01-11,63769,4007,1092
441,2019-11-08,22-LYM-2435,FIAT,EGEA,2019-06-25,187720,7564,1160
442,2019-02-19,49-SDJ-3538,VOLVO,V1,2019-02-13,127459,7276,1695
443,2019-11-16,65-QER-9215,VOLKSWAGEN,PASSAT,2019-07-30,134356,2580,1534
444,2019-08-20,56-WZB-6714,TESLA,T3,2019-01-22,112470,1539,1053
445,2019-04-09,67-BGD-2530,FIAT,500L,2019-01-17,69444,8794,1420
446,2019-11-20,51-CJR-5395,MERCEDES,S600,2019-05-11,185664,4151,415
447,2019-11-12,60-CYX-6296,FIAT,EGEA,2019-03-14,126756,1702,733
448,2019-02-11,45-ZNZ-6081,MERCEDES,S350,2019-01-28,26576,339,741
449,2019-12-24,12-DFN-6520,TESLA,T4,2019-11-18,67436,3984,1930
450,2019-05-03,16-DTA-2558,FORD,FOCUS,2019-04-28,126748,5151,1734
451,2019-02-02,04-EXY-1582,SAAB,S3,2019-01-05,107442,4039,1394
452,2019-09-05,66-QRL-7316,PEUGEOT,306,2019-06-04,117769,9137,562
453,2019-11-29,44-WXD-7649,VOLKSWAGEN,PASSAT,2019-05-16,70818,5560,888
454,2019-04-20,52-ANE-8917,FIAT,500L,2019-01-22,175143,3700,457
455,2019-06-03,05-GNB-5619,MERCEDES,S350,2019-04-20,82782,5241,254
456,2019-01-02,47-BKR-1556,FORD,KA,2019-01-02,77953,8073,528
457,2019-02-13,68-QPD-506,FIAT,500,2019-01-28,13191,4902,1407
458,2019-08-15,65-TCL-8148,VOLVO,V1,2019-02-18,192668,4798,361
459,2019-10-15,64-MMD-766,MERCEDES,S350,2019-04-27,189686,1293,1780
460,2019-08-10,69-NHX-6353,BMW,X5,2019-04-24,3006,1864,378
461,2019-04-16,76-BVE-9345,BMW,X5,2019-03-23,153985,65,1071
462,2019-04-01,78-FWX-4182,VOLKSWAGEN,PASSAT,2019-01-01,113501,1469,784
463,2019-03-03,04-IUM-1513,TESLA,T4,2019-01-16,84599,3619,577
464,2019-06-16,69-MQE-1826,MERCEDES,E200,2019-05-07,100087,6729,832
465,2019-06-23,13-FAM-9712,FORD,FOCUS,2019-03-10,24279,5019,1775
466,2019-08-16,63-GSF-1400,SAAB,S4,2019-08-04,176101,7928,1002
467,2019-06-30,69-OLA-1282,VOLVO,V3,2019-04-28,177525,6083,1404
468,2019-06-29,25-PDZ-8696,FORD,FIESTA,2019-04-12,24036,5619,723
469,2019-07-18,68-GXQ-3004,VOLKSWAGEN,POLO,2019-04-24,129538,4898,265
470,2019-12-07,81-TZD-6264,FIAT,EGEA,2019-08-03,37704,4906,1327
471,2019-01-27,57-LLI-1464,TESLA,T3,2019-01-12,198912,3241,1651
472,2019-11-07,37-GAD-8045,AUDI,Q7,2019-07-23,178528,9347,1143
473,2019-02-08,10-XFK-9438,MERCEDES,S350,2019-01-15,197011,1211,522
474,2019-06-14,77-DJE-2359,BMW,X5,2019-01-23,23945,8804,548
475,2019-03-30,54-TFM-2227,TESLA,T3,2019-03-04,156668,8461,674
476,2019-11-06,73-HCV-305,BMW,X5,2019-08-01,18474,2500,1531
477,2019-05-20,64-NWC-7506,VOLVO,V2,2019-02-28,169668,3562,766
478,2019-12-10,38-STF-2972,MERCEDES,C180,2019-03-04,29350,6605,340
479,2019-02-20,50-QWM-5459,PEUGEOT,206,2019-01-03,9547,4070,1636
480,2019-11-02,36-WER-6215,TESLA,T1,2019-02-09,59248,3360,931
481,2019-08-31,10-LWD-7151,VOLVO,V1,2019-04-27,177993,1356,574
482,2019-02-24,62-ZAB-9172,TOFAS,KARTAL,2019-02-23,90915,7071,276
483,2019-06-01,30-JZM-3201,FORD,KA,2019-01-03,178923,3863,410
484,2019-06-30,37-CEK-9328,FORD,FOCUS,2019-03-14,115265,2695,781
485,2019-07-31,08-NLZ-4288,VOLVO,V3,2019-03-28,65691,1687,662
486,2019-09-19,20-EAJ-6030,TOFAS,SAHIN,2019-06-19,68351,7414,1212
487,2019-08-13,27-HNK-3865,FORD,FOCUS,2019-01-15,53480,8807,1074
488,2019-06-13,73-IWU-6685,FIAT,500,2019-06-02,43447,8057,395
489,2019-05-09,70-DWM-3352,VOLVO,V2,2019-04-21,182515,5185,979
490,2019-09-11,42-AMD-9849,PEUGEOT,407,2019-02-07,74153,1780,1356
491,2019-05-28,63-ZCS-9398,FIAT,500,2019-04-05,50747,8983,605
492,2019-01-20,41-JST-8681,TOFAS,KARTAL,2019-01-09,100137,71,1808
493,2019-02-02,80-OWG-2594,FORD,KA,2019-01-31,130026,1866,596
494,2019-03-02,36-AXH-9837,AUDI,Q3,2019-02-14,6634,2480,1437
495,2019-01-01,23-RZK-4683,TESLA,T4,2019-01-01,54533,715,406
496,2019-12-27,42-KAX-1970,FORD,FIESTA,2019-04-19,56142,1149,1651
497,2019-08-13,34-TQZ-4450,BMW,X5,2019-01-19,56134,2333,1955
498,2019-05-08,60-TSE-1974,AUDI,Q7,2019-01-12,127498,494,896
499,2019-05-29,09-BQD-8120,VOLVO,V2,2019-04-12,111150,703,1504
500,2019-07-17,27-WBQ-3508,MERCEDES,S600,2019-05-26,115299,5441,1314
501,2019-06-02,05-SXI-520,VOLVO,V2,2019-02-16,26366,2881,1823
502,2019-02-13,13-VZG-7267,FORD,FIESTA,2019-01-26,76187,8874,1878
503,2019-10-19,78-CRP-3995,TOFAS,DOGAN,2019-01-22,62411,7930,292
504,2019-12-19,03-MJL-4389,FIAT,500,2019-03-16,151501,2231,1544
505,2019-12-06,20-JEJ-2817,VOLVO,V1,2019-11-27,187902,5625,1680
506,2019-11-27,14-NQZ-7365,FORD,KA,2019-03-31,1201,3468,1841
507,2019-11-02,67-YCP-4276,BMW,X5,2019-01-06,110622,1221,1722
508,2019-01-12,32-ROM-3545,SAAB,S4,2019-01-10,37493,2569,1908
509,2019-01-31,54-HAJ-6541,FORD,KA,2019-01-31,105542,379,784
510,2019-01-02,60-VZB-4019,BMW,X7,2019-01-02,58377,367,909
511,2019-02-04,56-BEL-6737,TESLA,T1,2019-01-03,73122,4558,1977
512,2019-07-17,06-PPY-8617,MERCEDES,C180,2019-03-28,46911,9277,624
513,2019-09-05,61-TMM-8975,PEUGEOT,306,2019-04-12,129187,6971,945
514,2019-06-15,35-NAH-9053,AUDI,Q5,2019-04-14,104463,4466,1674
515,2019-01-06,17-GPZ-7492,MERCEDES,E200,2019-01-03,6121,7448,1270
516,2019-10-15,60-JCC-4358,TOFAS,DOGAN,2019-05-07,126553,8724,1450
517,2019-04-25,26-FAL-3220,MERCEDES,S350,2019-03-02,41424,1364,962
518,2019-07-22,07-IKI-1840,AUDI,Q7,2019-04-17,105034,3152,1370
519,2019-11-19,37-DPG-4697,MERCEDES,E200,2019-08-10,93425,5417,956
520,2019-12-11,18-IRC-3102,AUDI,A6,2019-02-25,180360,2272,261
521,2019-09-15,47-BLN-3966,TESLA,T3,2019-09-05,193889,9435,339
522,2019-10-16,23-OGW-9980,TESLA,T3,2019-09-19,57087,5410,681
523,2019-05-15,52-ERN-6467,AUDI,Q7,2019-01-03,163054,9697,1240
524,2019-08-31,73-TNB-2504,VOLVO,V3,2019-04-01,139961,7037,1139
525,2019-06-12,81-VBY-8490,FIAT,500,2019-01-29,47953,3538,436
526,2019-07-02,31-ECS-9333,FORD,FOCUS,2019-04-03,126915,602,1890
527,2019-12-27,74-BCZ-6885,MERCEDES,S600,2019-02-13,192933,910,909
528,2019-05-22,67-XAY-1002,VOLVO,V1,2019-03-29,8989,9574,981
529,2019-12-21,45-INI-219,VOLKSWAGEN,JETTA,2019-02-18,138928,5497,1336
530,2019-07-09,12-QTH-5124,BMW,X5,2019-03-29,196163,3331,561
531,2019-06-27,60-QDQ-7119,VOLVO,V4,2019-01-25,107058,5153,461
532,2019-04-25,78-BTT-1154,MERCEDES,C180,2019-01-18,109650,6666,1901
533,2019-10-22,72-VHE-4940,FORD,FOCUS,2019-05-26,26329,1768,1686
534,2019-10-07,41-WAV-6136,VOLVO,V3,2019-03-16,77676,3597,1846
535,2019-06-01,63-VRQ-1301,AUDI,A6,2019-05-29,139970,6794,1348
536,2019-05-07,01-SDY-2146,FIAT,DOBLO,2019-01-06,197641,9853,1299
537,2019-03-31,74-IDY-3581,TOFAS,KARTAL,2019-02-09,71761,8381,504
538,2019-01-10,18-CZO-3137,VOLVO,V4,2019-01-03,57818,3431,1431
539,2019-03-29,60-XKL-8185,TOFAS,SAHIN,2019-01-27,173798,2534,504
540,2019-05-04,61-ZXR-5318,VOLKSWAGEN,PASSAT,2019-03-04,6764,3609,952
541,2019-11-29,02-SZH-9228,BMW,X7,2019-09-19,71881,1781,1853
542,2019-04-01,72-SSD-355,PEUGEOT,306,2019-02-01,156508,9959,505
543,2019-09-11,72-ANU-221,PEUGEOT,206,2019-06-20,182156,8452,347
544,2019-12-26,42-LIP-3783,TOFAS,KARTAL,2019-08-26,128095,7784,724
545,2019-12-08,76-JCX-5210,BMW,X7,2019-04-01,58046,2371,1166
546,2019-11-27,10-UXC-5910,VOLVO,V3,2019-10-30,94607,3179,770
547,2019-10-03,12-ENB-1214,MERCEDES,E200,2019-09-25,61822,802,1949
548,2019-03-11,24-AJH-7656,VOLVO,V2,2019-03-01,43069,1660,1187
549,2019-10-06,24-DCQ-1384,VOLVO,V1,2019-08-18,79619,3603,985
550,2019-08-15,44-UPS-4670,TOFAS,KARTAL,2019-02-13,53345,5282,1977
551,2019-06-02,34-WVJ-3353,TESLA,T2,2019-03-27,74984,8458,1737
552,2019-03-12,71-BPA-8877,FORD,KA,2019-02-11,106133,4270,1123
553,2019-11-22,20-CTE-9239,TOFAS,KARTAL,2019-05-08,89571,1008,1115
554,2019-02-16,23-EKT-4845,VOLVO,V3,2019-01-28,45200,6648,1648
555,2019-12-16,62-BRU-2875,PEUGEOT,407,2019-03-03,19555,9057,1555
556,2019-01-17,08-RPD-1534,TESLA,T1,2019-01-03,196701,4614,618
557,2019-05-25,78-RIV-3461,SAAB,S1,2019-01-20,124847,8575,1162
558,2019-10-28,22-EAH-9217,FIAT,500,2019-06-17,28885,1714,1399
559,2019-04-11,80-LKY-9712,PEUGEOT,206,2019-02-22,3127,6240,1857
560,2019-02-23,03-GWQ-9125,PEUGEOT,407,2019-02-14,133292,258,1972
561,2019-08-14,06-GKN-2795,PEUGEOT,407,2019-03-29,39286,9241,744
562,2019-07-01,62-VKG-8801,VOLVO,V4,2019-01-04,129090,7109,711
563,2019-11-20,02-IPM-2092,FORD,KA,2019-10-05,17004,3901,735
564,2019-10-03,58-DBZ-7542,SAAB,S3,2019-08-31,145916,2761,1365
565,2019-04-08,12-JUY-536,TOFAS,KARTAL,2019-02-16,113837,2561,1418
566,2019-02-27,30-XSB-8169,TOFAS,SAHIN,2019-02-03,153685,7457,1936
567,2019-07-04,49-TGW-1888,MERCEDES,C180,2019-06-04,98027,6108,952
568,2019-08-30,08-HNJ-1277,TESLA,T1,2019-05-09,107771,7732,774
569,2019-11-27,08-XCE-4538,FORD,KA,2019-01-26,84953,2615,1220
570,2019-05-07,19-JQV-1503,PEUGEOT,306,2019-04-29,174454,141,1634
571,2019-03-07,17-NGS-2077,VOLKSWAGEN,POLO,2019-01-20,161794,9107,1032
572,2019-06-28,05-NFC-7278,BMW,X5,2019-05-08,162337,4612,1361
573,2019-12-27,05-DDW-6040,SAAB,S1,2019-06-26,150736,6333,1896
574,2019-07-31,72-NZF-4619,MERCEDES,E200,2019-01-30,57374,9558,1793
575,2019-08-15,60-FMQ-371,VOLVO,V3,2019-05-06,134579,1466,1672
576,2019-03-14,78-RRI-6363,AUDI,Q3,2019-02-20,94232,6975,797
577,2019-10-02,81-XMR-603,VOLVO,V4,2019-07-20,113838,629,450
578,2019-08-06,37-EUL-6833,MERCEDES,S600,2019-01-04,184872,3370,266
579,2019-06-20,72-QRP-6714,SAAB,S3,2019-01-16,90423,6469,1645
580,2019-06-22,25-EOO-3954,MERCEDES,S600,2019-02-07,29173,3087,1590
581,2019-08-16,73-RYI-9066,MERCEDES,S350,2019-04-20,192555,3786,641
582,2019-12-11,18-QXQ-3035,BMW,X7,2019-03-09,163249,662,315
583,2019-10-24,80-MQA-9721,VOLVO,V4,2019-03-18,153353,9837,1084
584,2019-09-19,12-FGM-2460,VOLVO,V1,2019-02-16,65196,3249,1667
585,2019-04-07,56-GXW-9999,BMW,X7,2019-01-30,135792,9565,1313
586,2019-02-06,78-GWO-3351,SAAB,S1,2019-01-07,16410,9879,1666
587,2020-01-01,76-TCF-7679,PEUGEOT,206,2019-05-29,54229,7124,1290
588,2019-07-20,20-ALB-5808,MERCEDES,E200,2019-03-01,60884,6688,446
589,2019-09-14,06-VLI-8422,VOLKSWAGEN,POLO,2019-04-12,83446,2631,1127
590,2019-02-13,06-ESF-8281,TOFAS,KARTAL,2019-02-07,104966,8624,1201
591,2019-09-02,29-QAA-5719,FORD,FIESTA,2019-03-04,46067,2758,1132
592,2019-03-17,04-RBA-2193,BMW,X7,2019-01-20,154868,6181,1913
593,2019-07-29,09-DVE-8906,PEUGEOT,407,2019-02-14,118783,261,2000
594,2019-09-21,76-XZM-4159,VOLVO,V4,2019-09-10,139618,590,1771
595,2019-01-07,09-OYI-4207,TESLA,T2,2019-01-01,148637,8578,1795
596,2019-11-26,20-JOQ-417,AUDI,A6,2019-02-08,62982,6884,527
597,2019-06-22,09-UVP-1737,FIAT,EGEA,2019-03-05,8089,6101,576
598,2019-04-19,31-PFU-1627,PEUGEOT,206,2019-01-25,58151,4940,1457
599,2019-09-30,33-DFV-6866,AUDI,A6,2019-05-06,144475,4086,1672
600,2019-10-24,46-WYO-2280,MERCEDES,S600,2019-09-16,101914,6406,1917
601,2019-01-23,74-VNS-4194,VOLKSWAGEN,PASSAT,2019-01-02,12297,2693,1459
602,2019-10-26,69-ILS-5809,BMW,X7,2019-04-24,78763,9968,532
603,2019-04-22,62-TKS-8997,TESLA,T1,2019-01-17,84276,2773,717
604,2019-01-14,54-NNC-6429,MERCEDES,E200,2019-01-01,153745,9829,690
605,2019-03-15,75-CGM-1022,PEUGEOT,306,2019-02-18,120199,7174,1626
606,2019-03-15,37-LEC-6588,SAAB,S1,2019-03-14,185065,3776,1001
607,2019-04-04,48-JDF-3427,TESLA,T4,2019-03-05,191198,6314,1569
608,2019-02-25,28-OJA-8895,TOFAS,DOGAN,2019-02-23,45118,5021,339
609,2019-10-06,63-HCY-3595,MERCEDES,E200,2019-08-04,70933,337,1583
610,2019-04-26,53-MUR-3865,TOFAS,DOGAN,2019-04-13,58031,851,1775
611,2019-09-04,53-QEA-9217,PEUGEOT,306,2019-05-28,132248,6182,1073
612,2019-05-13,62-SSM-2790,TOFAS,SAHIN,2019-05-05,86247,5447,1476
613,2019-12-29,39-OKQ-2938,MERCEDES,S350,2019-12-02,92807,9938,1501
614,2019-11-16,15-NEN-5057,MERCEDES,C180,2019-01-13,94400,7988,1913
615,2019-05-19,72-GRT-5937,MERCEDES,S600,2019-04-07,58544,3004,451
616,2019-12-05,57-FLG-5649,BMW,X7,2019-07-07,23185,1171,564
617,2019-07-04,62-KUP-782,VOLVO,V1,2019-03-30,149230,2978,1840
618,2019-08-18,17-KFY-2913,AUDI,Q5,2019-08-10,103197,1171,1474
619,2019-02-20,46-EXL-2240,FIAT,500L,2019-02-11,20998,7604,865
620,2019-05-06,11-THX-9323,VOLVO,V1,2019-03-27,189886,4812,1797
621,2019-05-03,74-BEC-9624,VOLVO,V2,2019-01-07,34330,3347,969
622,2019-11-12,44-VPB-1031,VOLKSWAGEN,JETTA,2019-01-07,37823,3609,1270
623,2019-05-22,40-DMV-5283,SAAB,S1,2019-04-05,6213,8223,1091
624,2019-02-20,12-ONL-7368,VOLKSWAGEN,PASSAT,2019-02-09,195122,7188,286
625,2019-12-13,61-EHJ-2361,TOFAS,KARTAL,2019-07-20,97041,2793,583
626,2019-03-15,45-VCL-9468,VOLVO,V3,2019-01-17,165037,7523,1199
627,2019-02-09,28-KBQ-6555,MERCEDES,C180,2019-02-01,193393,711,618
628,2019-07-30,40-TIS-5062,BMW,X3,2019-03-19,184207,3496,863
629,2019-05-17,75-IUA-1996,PEUGEOT,306,2019-04-17,193066,8346,706
630,2019-03-02,51-GIS-3740,FORD,FIESTA,2019-02-21,34116,2352,936
631,2019-09-12,48-QBE-6643,TESLA,T1,2019-09-04,110366,3878,1057
632,2019-10-25,69-PMN-4529,VOLKSWAGEN,PASSAT,2019-02-10,63161,3506,802
633,2019-09-12,58-OUV-8613,MERCEDES,C180,2019-03-27,4613,3509,882
634,2019-03-18,39-NTA-1284,FIAT,500,2019-01-26,138378,7812,1911
635,2019-03-19,56-ZIO-3017,AUDI,A6,2019-03-18,190928,7363,1042
636,2019-10-07,19-BJD-7219,VOLVO,V4,2019-01-08,50008,781,560
637,2019-08-05,41-NRY-4388,BMW,X5,2019-03-25,199542,3558,632
638,2019-06-05,29-POJ-4353,MERCEDES,E200,2019-01-19,122430,6401,858
639,2019-07-20,38-AOE-7480,VOLKSWAGEN,POLO,2019-05-18,90385,4044,1278
640,2019-10-23,59-YUN-6924,BMW,X3,2019-02-14,16836,6910,627
641,2019-12-11,18-JLB-9250,VOLKSWAGEN,PASSAT,2019-04-28,21815,2407,1035
642,2019-06-10,25-NHE-5350,BMW,X5,2019-04-12,24588,2289,1813
643,2019-12-09,26-TAU-8768,FIAT,DOBLO,2019-02-13,130535,8767,576
644,2019-06-24,43-PUR-2529,VOLVO,V4,2019-05-26,110481,3500,1928
645,2019-02-25,19-QJT-6710,FORD,FOCUS,2019-01-23,168394,4295,1594
646,2019-03-11,22-NXH-1169,TESLA,T2,2019-02-17,4447,5796,715
