id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
356,2019-03-29,24-RDS-6813,VOLVO,V3,2011,74534,4825,1433
357,2019-06-01,47-QBA-6062,SAAB,S4,2007,179841,1889,1947
358,2018-10-25,74-JIN-7569,VOLVO,V1,2016,9869,9584,919
359,2018-05-19,59-UJX-2374,BMW,X5,2012,12501,5390,1945
360,2018-02-13,37-GFK-7374,VOLKSWAGEN,POLO,2011,128125,9275,1160
361,2019-12-08,23-RCF-5547,TOFAS,DOGAN,2005,177067,959,730
362,2019-03-21,35-PJL-2280,FORD,KA,2007,144614,6476,1544
363,2019-09-19,08-OOU-7775,MERCEDES,S350,2014,49132,2417,1863
364,2019-12-10,48-OEZ-5547,VOLKSWAGEN,PASSAT,2002,199489,5903,1742
365,2019-08-01,51-LFK-5236,FORD,KA,2010,18541,3931,752
366,2018-02-21,13-YGZ-3670,FORD,FOCUS,2015,125569,9980,1153
367,2018-12-16,47-SCP-6955,BMW,X5,2005,155839,4044,599
368,2018-04-04,25-HPF-5585,SAAB,S4,2010,111061,3751,1081
369,2018-05-29,24-RMT-2869,SAAB,S4,2004,93624,3637,1463
370,2019-07-14,51-ZWN-6328,FIAT,DOBLO,2005,100047,6656,1723
371,2019-03-04,78-OMP-8869,VOLVO,V1,2005,87245,1670,1888
372,2018-06-18,44-ECG-4055,FIAT,500,2011,122894,8080,453
373,2019-09-05,40-MWI-6163,VOLKSWAGEN,PASSAT,2017,166169,2010,1491
374,2019-03-01,54-YMI-4320,MERCEDES,S350,2001,156574,3562,1112
375,2019-07-01,05-UEW-5330,AUDI,Q7,2000,84488,8468,528
376,2019-05-15,21-DEQ-2920,FIAT,DOBLO,2007,102843,5844,1027
377,2019-10-19,54-WAE-2477,TOFAS,SAHIN,2006,103740,2873,793
378,2019-10-09,26-KDX-717,TESLA,T3,2009,123573,5967,1203
379,2018-08-21,27-IKK-1649,FORD,FIESTA,2012,63646,4770,1025
380,2018-11-27,56-HOC-2193,FORD,FIESTA,2003,96138,9495,1307
381,2018-12-18,05-OXA-8521,TOFAS,DOGAN,2011,69664,734,1010
382,2019-11-22,54-PXV-3854,BMW,X3,2008,106411,3130,1284
383,2018-11-13,13-ZFB-221,MERCEDES,C180,2001,72073,549,719
384,2018-11-15,38-VXM-6911,FORD,FOCUS,2000,95886,8282,835
385,2018-07-22,25-PEA-1859,TESLA,T2,2011,101598,3410,1716
386,2018-06-12,60-IJQ-3852,MERCEDES,C180,2015,144230,9489,1676
387,2018-05-15,50-SNV-2930,SAAB,S4,2017,36103,1145,516
388,2019-10-15,59-HDD-1041,VOLKSWAGEN,PASSAT,2006,76732,6382,467
389,2019-01-20,19-AVN-3957,MERCEDES,S350,2012,84983,5249,1391
390,2019-02-15,48-BOC-9623,VOLVO,V3,2010,24812,2557,971
391,2018-03-14,24-WNJ-427,SAAB,S2,2011,14915,8483,1505
392,2019-10-26,11-TQR-6098,TOFAS,SAHIN,2014,132059,5875,491
393,2018-03-29,29-NKC-4351,TESLA,T4,2000,87654,8753,1148
394,2018-01-05,28-NWB-7167,BMW,X5,2014,116068,3890,828
395,2018-02-06,31-JWY-5990,FORD,FOCUS,2002,159423,4317,1894
396,2018-03-26,05-LHZ-4664,FORD,FOCUS,2013,58350,3340,1301
397,2018-12-11,21-AGY-4345,FIAT,DOBLO,2005,160900,4732,1149
398,2019-09-05,24-KII-9235,PEUGEOT,206,2007,190393,2227,1295
399,2018-10-04,28-JGZ-2864,BMW,X3,2006,108742,4340,365
400,2019-11-09,02-YXO-6959,VOLKSWAGEN,JETTA,2000,80491,4514,316
401,2019-09-18,01-OVV-1580,VOLKSWAGEN,PASSAT,2014,84726,8457,728
402,2019-08-14,34-UQX-3834,VOLKSWAGEN,PASSAT,2011,150196,4954,1514
403,2018-08-05,49-QOG-3516,PEUGEOT,306,2015,196986,6741,1688
404,2019-03-17,01-LSU-4566,TOFAS,DOGAN,2007,98563,2397,1442
405,2019-07-03,53-AEA-9290,VOLKSWAGEN,PASSAT,2013,121505,1617,941
406,2018-07-22,46-UQU-4206,BMW,X5,2002,152856,4086,938
407,2018-10-29,40-FLM-301,VOLKSWAGEN,JETTA,2001,95888,5096,515
408,2019-05-06,48-WGG-3192,BMW,X3,2013,192529,2391,1843
409,2019-10-10,15-ZVL-8098,PEUGEOT,306,2017,22248,2754,1565
410,2019-04-21,65-HEH-5442,SAAB,S3,2000,24305,4766,974
411,2019-08-22,69-RZD-9443,PEUGEOT,306,2017,69130,1167,1309
412,2019-04-06,52-ODQ-3777,VOLVO,V2,2002,108193,5220,1824
413,2019-06-25,03-TSZ-1034,FORD,FIESTA,2015,104203,1564,1828
414,2019-09-03,80-TKC-3971,AUDI,Q7,2000,18908,9530,1108
415,2018-01-03,16-BXB-7105,AUDI,Q7,2015,147839,8243,421
416,2018-07-07,02-LFT-2232,FORD,KA,2003,129063,1815,373
417,2018-10-27,47-LSS-9216,VOLVO,V1,2002,156143,478,1843
418,2018-10-30,15-PCR-1605,FORD,KA,2015,186502,1362,441
419,2019-04-30,66-FHU-1455,VOLKSWAGEN,JETTA,2005,52302,5141,491
420,2019-10-08,81-OAN-5990,TESLA,T2,2001,95045,6053,623
421,2019-03-18,08-FXC-3701,MERCEDES,C180,2003,93106,9364,263
422,2018-05-05,06-NQK-2252,MERCEDES,S350,2013,12220,5507,1201
423,2019-07-16,65-GJA-3623,PEUGEOT,206,2003,33215,3649,1217
424,2018-01-27,08-SXW-63,SAAB,S3,2001,96756,4300,253
425,2019-12-13,44-CSJ-748,VOLKSWAGEN,JETTA,2001,137464,2109,349
426,2019-02-23,79-DMU-9445,FIAT,500L,2015,15422,924,1563
427,2018-01-03,18-MEB-2101,BMW,X7,2000,60350,4340,1970
428,2018-12-30,32-YKX-3506,FORD,KA,2013,183089,1046,480
429,2018-09-05,14-RKM-7396,VOLVO,V1,2015,42368,4113,1719
430,2018-03-15,75-QYG-3407,MERCEDES,S350,2008,152080,2556,689
431,2019-10-18,74-QCO-3678,TESLA,T1,2009,151165,6040,470
432,2018-11-29,56-IOH-3038,BMW,X5,2001,37911,4511,1764
433,2019-05-10,59-FLP-588,MERCEDES,S350,2017,23528,2806,1358
434,2018-11-22,57-MUK-981,BMW,X3,2015,96259,9935,664
435,2018-02-18,36-ZKT-4537,VOLKSWAGEN,PASSAT,2003,96218,5338,863
436,2019-11-18,27-SQL-1797,PEUGEOT,206,2009,1610,1869,1151
437,2018-05-29,33-BXE-7633,MERCEDES,S350,2017,172109,8634,1591
438,2018-03-30,09-RHO-4382,AUDI,Q3,2000,164940,1978,302
439,2018-08-09,19-MKV-9947,TESLA,T1,2016,94279,7112,1273
440,2018-05-04,38-OMU-6749,SAAB,S4,2014,120068,4105,1500
441,2018-04-06,54-UYR-5327,TESLA,T1,2008,9904,7700,549
442,2019-05-06,57-SRO-1870,FORD,KA,2001,9981,4610,410
443,2019-02-03,47-UXU-6207,FIAT,500,2008,67191,523,742
444,2019-12-07,17-ZES-8571,FIAT,EGEA,2004,156225,3960,1490
445,2019-07-02,01-LEL-5547,VOLKSWAGEN,JETTA,2010,11255,6222,1597
446,2019-04-12,65-TKH-1887,VOLVO,V3,2015,134892,4136,1888
447,2019-06-21,50-GIF-2185,BMW,X3,2000,128460,4007,1496
448,2019-01-22,05-CGV-2277,BMW,X7,2013,71444,4605,626
449,2018-02-22,16-FTX-2549,TOFAS,SAHIN,2001,112309,5770,409
450,2019-01-11,35-ZRC-1365,FORD,FOCUS,2008,90496,8425,356
451,2018-04-27,57-SIQ-2581,AUDI,Q5,2000,173869,2338,1695
452,2018-11-04,05-HZB-2650,FIAT,EGEA,2012,132343,5497,881
453,2018-01-01,45-QHB-1411,PEUGEOT,306,2016,17686,6306,1985
454,2019-01-09,68-QJQ-2239,BMW,X7,2011,104125,8793,1838
455,2018-08-28,27-URG-2671,VOLVO,V2,2001,29614,3201,407
456,2018-05-28,68-JQG-298,BMW,X5,2000,66673,4806,516
457,2018-10-07,28-BIC-4365,FIAT,DOBLO,2017,91344,7581,1296
458,2019-03-16,57-OYP-9377,VOLVO,V3,2000,120290,9674,1012
459,2018-08-21,59-IGS-4365,BMW,X5,2011,25631,7391,1586
460,2019-08-29,28-EFI-4894,AUDI,Q5,2003,165847,5488,430
461,2019-09-15,53-QSU-5363,BMW,X3,2000,15645,7256,1984
462,2018-11-24,11-YOC-7643,TOFAS,DOGAN,2005,15618,1009,484
463,2019-12-05,45-WBF-3393,AUDI,Q3,2006,140682,7457,1079
464,2018-09-15,57-YCR-9542,SAAB,S4,2004,73004,5503,698
465,2018-01-23,46-LIP-7189,BMW,X5,2011,155860,6328,1429
466,2019-07-10,70-BWP-2975,SAAB,S3,2017,84375,9720,1809
467,2018-06-26,09-DVJ-1655,VOLKSWAGEN,JETTA,2007,42885,6495,1843
468,2018-12-29,29-OQY-9939,TESLA,T4,2013,156389,2215,626
469,2019-08-22,15-YII-9223,FIAT,500L,2008,165028,3442,297
470,2019-04-06,74-ZLI-8714,BMW,X7,2002,26347,5170,537
471,2019-01-19,41-ZEQ-4499,MERCEDES,C180,2010,70022,6546,817
472,2018-12-06,77-URS-4211,TESLA,T3,2001,162136,5337,757
473,2018-12-31,46-QTB-3613,AUDI,Q7,2015,51639,6324,1843
474,2019-04-01,33-VTN-6339,SAAB,S1,2007,56166,9578,432
475,2018-08-06,07-QDP-643,VOLVO,V3,2011,107005,6386,866
476,2018-02-21,65-KXY-8180,PEUGEOT,206,2012,37826,8995,1202
477,2019-06-26,28-OJN-9531,VOLKSWAGEN,JETTA,2016,121802,826,803
478,2019-09-03,03-NBG-3735,FIAT,EGEA,2004,71986,6441,817
479,2018-12-14,20-HPQ-743,SAAB,S2,2014,71393,1771,1234
480,2019-10-04,37-ZYO-6010,SAAB,S2,2002,146584,1345,1590
481,2019-12-31,42-NWI-4406,VOLKSWAGEN,POLO,2006,72067,4704,1165
482,2019-09-27,64-QPG-5701,FORD,FOCUS,2015,161131,5543,1399
483,2019-07-28,72-TAY-4432,VOLKSWAGEN,PASSAT,2008,39137,5199,1514
484,2018-05-25,46-TTN-5967,MERCEDES,S600,2009,88133,2074,1161
485,2019-11-05,69-YXL-901,PEUGEOT,407,2011,25833,5389,1166
486,2019-11-10,76-ROS-6141,AUDI,Q7,2012,36398,9910,844
487,2018-09-26,44-WJG-4566,FORD,FIESTA,2001,126314,9363,1485
488,2018-01-22,02-KQU-2826,AUDI,Q5,2007,97276,8064,1181
489,2019-09-14,53-ZAI-227,VOLVO,V1,2004,68719,3463,1287
490,2018-07-03,47-ZEN-557,BMW,X5,2006,188281,307,1314
491,2019-05-18,53-JNC-9946,FIAT,500,2000,138110,4875,661
492,2018-09-15,79-ODX-301,FORD,FOCUS,2003,56934,2824,1962
493,2019-05-31,10-FDD-8237,PEUGEOT,306,2016,131050,8731,496
494,2019-10-04,36-BKG-1771,VOLVO,V2,2015,192492,3011,1965
495,2019-12-25,18-XRT-4704,VOLKSWAGEN,PASSAT,2007,130849,2196,1009
496,2018-10-11,78-ITK-9890,TESLA,T1,2005,26726,1983,836
497,2018-06-27,45-OEA-7550,VOLVO,V3,2013,47145,6878,1921
498,2018-11-03,23-IMX-1596,SAAB,S2,2015,92577,3171,1804
499,2018-01-04,67-DPF-1417,FIAT,DOBLO,2012,43396,3789,1650
500,2019-11-04,25-ILW-3646,FORD,KA,2003,117251,9410,1337
501,2019-11-06,74-JFS-6344,VOLKSWAGEN,JETTA,2012,57423,476,724
502,2018-09-09,20-GEM-643,AUDI,Q3,2007,117977,4427,339
503,2018-03-11,69-PMM-4595,FIAT,EGEA,2003,187707,7495,1185
504,2019-10-07,05-FGL-9962,FIAT,DOBLO,2002,161977,6616,772
505,2019-09-11,22-ZEW-3721,BMW,X3,2010,19973,8446,1774
506,2019-07-25,54-SVP-4438,VOLKSWAGEN,POLO,2014,44469,7450,656
507,2018-07-09,21-ATX-6692,VOLVO,V1,2004,81763,8056,1422
508,2018-09-08,15-QMV-4830,TESLA,T1,2009,2217,7530,312
509,2019-01-02,75-PDK-6823,BMW,X5,2008,111967,2389,1252
510,2018-06-14,58-YXZ-2403,PEUGEOT,206,2002,15917,3680,1366
511,2019-04-25,32-OJO-9999,FIAT,EGEA,2008,46941,591,1773
512,2018-11-05,64-WHO-2861,FORD,FOCUS,2010,138017,268,438
513,2018-10-04,31-KIO-6942,TESLA,T1,2006,83316,7914,1386
514,2019-11-30,63-ADH-9222,MERCEDES,S350,2012,2109,1385,1799
515,2019-03-04,51-UEM-8393,FIAT,500,2004,103516,7763,1192
516,2018-02-27,16-CNH-2406,PEUGEOT,407,2014,58895,6346,1058
517,2018-01-15,51-XOD-3304,MERCEDES,S350,2014,121668,2486,1754
518,2019-01-06,01-NSC-5816,VOLKSWAGEN,POLO,2015,194257,7032,1991
519,2018-05-15,02-ZPD-4235,BMW,X5,2008,52058,8550,1910
520,2019-11-22,11-MEI-1307,AUDI,Q7,2006,149662,8781,408
521,2018-01-15,33-RVT-911,SAAB,S2,2011,6538,7918,348
522,2019-11-16,57-KGC-3006,VOLKSWAGEN,POLO,2012,31425,73,1028
523,2019-03-12,06-IEM-3771,MERCEDES,E200,2014,6755,9489,338
524,2019-07-10,17-ONM-9791,BMW,X3,2010,135758,9159,1958
525,2019-03-20,70-FSB-9113,MERCEDES,S600,2017,51543,2608,1094
526,2018-01-04,62-UBQ-7365,SAAB,S1,2004,19560,4166,837
527,2018-10-08,09-EFE-3868,VOLVO,V3,2006,124501,6574,1557
528,2019-11-09,47-MUT-8789,TOFAS,KARTAL,2000,125262,2895,1296
529,2018-07-22,64-UBJ-7484,SAAB,S2,2014,152837,5914,1497
530,2019-08-03,30-WRP-4954,AUDI,Q5,2000,143290,4714,474
531,2019-09-12,47-JHH-1227,AUDI,Q5,2013,49888,2451,1651
532,2018-04-19,42-IOL-5386,AUDI,A6,2002,129974,9571,1639
533,2019-02-23,55-AES-7711,VOLKSWAGEN,POLO,2008,14518,9898,1348
534,2018-10-24,23-RGG-9805,PEUGEOT,407,2006,111726,7219,1697
535,2018-03-14,05-KOT-6141,AUDI,Q5,2011,37460,2194,546
536,2019-09-17,75-KXC-2628,VOLVO,V4,2014,42984,7686,280
537,2018-09-26,29-BAF-6559,TOFAS,SAHIN,2014,25371,3172,1937
538,2018-11-01,25-NEF-7237,FIAT,DOBLO,2016,15085,6030,787
539,2019-01-18,57-WJL-5522,FIAT,DOBLO,2013,34157,7530,1052
540,2019-10-03,58-MLD-506,FORD,KA,2011,116297,442,250
541,2019-03-09,26-GCV-5280,SAAB,S1,2003,135394,7137,504
542,2019-12-13,19-EBE-3978,TESLA,T4,2014,50485,9767,722
543,2019-10-02,53-SRZ-7823,VOLKSWAGEN,JETTA,2002,188866,7658,408
544,2018-09-16,73-BIK-9657,PEUGEOT,206,2007,53582,8625,1542
545,2019-10-08,28-CIW-723,SAAB,S3,2002,125828,574,1749
546,2019-02-13,08-HSL-892,BMW,X5,2007,152588,8766,258
547,2019-10-09,41-PDR-2188,TOFAS,SAHIN,2015,53792,1881,1371
548,2019-06-19,28-DNF-6408,PEUGEOT,306,2008,29530,5242,645
549,2019-02-05,20-XHF-8889,BMW,X5,2012,164569,4223,1685
550,2018-01-26,38-UMZ-5586,AUDI,Q5,2007,1705,348,1467
551,2019-08-30,78-LWJ-1443,SAAB,S2,2009,66567,8107,671
552,2018-07-18,35-YYU-4939,FORD,FOCUS,2007,123811,854,1585
553,2018-09-29,59-BEK-7755,BMW,X5,2001,51879,3376,425
554,2018-11-27,63-LXT-6232,BMW,X5,2007,173556,4003,899
555,2019-08-20,56-PZZ-4267,MERCEDES,S600,2015,96047,3434,1920
556,2019-09-02,59-JWO-913,PEUGEOT,306,2003,2412,9229,1865
557,2018-11-18,02-RHN-6712,SAAB,S3,2006,82083,5699,1032
558,2018-04-02,65-BXG-7327,AUDI,Q3,2010,33517,2861,1343
559,2018-04-08,43-QCU-3419,FORD,FIESTA,2016,168577,3350,1011
560,2019-06-21,42-LXB-5224,SAAB,S4,2004,113356,1143,799
561,2018-05-25,28-ETI-1253,FIAT,DOBLO,2004,185149,4348,1660
562,2018-07-19,19-VEE-2583,AUDI,A6,2014,97144,63,420
563,2018-05-14,58-ZCQ-9840,PEUGEOT,407,2001,101904,1565,1950
564,2019-03-08,80-OOR-9018,PEUGEOT,407,2002,164484,8044,1589
565,2018-11-23,66-UTK-6957,FIAT,500L,2000,185944,1255,476
566,2019-04-15,23-LAR-1713,AUDI,Q3,2006,27793,3244,1506
567,2018-02-19,37-IWD-7672,FIAT,DOBLO,2014,107343,3989,1110
568,2018-02-27,81-BUK-6228,BMW,X3,2002,28091,5521,1144
569,2018-12-02,22-RBQ-1501,TESLA,T4,2007,146082,5785,441
570,2019-12-11,14-FLA-4675,SAAB,S2,2000,138490,7278,1661
571,2018-02-06,10-MQS-2168,FORD,FIESTA,2014,164287,9550,321
572,2019-03-24,79-OHI-7081,VOLVO,V2,2003,131351,2316,971
573,2018-02-04,25-WKD-7984,BMW,X3,2001,141167,2237,639
574,2019-02-13,11-GVK-5488,VOLVO,V2,2016,55588,7661,1660
575,2019-02-03,74-WSS-7603,TESLA,T1,2011,23796,4599,1446
576,2019-03-10,69-TSQ-6451,TESLA,T4,2005,69150,9187,304
577,2018-05-10,80-UHX-4035,SAAB,S3,2017,82557,1084,593
578,2018-05-01,41-UJH-8151,MERCEDES,C180,2012,142327,7795,329
579,2019-01-04,43-TRO-6730,TESLA,T1,2008,54899,1055,485
580,2019-05-01,35-MMX-9907,FORD,FIESTA,2006,81663,1149,785
581,2018-10-09,04-GQT-8590,SAAB,S2,2009,78547,1396,427
582,2019-10-02,80-UUF-6249,AUDI,Q7,2014,90947,4930,451
583,2019-01-28,49-JDL-8678,FIAT,EGEA,2003,163035,3981,1424
584,2019-05-16,21-RKY-4950,TOFAS,SAHIN,2003,60958,6699,1938
585,2019-07-11,15-YTI-8876,TOFAS,KARTAL,2009,106029,8396,1250
586,2018-06-08,58-EPH-32,TESLA,T2,2003,163230,5629,1259
587,2018-01-24,63-YVV-9758,TOFAS,SAHIN,2003,5350,3644,927
588,2018-09-19,06-CPL-3522,AUDI,A6,2013,2320,2677,1485
589,2019-08-22,49-GCK-8745,VOLVO,V2,2012,89793,4756,1648
590,2019-03-06,28-AZU-2351,TOFAS,KARTAL,2016,164786,748,744
591,2019-01-03,31-KUP-7817,TESLA,T2,2008,11919,5148,352
592,2018-08-13,48-FDP-7211,SAAB,S3,2016,60052,208,1588
593,2019-01-07,22-NKT-1907,FORD,FIESTA,2009,185887,9179,1915
594,2018-05-24,72-EWB-5561,FIAT,500,2016,94795,7603,269
595,2019-01-23,71-ENS-4305,BMW,X3,2003,34048,6535,1339
596,2018-08-21,15-TRB-7306,PEUGEOT,407,2011,7685,8492,759
597,2019-01-07,66-JGV-9818,TOFAS,DOGAN,2001,157839,852,955
598,2018-03-02,75-DFW-4614,MERCEDES,C180,2016,129742,8218,1084
599,2019-01-27,32-NJO-2510,BMW,X3,2008,122305,6254,1891
600,2019-02-16,59-OVI-1943,VOLKSWAGEN,POLO,2009,139301,6234,1656
601,2018-04-30,14-ISC-7299,VOLKSWAGEN,POLO,2005,41332,7853,890
602,2018-04-12,77-NMY-6538,VOLKSWAGEN,POLO,2003,122516,9151,278
603,2019-08-05,78-IES-5606,FIAT,500L,2007,137226,9374,896
604,2018-03-16,48-LQE-6324,MERCEDES,E200,2008,56139,3536,677
605,2019-12-27,18-PEW-2164,VOLVO,V4,2003,78621,7003,1415
606,2019-02-09,40-SHC-3588,PEUGEOT,306,2016,10006,3742,731
607,2018-01-24,27-YBO-9983,AUDI,Q7,2015,47458,1862,749
608,2019-02-18,35-SOP-5981,BMW,X5,2009,173571,5242,1432
609,2019-03-18,13-LJA-4469,TOFAS,DOGAN,2005,140662,5492,1154
610,2019-01-20,51-ZVM-6918,VOLVO,V4,2005,139269,9746,645
611,2019-05-18,32-TMU-7554,FIAT,500,2016,100292,208,1434
612,2019-08-13,42-OES-4772,PEUGEOT,306,2009,65085,115,1225
613,2018-03-03,67-FIK-2465,TESLA,T1,2010,4831,8753,1614
614,2019-11-21,25-XJV-4914,VOLKSWAGEN,POLO,2005,175017,6960,755
615,2018-01-05,13-NXH-8444,PEUGEOT,407,2015,113817,5266,864
616,2019-06-23,38-JEW-8396,VOLVO,V2,2011,56311,9026,1603
617,2019-10-23,40-UKI-3642,SAAB,S1,2004,177308,9989,669
618,2018-03-19,14-VUW-328,SAAB,S2,2009,188749,5131,487
619,2018-02-08,59-EQE-4575,FIAT,500L,2016,144433,7022,846
620,2018-04-25,25-ZPJ-8156,TESLA,T1,2003,102041,9547,465
621,2019-06-23,34-ZKU-2593,FIAT,DOBLO,2006,110286,690,1220
622,2018-07-16,39-TYB-3940,MERCEDES,S600,2013,127034,6264,869
623,2018-11-02,18-VRV-2780,FIAT,500,2008,140823,5872,952
624,2019-03-17,32-ZHE-5458,SAAB,S4,2006,92114,5448,1938
625,2018-10-02,48-FZI-4381,PEUGEOT,306,2013,138145,4366,479
626,2019-01-02,40-SCK-2236,FORD,KA,2013,136325,5705,1346
627,2019-10-07,10-TCE-2993,TOFAS,KARTAL,2000,114137,201,1725
628,2018-07-10,69-RIX-9275,MERCEDES,E200,2006,159131,4800,1093
629,2019-12-04,07-BSU-4143,MERCEDES,C180,2014,178857,8040,1170
630,2019-07-18,50-EIG-7592,PEUGEOT,407,2016,90091,5046,446
631,2018-09-27,50-UJD-9322,VOLVO,V3,2001,47908,5314,386
632,2018-03-27,62-DEA-5405,TOFAS,KARTAL,2004,188244,1879,1587
633,2019-10-03,17-LUS-2493,AUDI,Q7,2017,67830,1352,1520
634,2019-12-25,30-IQL-2997,FORD,FOCUS,2003,4584,8045,432
635,2018-03-27,38-JGM-3208,TESLA,T3,2000,102867,1633,1003
636,2018-07-13,44-YFO-6372,FIAT,500L,2012,26090,9148,1875
637,2018-07-14,06-LIB-3911,TOFAS,SAHIN,2014,92965,9215,1741
638,2019-05-04,59-KZK-885,TESLA,T4,2002,11634,489,1384
639,2018-08-12,75-ZKY-5090,VOLVO,V2,2008,172857,2912,1931
640,2018-08-10,52-LUE-66,VOLVO,V2,2012,123940,4750,1029
641,2019-04-26,36-NGP-7143,TOFAS,DOGAN,2011,23646,9954,831
642,2018-09-26,24-VLU-9098,FIAT,EGEA,2015,69521,6889,342
643,2018-10-29,02-LTC-1729,AUDI,Q5,2011,30655,8680,1338
644,2019-11-08,27-NJO-8140,TESLA,T3,2003,95029,2824,1779
645,2019-02-27,62-TVQ-5303,MERCEDES,E200,2009,199505,8070,1126
646,2018-01-26,79-SJO-5278,VOLVO,V3,2006,70656,9771,589
647,2018-07-01,51-TRW-2449,SAAB,S1,2002,184780,6525,1598
648,2019-12-10,11-SXF-2779,TOFAS,DOGAN,2012,162080,8320,1827
649,2018-11-11,10-KTI-5109,AUDI,Q3,2010,156180,8339,1994
650,2018-08-29,76-BLG-7787,TESLA,T4,2001,150714,8735,1256
651,2019-01-11,49-XEY-6913,BMW,X7,2004,163411,3115,1756
652,2019-06-15,11-NSW-2278,FIAT,EGEA,2009,101054,211,367
653,2019-07-13,35-VRC-1710,AUDI,A6,2015,93809,2782,830
654,2019-06-11,04-CBU-6505,SAAB,S4,2016,107013,142,403
655,2019-10-21,51-ZFI-5386,VOLKSWAGEN,POLO,2017,175804,4108,390
656,2019-07-23,66-YBM-7391,BMW,X3,2007,27748,213,1822
657,2018-07-21,04-OLE-162,BMW,X3,2014,75799,1004,865
658,2018-12-20,26-ANP-2560,BMW,X3,2013,94856,6001,1779
659,2019-08-09,23-FTM-2248,FORD,FOCUS,2013,34550,1511,1595
660,2018-09-05,47-OVP-4702,VOLKSWAGEN,JETTA,2006,50126,7113,542
661,2018-03-27,64-EQO-8889,AUDI,Q3,2001,168872,6437,572
662,2018-09-30,22-XLF-8619,AUDI,Q3,2005,44718,1721,1068
663,2018-08-06,14-GNT-1307,FIAT,500L,2009,132559,698,983
664,2018-03-20,32-VSP-4198,VOLKSWAGEN,POLO,2008,106937,3822,1014
665,2019-04-08,16-XAI-5477,TESLA,T2,2002,186886,4638,627
666,2018-04-05,49-BHQ-6630,AUDI,A6,2004,28507,1175,1182
667,2019-10-05,51-NKV-2986,FIAT,EGEA,2002,198632,9292,1342
668,2019-03-01,67-BOD-3591,SAAB,S3,2017,122045,4654,1796
669,2019-10-12,20-BRV-7114,SAAB,S1,2010,85199,2379,1075
670,2019-12-11,45-UYS-2229,FORD,FOCUS,2010,105058,2316,851
671,2018-04-19,40-QPJ-3312,PEUGEOT,407,2016,195178,2878,1435
672,2019-05-30,44-NCI-8120,AUDI,A6,2011,126056,784,1970
673,2018-05-10,65-YSV-3026,FORD,FIESTA,2003,186239,9951,1600
674,2018-03-24,62-BKJ-7623,BMW,X5,2010,154470,5876,1329
675,2019-05-10,39-HZZ-9094,MERCEDES,C180,2008,61052,8980,481
676,2018-04-10,69-IWZ-513,MERCEDES,S600,2015,195568,2211,1469
677,2018-12-07,20-BCS-7731,FORD,KA,2011,122568,413,649
678,2018-11-23,77-CIM-8294,PEUGEOT,407,2006,198832,4822,1393
679,2018-09-08,53-OMG-5890,SAAB,S3,2000,1286,389,1521
680,2018-02-23,05-AOC-5073,BMW,X7,2015,110425,1879,1697
681,2019-03-20,32-QYM-2909,VOLKSWAGEN,POLO,2008,184873,1222,1487
682,2018-05-06,76-BDY-1568,VOLVO,V2,2017,190615,9875,1139
683,2018-12-17,06-QJV-2906,TESLA,T3,2000,125518,8633,1241
684,2018-12-06,06-JIM-7793,AUDI,Q3,2009,63610,7536,427
685,2019-12-07,45-VKX-5855,TESLA,T2,2006,103582,8277,436
686,2018-07-11,15-TCT-54,VOLVO,V1,2015,173433,463,1652
687,2018-11-27,43-FNX-3246,VOLVO,V4,2007,98220,3075,1766
688,2019-02-19,56-XGK-5229,AUDI,Q7,2000,148920,5903,1829
689,2019-05-06,81-XPN-8993,TOFAS,KARTAL,2010,125283,6166,650
690,2019-03-20,38-WAW-783,PEUGEOT,206,2005,140764,852,1569
691,2018-03-12,45-IQP-2274,TESLA,T3,2000,32351,797,1646
692,2018-08-28,75-HCM-4823,VOLKSWAGEN,POLO,2008,39277,9913,1953
693,2018-02-02,34-JQU-9296,FIAT,EGEA,2001,186027,1852,1022
694,2018-01-05,47-IOM-4810,VOLKSWAGEN,PASSAT,2009,46181,8908,1306
695,2019-08-14,74-WDR-2411,FORD,FOCUS,2008,47743,1531,1678
696,2019-11-28,39-PNS-6843,TESLA,T3,2004,75660,6235,1900
697,2018-03-02,14-ABJ-6663,FORD,FOCUS,2014,51236,5141,280
698,2019-08-26,81-MMD-2389,SAAB,S4,2009,154435,3510,346
699,2018-11-08,68-CRS-3275,BMW,X7,2017,85057,8407,1450
700,2018-05-03,69-HYH-5573,BMW,X3,2003,187165,8628,1813
701,2019-11-05,38-XBL-6943,TOFAS,SAHIN,2001,158360,7375,1363
702,2018-11-12,25-YPB-6091,PEUGEOT,407,2006,180859,6372,441
703,2019-02-09,63-MDM-9420,SAAB,S2,2015,99750,1753,392
704,2019-10-14,69-ZLT-8130,PEUGEOT,306,2014,11620,8836,1106
705,2018-03-20,31-VGW-6907,FIAT,EGEA,2005,77317,337,1744
706,2018-10-14,06-EEF-9366,SAAB,S2,2015,118673,369,280
707,2019-08-12,32-XPE-8086,VOLVO,V4,2008,48301,5958,928
708,2019-09-04,79-GQS-2551,FIAT,500L,2004,95854,6543,288
709,2018-10-26,75-GIH-894,PEUGEOT,306,2011,14273,7268,1593
710,2019-07-21,52-FUR-1641,TOFAS,KARTAL,2000,4989,4645,1307
711,2018-09-13,63-FJK-9122,AUDI,A6,2001,143761,604,264
